ticker,cutoff_date,horizon,model,actual,last_price,prediction,price_mae,return_abs_error,direction_hit,model_type
AAPL,2011-03-11,20,GJR-GARCH,10.021523475646973,10.527891159057615,10.984263866232874,0.9627403905859016,0.09144665118974116,0.0,statistical_ml
AAPL,2011-03-11,20,XGBoost,10.021523475646973,10.527891159057615,11.105358509486647,1.0838350338396747,0.10294892086789886,0.0,statistical_ml
AAPL,2011-03-11,20,LightGBM,10.021523475646973,10.527891159057615,11.334379832044148,1.312856356397175,0.12470269083924435,0.0,statistical_ml
AAPL,2011-03-11,20,VAR,10.021523475646973,10.527891159057615,,,,,statistical_ml
AAPL,2011-03-11,20,Chronos-LoRA-V1,10.021523475646973,10.527891159057615,10.930437086955267,0.9089136113082947,0.0863338723374163,0.0,chronos_lora
AAPL,2011-03-11,20,Chronos-LoRA-V2,10.021523475646973,10.527891159057615,10.967961166753149,0.9464376911061763,0.0898981264915446,0.0,chronos_lora
AAPL,2011-03-11,20,Chronos-LoRA-V3,10.021523475646973,10.527891159057615,10.95075631071156,0.9292328350645871,0.08826390974465248,0.0,chronos_lora
AAPL,2011-03-11,20,Chronos-LoRA-V4,10.021523475646973,10.527891159057615,10.94102166950133,0.9194981938543574,0.08733925721328073,0.0,chronos_lora
AAPL,2011-07-05,1,Naive,10.521010398864746,10.45132541656494,10.45132541656494,0.06968498229980646,0.006667573682985539,,statistical_ml
AAPL,2011-07-05,1,ARIMA,10.521010398864746,10.45132541656494,10.451999088374908,0.069011310489838,0.006603115656551806,1.0,statistical_ml
AAPL,2011-07-05,1,ETS,10.521010398864746,10.45132541656494,10.454155998842856,0.06685440002189047,0.00639673891657111,1.0,statistical_ml
AAPL,2011-07-05,1,GARCH,10.521010398864746,10.45132541656494,10.469077167387635,0.051933231477111264,0.004969056976716013,1.0,statistical_ml
AAPL,2011-07-05,1,EGARCH,10.521010398864746,10.45132541656494,10.465897019249072,0.05511337961567442,0.005273338779435699,1.0,statistical_ml
AAPL,2011-07-05,1,GJR-GARCH,10.521010398864746,10.45132541656494,10.466625371689943,0.05438502717480276,0.005203648820330864,1.0,statistical_ml
AAPL,2011-07-05,1,XGBoost,10.521010398864746,10.45132541656494,10.495959471456374,0.02505092740837256,0.0023969139233448455,1.0,statistical_ml
AAPL,2011-07-05,1,LightGBM,10.521010398864746,10.45132541656494,10.548370226467016,0.02735982760226996,0.002617833290206928,1.0,statistical_ml
AAPL,2011-07-05,1,VAR,10.521010398864746,10.45132541656494,,,,,statistical_ml
AAPL,2011-07-05,1,Chronos-LoRA-V1,10.521010398864746,10.45132541656494,10.466502689770996,0.05450770909375002,0.005215387228050261,1.0,chronos_lora
AAPL,2011-07-05,1,Chronos-LoRA-V2,10.521010398864746,10.45132541656494,10.469134409556364,0.051875989308381776,0.004963579951893893,1.0,chronos_lora
AAPL,2011-07-05,1,Chronos-LoRA-V3,10.521010398864746,10.45132541656494,10.469095549221917,0.051914849642829,0.004967298172588341,1.0,chronos_lora
AAPL,2011-07-05,1,Chronos-LoRA-V4,10.521010398864746,10.45132541656494,10.46575213966143,0.05525825920331684,0.005287201096593419,1.0,chronos_lora
AAPL,2011-07-05,5,Naive,10.58053493499756,10.45132541656494,10.45132541656494,0.12920951843262074,0.012362979170835953,,statistical_ml
AAPL,2011-07-05,5,ARIMA,10.58053493499756,10.45132541656494,10.451793388330163,0.12874154666739734,0.012318202862896976,1.0,statistical_ml
AAPL,2011-07-05,5,ETS,10.58053493499756,10.45132541656494,10.46533751541435,0.11519741958321106,0.01102227851413251,1.0,statistical_ml
AAPL,2011-07-05,5,GARCH,10.58053493499756,10.45132541656494,10.5403861996976,0.04014873529995988,0.0038414970063342935,1.0,statistical_ml
AAPL,2011-07-05,5,EGARCH,10.58053493499756,10.45132541656494,,,,,statistical_ml
AAPL,2011-07-05,5,GJR-GARCH,10.58053493499756,10.45132541656494,10.52804950016675,0.05248543483081036,0.005021892701534636,1.0,statistical_ml
AAPL,2011-07-05,5,XGBoost,10.58053493499756,10.45132541656494,10.491440892282395,0.08909404271516586,0.008524664496041279,1.0,statistical_ml
AAPL,2011-07-05,5,LightGBM,10.58053493499756,10.45132541656494,10.428040744052817,0.15249419094474348,0.014590894921618913,0.0,statistical_ml
AAPL,2011-07-05,5,VAR,10.58053493499756,10.45132541656494,,,,,statistical_ml
AAPL,2011-07-05,5,Chronos-LoRA-V1,10.58053493499756,10.45132541656494,10.524677297329633,0.05585763766792695,0.005344550613589627,1.0,chronos_lora
AAPL,2011-07-05,5,Chronos-LoRA-V2,10.58053493499756,10.45132541656494,10.540423957590288,0.040110977407271875,0.0038378842690800496,1.0,chronos_lora
AAPL,2011-07-05,5,Chronos-LoRA-V3,10.58053493499756,10.45132541656494,10.532890046047442,0.04764488895011887,0.0045587413128103105,1.0,chronos_lora
AAPL,2011-07-05,5,Chronos-LoRA-V4,10.58053493499756,10.45132541656494,10.525686222713714,0.05484871228384591,0.005248014973958437,1.0,chronos_lora
AAPL,2011-07-05,10,Naive,11.271445274353027,10.45132541656494,10.45132541656494,0.8201198577880877,0.07847041644002672,,statistical_ml
AAPL,2011-07-05,10,ARIMA,11.271445274353027,10.45132541656494,10.45178219332757,0.8196630810254568,0.07842671128834255,1.0,statistical_ml
AAPL,2011-07-05,10,ETS,11.271445274353027,10.45132541656494,10.479002799986393,0.7924424743666343,0.07582219888691277,1.0,statistical_ml
AAPL,2011-07-05,10,GARCH,11.271445274353027,10.45132541656494,10.630205912705284,0.6412393616477434,0.06135483645274342,1.0,statistical_ml
AAPL,2011-07-05,10,EGARCH,11.271445274353027,10.45132541656494,,,,,statistical_ml
AAPL,2011-07-05,10,GJR-GARCH,11.271445274353027,10.45132541656494,10.60533682190056,0.6661084524524679,0.06373435195087418,1.0,statistical_ml
AAPL,2011-07-05,10,XGBoost,11.271445274353027,10.45132541656494,10.25297923165729,1.0184660426957368,0.09744850553418871,0.0,statistical_ml
AAPL,2011-07-05,10,LightGBM,11.271445274353027,10.45132541656494,10.251795049903262,1.0196502244497658,0.09756180999145425,0.0,statistical_ml
AAPL,2011-07-05,10,VAR,11.271445274353027,10.45132541656494,,,,,statistical_ml
AAPL,2011-07-05,10,Chronos-LoRA-V1,11.271445274353027,10.45132541656494,10.595121054391198,0.6763242199618293,0.06471181338300691,1.0,chronos_lora
AAPL,2011-07-05,10,Chronos-LoRA-V2,11.271445274353027,10.45132541656494,10.62485758074072,0.6465876936123074,0.061866573648878154,1.0,chronos_lora
AAPL,2011-07-05,10,Chronos-LoRA-V3,11.271445274353027,10.45132541656494,10.608627405060332,0.6628178692926951,0.06341950354374704,1.0,chronos_lora
AAPL,2011-07-05,10,Chronos-LoRA-V4,11.271445274353027,10.45132541656494,10.599898670201615,0.6715466041514127,0.06425468324687666,1.0,chronos_lora
AAPL,2011-07-05,20,Naive,11.63215160369873,10.45132541656494,10.45132541656494,1.1808261871337908,0.11298339110771805,,statistical_ml
AAPL,2011-07-05,20,ARIMA,11.63215160369873,10.45132541656494,10.451782454726386,1.1803691489723445,0.11293966094496555,1.0,statistical_ml
AAPL,2011-07-05,20,ETS,11.63215160369873,10.45132541656494,10.505327042318504,1.1268245613802268,0.10781642676576264,1.0,statistical_ml
AAPL,2011-07-05,20,GARCH,11.63215160369873,10.45132541656494,10.812148052285483,0.8200035514132473,0.07845928805485025,1.0,statistical_ml
AAPL,2011-07-05,20,EGARCH,11.63215160369873,10.45132541656494,,,,,statistical_ml
AAPL,2011-07-05,20,GJR-GARCH,11.63215160369873,10.45132541656494,10.76161774923727,0.8705338544614598,0.08329411053278446,1.0,statistical_ml
AAPL,2011-07-05,20,XGBoost,11.63215160369873,10.45132541656494,10.35678585657313,1.2753657471256012,0.1220290916503467,0.0,statistical_ml
AAPL,2011-07-05,20,LightGBM,11.63215160369873,10.45132541656494,10.045764947465535,1.586386656233195,0.15178808361653673,0.0,statistical_ml
AAPL,2011-07-05,20,VAR,11.63215160369873,10.45132541656494,,,,,statistical_ml
AAPL,2011-07-05,20,Chronos-LoRA-V1,11.63215160369873,10.45132541656494,10.7410766996324,0.8910749040663308,0.0852595119327173,1.0,chronos_lora
AAPL,2011-07-05,20,Chronos-LoRA-V2,11.63215160369873,10.45132541656494,10.781640552574398,0.8505110511243323,0.0813782957878535,1.0,chronos_lora
AAPL,2011-07-05,20,Chronos-LoRA-V3,11.63215160369873,10.45132541656494,10.75961903622754,0.8725325674711897,0.08348535067985341,1.0,chronos_lora
AAPL,2011-07-05,20,Chronos-LoRA-V4,11.63215160369873,10.45132541656494,10.748205231288042,0.8839463724106889,0.08457744230312336,1.0,chronos_lora
AAPL,2011-10-25,1,Naive,11.98179817199707,11.897151947021484,11.897151947021484,0.08464622497558594,0.007114830957233975,,statistical_ml
AAPL,2011-10-25,1,ARIMA,11.98179817199707,11.897151947021484,11.918798404243443,0.06299976775362737,0.005295365481937875,1.0,statistical_ml
AAPL,2011-10-25,1,ETS,11.98179817199707,11.897151947021484,11.899233516444227,0.08256465555284365,0.0069398672825653485,1.0,statistical_ml
AAPL,2011-10-25,1,GARCH,11.98179817199707,11.897151947021484,11.918941089917977,0.06285708207909302,0.005283372218745974,1.0,statistical_ml
AAPL,2011-10-25,1,EGARCH,11.98179817199707,11.897151947021484,11.91581693433481,0.06598123766226038,0.0055459691492616425,1.0,statistical_ml
AAPL,2011-10-25,1,GJR-GARCH,11.98179817199707,11.897151947021484,11.916419665378314,0.06537850661875666,0.005495307356742973,1.0,statistical_ml
AAPL,2011-10-25,1,XGBoost,11.98179817199707,11.897151947021484,12.138258345248403,0.15646017325133244,0.013151061190783908,1.0,statistical_ml
AAPL,2011-10-25,1,LightGBM,11.98179817199707,11.897151947021484,12.217896369618025,0.2360981976209544,0.019844934205456077,1.0,statistical_ml
AAPL,2011-10-25,1,VAR,11.98179817199707,11.897151947021484,,,,,statistical_ml
AAPL,2011-10-25,1,Chronos-LoRA-V1,11.98179817199707,11.897151947021484,11.912701986393303,0.06909618560376707,0.005807792143149415,1.0,chronos_lora
AAPL,2011-10-25,1,Chronos-LoRA-V2,11.98179817199707,11.897151947021484,11.919655807880119,0.0621423641169514,0.005223297507981117,1.0,chronos_lora
AAPL,2011-10-25,1,Chronos-LoRA-V3,11.98179817199707,11.897151947021484,11.917411668257463,0.06438650373960719,0.00541192581437322,1.0,chronos_lora
AAPL,2011-10-25,1,Chronos-LoRA-V4,11.98179817199707,11.897151947021484,11.91560388558459,0.06619428641248071,0.005563876691433878,1.0,chronos_lora
AAPL,2011-10-25,5,Naive,11.859468460083008,11.897151947021484,11.897151947021484,0.03768348693847656,0.0031674376444280616,,statistical_ml
AAPL,2011-10-25,5,ARIMA,11.859468460083008,11.897151947021484,11.917441951642452,0.05797349155944431,0.004872888218760418,0.0,statistical_ml
AAPL,2011-10-25,5,ETS,11.859468460083008,11.897151947021484,11.90745622054874,0.047987760465732165,0.00403355027147867,0.0,statistical_ml
AAPL,2011-10-25,5,GARCH,11.859468460083008,11.897151947021484,12.006497452195465,0.1470289921124568,0.012358335235792883,0.0,statistical_ml
AAPL,2011-10-25,5,EGARCH,11.859468460083008,11.897151947021484,,,,,statistical_ml
AAPL,2011-10-25,5,GJR-GARCH,11.859468460083008,11.897151947021484,11.99380308982569,0.13433462974268195,0.01129132672599964,0.0,statistical_ml
AAPL,2011-10-25,5,XGBoost,11.859468460083008,11.897151947021484,12.447814280521882,0.5883458204388745,0.04945266086024647,0.0,statistical_ml
AAPL,2011-10-25,5,LightGBM,11.859468460083008,11.897151947021484,12.571760793726103,0.7122923336430951,0.059870827641351654,0.0,statistical_ml
AAPL,2011-10-25,5,VAR,11.859468460083008,11.897151947021484,,,,,statistical_ml
AAPL,2011-10-25,5,Chronos-LoRA-V1,11.859468460083008,11.897151947021484,11.984800945265388,0.12533248518237983,0.010534662895833491,0.0,chronos_lora
AAPL,2011-10-25,5,Chronos-LoRA-V2,11.859468460083008,11.897151947021484,12.017024899398908,0.15755643931590058,0.013243206442811295,0.0,chronos_lora
AAPL,2011-10-25,5,Chronos-LoRA-V3,11.859468460083008,11.897151947021484,11.996973493239581,0.13750503315657348,0.01155781095920172,0.0,chronos_lora
AAPL,2011-10-25,5,Chronos-LoRA-V4,11.859468460083008,11.897151947021484,12.005399155466863,0.14593069538385528,0.012266019298878494,0.0,chronos_lora
AAPL,2011-10-25,10,Naive,12.150190353393556,11.897151947021484,11.897151947021484,0.2530384063720721,0.021268821941491822,,statistical_ml
AAPL,2011-10-25,10,ARIMA,12.150190353393556,11.897151947021484,11.900327430119406,0.24986292327415072,0.02100191074189861,1.0,statistical_ml
AAPL,2011-10-25,10,ETS,12.150190353393556,11.897151947021484,11.917505446950313,0.23268490644324302,0.019558034349683062,1.0,statistical_ml
AAPL,2011-10-25,10,GARCH,12.150190353393556,11.897151947021484,12.116847940709576,0.03334241268398053,0.002802554160227233,1.0,statistical_ml
AAPL,2011-10-25,10,EGARCH,12.150190353393556,11.897151947021484,,,,,statistical_ml
AAPL,2011-10-25,10,GJR-GARCH,12.150190353393556,11.897151947021484,12.091239415793643,0.058950937599913544,0.004955046204539126,1.0,statistical_ml
AAPL,2011-10-25,10,XGBoost,12.150190353393556,11.897151947021484,12.505250034622264,0.3550596812287079,0.029844090653780242,1.0,statistical_ml
AAPL,2011-10-25,10,LightGBM,12.150190353393556,11.897151947021484,12.618366253191576,0.46817589979801966,0.0393519307715684,1.0,statistical_ml
AAPL,2011-10-25,10,VAR,12.150190353393556,11.897151947021484,,,,,statistical_ml
AAPL,2011-10-25,10,Chronos-LoRA-V1,12.150190353393556,11.897151947021484,12.084479494879345,0.06571085851421188,0.005523242773297854,1.0,chronos_lora
AAPL,2011-10-25,10,Chronos-LoRA-V2,12.150190353393556,11.897151947021484,12.138476818679434,0.011713534714122176,0.0009845662866443394,1.0,chronos_lora
AAPL,2011-10-25,10,Chronos-LoRA-V3,12.150190353393556,11.897151947021484,12.100478456762325,0.04971189663123177,0.004178470347575791,1.0,chronos_lora
AAPL,2011-10-25,10,Chronos-LoRA-V4,12.150190353393556,11.897151947021484,12.11868287522496,0.03150747816859578,0.0026483210695216197,1.0,chronos_lora
AAPL,2011-10-25,20,Naive,11.261275291442873,11.897151947021484,11.897151947021484,0.6358766555786115,0.05344780485364875,,statistical_ml
AAPL,2011-10-25,20,ARIMA,11.261275291442873,11.897151947021484,11.902586649142563,0.6413113576996903,0.05390461183949535,0.0,statistical_ml
AAPL,2011-10-25,20,ETS,11.261275291442873,11.897151947021484,11.936863863502168,0.6755885720592953,0.05678573956756361,0.0,statistical_ml
AAPL,2011-10-25,20,GARCH,11.261275291442873,11.897151947021484,12.340600899447583,1.0793256080047104,0.09072134346194727,0.0,statistical_ml
AAPL,2011-10-25,20,EGARCH,11.261275291442873,11.897151947021484,,,,,statistical_ml
AAPL,2011-10-25,20,GJR-GARCH,11.261275291442873,11.897151947021484,12.288493184004706,1.0272178925618327,0.08634149560634985,0.0,statistical_ml
AAPL,2011-10-25,20,XGBoost,11.261275291442873,11.897151947021484,12.210302860577023,0.9490275691341505,0.07976930725607356,0.0,statistical_ml
AAPL,2011-10-25,20,LightGBM,11.261275291442873,11.897151947021484,12.572249677608584,1.3109743861657108,0.11019228736453346,0.0,statistical_ml
AAPL,2011-10-25,20,VAR,11.261275291442873,11.897151947021484,,,,,statistical_ml
AAPL,2011-10-25,20,Chronos-LoRA-V1,11.261275291442873,11.897151947021484,12.2749221335797,1.0136468421368274,0.0852007981952857,0.0,chronos_lora
AAPL,2011-10-25,20,Chronos-LoRA-V2,11.261275291442873,11.897151947021484,12.364458776245542,1.1031834848026687,0.09272668700166153,0.0,chronos_lora
AAPL,2011-10-25,20,Chronos-LoRA-V3,11.261275291442873,11.897151947021484,12.302432763448655,1.0411574720057821,0.08751316925614627,0.0,chronos_lora
AAPL,2011-10-25,20,Chronos-LoRA-V4,11.261275291442873,11.897151947021484,12.331353528732759,1.070078237289886,0.08994406745874894,0.0,chronos_lora
AAPL,2012-02-17,1,Naive,15.398975372314451,15.018218040466309,15.018218040466309,0.38075733184814275,0.02535302995483213,,statistical_ml
AAPL,2012-02-17,1,ARIMA,15.398975372314451,15.018218040466309,15.02722544724772,0.371749925066732,0.02475326460603111,1.0,statistical_ml
AAPL,2012-02-17,1,ETS,15.398975372314451,15.018218040466309,15.028328003592108,0.3706473687223433,0.024679850014405202,1.0,statistical_ml
AAPL,2012-02-17,1,GARCH,15.398975372314451,15.018218040466309,15.048644253121983,0.35033111919246807,0.023327076371411515,1.0,statistical_ml
AAPL,2012-02-17,1,EGARCH,15.398975372314451,15.018218040466309,15.045916629984264,0.3530587423301874,0.02350869732872951,1.0,statistical_ml
AAPL,2012-02-17,1,GJR-GARCH,15.398975372314451,15.018218040466309,15.046532862154894,0.3524425101595572,0.023467665019239137,1.0,statistical_ml
AAPL,2012-02-17,1,XGBoost,15.398975372314451,15.018218040466309,15.14296993926795,0.2560054330465018,0.017046325493257575,1.0,statistical_ml
AAPL,2012-02-17,1,LightGBM,15.398975372314451,15.018218040466309,15.15811753524205,0.24085783707240083,0.016037710760585133,1.0,statistical_ml
AAPL,2012-02-17,1,VAR,15.398975372314451,15.018218040466309,,,,,statistical_ml
AAPL,2012-02-17,1,Chronos-LoRA-V1,15.398975372314451,15.018218040466309,15.053965005286223,0.3450103670282285,0.022972789854202702,1.0,chronos_lora
AAPL,2012-02-17,1,Chronos-LoRA-V2,15.398975372314451,15.018218040466309,15.055050511910586,0.34392486040386494,0.022900510531753238,1.0,chronos_lora
AAPL,2012-02-17,1,Chronos-LoRA-V3,15.398975372314451,15.018218040466309,15.058333404058514,0.3406419682559374,0.022681916545497227,1.0,chronos_lora
AAPL,2012-02-17,1,Chronos-LoRA-V4,15.398975372314451,15.018218040466309,15.050103226730249,0.34887214558420254,0.02322992945262703,1.0,chronos_lora
AAPL,2012-02-17,5,Naive,15.72528839111328,15.018218040466309,15.018218040466309,0.7070703506469709,0.04708084199748486,,statistical_ml
AAPL,2012-02-17,5,ARIMA,15.72528839111328,15.018218040466309,15.024445954342525,0.7008424367707544,0.046666151395748035,1.0,statistical_ml
AAPL,2012-02-17,5,ETS,15.72528839111328,15.018218040466309,15.068264878358386,0.6570235127548933,0.04374843346824209,1.0,statistical_ml
AAPL,2012-02-17,5,GARCH,15.72528839111328,15.018218040466309,15.170966774796067,0.5543216163172122,0.03690994596187136,1.0,statistical_ml
AAPL,2012-02-17,5,EGARCH,15.72528839111328,15.018218040466309,,,,,statistical_ml
AAPL,2012-02-17,5,GJR-GARCH,15.72528839111328,15.018218040466309,15.160326994056996,0.5649613970562832,0.03761840422971652,1.0,statistical_ml
AAPL,2012-02-17,5,XGBoost,15.72528839111328,15.018218040466309,15.593498371485133,0.13179001962814674,0.008775343337874109,1.0,statistical_ml
AAPL,2012-02-17,5,LightGBM,15.72528839111328,15.018218040466309,15.857579480124071,0.132291089010792,0.00880870744147777,1.0,statistical_ml
AAPL,2012-02-17,5,VAR,15.72528839111328,15.018218040466309,,,,,statistical_ml
AAPL,2012-02-17,5,Chronos-LoRA-V1,15.72528839111328,15.018218040466309,15.195463885271007,0.5298245058422726,0.03527878636564408,1.0,chronos_lora
AAPL,2012-02-17,5,Chronos-LoRA-V2,15.72528839111328,15.018218040466309,15.2017286562596,0.5235597348536789,0.03486164160374794,1.0,chronos_lora
AAPL,2012-02-17,5,Chronos-LoRA-V3,15.72528839111328,15.018218040466309,15.206374809094713,0.5189135820185662,0.0345522738197277,1.0,chronos_lora
AAPL,2012-02-17,5,Chronos-LoRA-V4,15.72528839111328,15.018218040466309,15.181027283582505,0.5442611075307742,0.03624005897798743,1.0,chronos_lora
AAPL,2012-02-17,10,Naive,15.946621894836426,15.018218040466309,15.018218040466309,0.9284038543701172,0.06181850948418455,,statistical_ml
AAPL,2012-02-17,10,ARIMA,15.946621894836426,15.018218040466309,15.023294850643792,0.923327044192634,0.06148046603829749,1.0,statistical_ml
AAPL,2012-02-17,10,ETS,15.946621894836426,15.018218040466309,15.117072994422943,0.8295489004134833,0.055236173704382274,1.0,statistical_ml
AAPL,2012-02-17,10,GARCH,15.946621894836426,15.018218040466309,15.325269100622267,0.6213527942141592,0.041373270286790165,1.0,statistical_ml
AAPL,2012-02-17,10,EGARCH,15.946621894836426,15.018218040466309,,,,,statistical_ml
AAPL,2012-02-17,10,GJR-GARCH,15.946621894836426,15.018218040466309,15.303780644777278,0.6428412500591474,0.04280409622013903,1.0,statistical_ml
AAPL,2012-02-17,10,XGBoost,15.946621894836426,15.018218040466309,14.475776155169513,1.4708457396669132,0.09793743410195188,0.0,statistical_ml
AAPL,2012-02-17,10,LightGBM,15.946621894836426,15.018218040466309,15.633104387964073,0.313517506872353,0.02087581269812344,1.0,statistical_ml
AAPL,2012-02-17,10,VAR,15.946621894836426,15.018218040466309,,,,,statistical_ml
AAPL,2012-02-17,10,Chronos-LoRA-V1,15.946621894836426,15.018218040466309,15.371602914137306,0.5750189806991202,0.03828809644058584,1.0,chronos_lora
AAPL,2012-02-17,10,Chronos-LoRA-V2,15.946621894836426,15.018218040466309,15.382895363971805,0.5637265308646207,0.03753617968161538,1.0,chronos_lora
AAPL,2012-02-17,10,Chronos-LoRA-V3,15.946621894836426,15.018218040466309,15.387045863012608,0.5595760318238181,0.03725981539993972,1.0,chronos_lora
