ticker,history_length,cutoff_date,horizon,model,last_price,actual,predicted,price_mae,return_abs_error
ENPH,180,2026-04-27,1,Naive,35.2400016784668,34.29999923706055,35.2400016784668,0.94000244140625,0.026674301834118008
ENPH,180,2026-04-27,1,ARIMA,35.2400016784668,34.29999923706055,35.227628863856246,0.9276296267956994,0.026323200414673065
ENPH,180,2026-04-27,1,XGBoost,35.2400016784668,34.29999923706055,34.80165571345218,0.5016564763916307,0.014235427142393231
ENPH,180,2026-04-27,1,Chronos-2,35.2400016784668,34.29999923706055,35.325321197509766,1.0253219604492188,0.02909540044306347
ENPH,180,2026-04-27,5,Naive,35.2400016784668,32.540000915527344,35.2400016784668,2.700000762939453,0.076617498136763
ENPH,180,2026-04-27,5,ARIMA,35.2400016784668,32.540000915527344,35.21462648785955,2.6746255723322037,0.07589743033316931
ENPH,180,2026-04-27,5,XGBoost,35.2400016784668,32.540000915527344,35.893483658191094,3.3534827426637506,0.09516125377238216
ENPH,180,2026-04-27,5,Chronos-2,35.2400016784668,32.540000915527344,35.93372344970703,3.3937225341796875,0.09630313202434959
ENPH,180,2026-04-27,10,Naive,35.2400016784668,37.650001525878906,35.2400016784668,2.4099998474121094,0.06838818764542576
ENPH,180,2026-04-27,10,ARIMA,35.2400016784668,37.650001525878906,35.21352939137489,2.4364721345040152,0.06913938758387761
ENPH,180,2026-04-27,10,XGBoost,35.2400016784668,37.650001525878906,30.70365501731885,6.946346508560055,0.19711538529252048
ENPH,180,2026-04-27,10,Chronos-2,35.2400016784668,37.650001525878906,36.337337493896484,1.3126640319824219,0.037249261335436046
ENPH,180,2026-04-27,20,Naive,35.2400016784668,66.9000015258789,35.2400016784668,31.65999984741211,0.8984108495873817
ENPH,180,2026-04-27,20,ARIMA,35.2400016784668,66.9000015258789,35.21347988907575,31.686521636803157,0.8991634542448115
ENPH,180,2026-04-27,20,XGBoost,35.2400016784668,66.9000015258789,30.27883488330673,36.62116664257218,1.0391931015414604
ENPH,180,2026-04-27,20,Chronos-2,35.2400016784668,66.9000015258789,38.81625747680664,28.083744049072266,0.7969279997575223
ENPH,180,2026-08-06,1,Naive,39.66999816894531,41.869998931884766,39.66999816894531,2.200000762939453,0.05545754636968114
ENPH,180,2026-08-06,1,ARIMA,39.66999816894531,41.869998931884766,39.6672203773966,2.2027785544881624,0.05552756884704246
ENPH,180,2026-08-06,1,XGBoost,39.66999816894531,41.869998931884766,39.469981032393896,2.4000178994908694,0.06049957172344067
ENPH,180,2026-08-06,1,Chronos-2,39.66999816894531,41.869998931884766,39.70330047607422,2.166698455810547,0.05461806291452498
ENPH,180,2026-08-06,5,Naive,39.66999816894531,40.77999877929688,39.66999816894531,1.1100006103515696,0.02798085862329347
ENPH,180,2026-08-06,5,ARIMA,39.66999816894531,40.77999877929688,39.66664462325213,1.1133541560447497,0.02806539469206004
ENPH,180,2026-08-06,5,XGBoost,39.66999816894531,40.77999877929688,37.91222055826057,2.8677782210363105,0.0722908584170614
ENPH,180,2026-08-06,5,Chronos-2,39.66999816894531,40.77999877929688,39.126583099365234,1.6534156799316477,0.04167924769973863
ENPH,180,2026-08-06,10,Naive,39.66999816894531,38.36000061035156,39.66999816894531,1.30999755859375,0.033022375070822396
ENPH,180,2026-08-06,10,ARIMA,39.66999816894531,38.36000061035156,39.66664412114761,1.3066435107960501,0.03293782634502174
ENPH,180,2026-08-06,10,XGBoost,39.66999816894531,38.36000061035156,38.135390094832076,0.22461051551948685,0.005661974436271033
ENPH,180,2026-08-06,10,Chronos-2,39.66999816894531,38.36000061035156,38.01844787597656,0.341552734375,0.00860985001613579
ENPH,180,2026-08-06,20,Naive,39.66999816894531,36.310001373291016,39.66999816894531,3.359996795654297,0.08469868794409441
ENPH,180,2026-08-06,20,ARIMA,39.66999816894531,36.310001373291016,39.66664412107243,3.3566427477814145,0.08461413921639849
ENPH,180,2026-08-06,20,XGBoost,39.66999816894531,36.310001373291016,37.55129652757637,1.2412951542853534,0.0312905271383922
ENPH,180,2026-08-06,20,Chronos-2,39.66999816894531,36.310001373291016,40.472591400146484,4.162590026855469,0.10493043153488346
SMCI,30,2010-02-16,1,Naive,1.4550000429153442,1.465999960899353,1.4550000429153442,0.010999917984008789,0.007560080865680607
SMCI,30,2010-02-16,1,ARIMA,1.4550000429153442,1.465999960899353,1.423818188316523,0.04218177258282996,0.028990908136546478
SMCI,30,2010-02-16,1,Chronos-2,1.4550000429153442,1.465999960899353,1.4432731866836548,0.022726774215698242,0.015619775632556787
SMCI,30,2010-02-16,5,Naive,1.4550000429153442,1.434000015258789,1.4550000429153442,0.021000027656555176,0.014433008272960568
SMCI,30,2010-02-16,5,ARIMA,1.4550000429153442,1.434000015258789,1.382350901357466,0.051649113901323096,0.03549767173740781
SMCI,30,2010-02-16,5,Chronos-2,1.4550000429153442,1.434000015258789,1.386633276939392,0.04736673831939697,0.03255445836584958
SMCI,30,2010-02-16,10,Naive,1.4550000429153442,1.6130000352859497,1.4550000429153442,0.15799999237060547,0.10859105684562387
SMCI,30,2010-02-16,10,ARIMA,1.4550000429153442,1.6130000352859497,1.3761890658773794,0.23681096940857027,0.16275667520536863
SMCI,30,2010-02-16,10,Chronos-2,1.4550000429153442,1.6130000352859497,1.3354077339172363,0.2775923013687134,0.19078508122412774
SMCI,30,2010-02-16,20,Naive,1.4550000429153442,1.618000030517578,1.4550000429153442,0.16299998760223366,0.11202747958387338
SMCI,30,2010-02-16,20,ARIMA,1.4550000429153442,1.618000030517578,1.3756061786944163,0.24239385182316164,0.16659370767954318
SMCI,30,2010-02-16,20,Chronos-2,1.4550000429153442,1.618000030517578,1.3183590173721313,0.29964101314544656,0.20593883457560858
SMCI,30,2010-06-16,1,Naive,1.4429999589920044,1.4450000524520874,1.4429999589920044,0.002000093460083008,0.0013860661932936225
SMCI,30,2010-06-16,1,ARIMA,1.4429999589920044,1.4450000524520874,1.4189435366688101,0.02605651578327728,0.018057184008153926
SMCI,30,2010-06-16,1,Chronos-2,1.4429999589920044,1.4450000524520874,1.430286169052124,0.014713883399963379,0.010196731682682425
SMCI,30,2010-06-16,5,Naive,1.4429999589920044,1.4539999961853027,1.4429999589920044,0.01100003719329834,0.007623033614624797
SMCI,30,2010-06-16,5,ARIMA,1.4429999589920044,1.4539999961853027,1.3660752093801287,0.08792478680517402,0.06093193991952228
SMCI,30,2010-06-16,5,Chronos-2,1.4429999589920044,1.4539999961853027,1.3257290124893188,0.1282709836959839,0.08889188311937757
SMCI,30,2010-06-16,10,Naive,1.4429999589920044,1.350000023841858,1.4429999589920044,0.09299993515014648,0.06444902133962005
SMCI,30,2010-06-16,10,ARIMA,1.4429999589920044,1.350000023841858,1.3440820937271305,0.00591793011472741,0.00410112978718391
SMCI,30,2010-06-16,10,Chronos-2,1.4429999589920044,1.350000023841858,1.2945868968963623,0.055413126945495605,0.03840133646587485
SMCI,30,2010-06-16,20,Naive,1.4429999589920044,1.437999963760376,1.4429999589920044,0.004999995231628418,0.0034650002589889928
SMCI,30,2010-06-16,20,ARIMA,1.4429999589920044,1.437999963760376,1.335730077744273,0.10226988601610287,0.07087310389637336
SMCI,30,2010-06-16,20,Chronos-2,1.4429999589920044,1.437999963760376,1.2967336177825928,0.1412663459777832,0.09789767844239139
SMCI,30,2010-10-15,1,Naive,1.14900004863739,1.1510000228881836,1.14900004863739,0.001999974250793679,0.0017406215545121562
SMCI,30,2010-10-15,1,ARIMA,1.14900004863739,1.1510000228881836,1.14966110954533,0.0013389133428536315,0.0011652857146886575
SMCI,30,2010-10-15,1,Chronos-2,1.14900004863739,1.1510000228881836,1.149827480316162,0.0011725425720214844,0.001020489575620287
SMCI,30,2010-10-15,5,Naive,1.14900004863739,1.0540000200271606,1.14900004863739,0.09500002861022927,0.0826806132191994
SMCI,30,2010-10-15,5,ARIMA,1.14900004863739,1.0540000200271606,1.1517935904549645,0.0977935704278039,0.0851118940715262
SMCI,30,2010-10-15,5,Chronos-2,1.14900004863739,1.0540000200271606,1.154016375541687,0.10001635551452637,0.08704643279444302
SMCI,30,2010-10-15,10,Naive,1.14900004863739,1.1119999885559082,1.14900004863739,0.03700006008148171,0.03220196563556321
SMCI,30,2010-10-15,10,ARIMA,1.14900004863739,1.1119999885559082,1.153591999875736,0.041592011319827815,0.036198441739973886
SMCI,30,2010-10-15,10,Chronos-2,1.14900004863739,1.1119999885559082,1.1473287343978882,0.03532874584197998,0.030747384113583465
SMCI,30,2010-10-15,20,Naive,1.14900004863739,1.0609999895095823,1.14900004863739,0.08800005912780762,0.0765883859031753
SMCI,30,2010-10-15,20,ARIMA,1.14900004863739,1.0609999895095823,1.1554928827746158,0.09449289326503352,0.08223924218027112
SMCI,30,2010-10-15,20,Chronos-2,1.14900004863739,1.0609999895095823,1.1072683334350586,0.046268343925476296,0.04026835680324503
SMCI,30,2011-02-15,1,Naive,1.5789999961853027,1.5540000200271606,1.5789999961853027,0.02499997615814209,0.01583279051205788
