ticker,history_length,horizon,model,observations,mean_price_mae,mean_return_abs_error
ENPH,90,20,ARIMA,50,8.762413844227956,0.1708214210902877
ENPH,90,20,Chronos-2,50,8.783661020994188,0.1915433932015532
ENPH,90,20,Naive,50,8.830199496746065,0.17124210109380233
ENPH,180,1,ARIMA,50,2.206955665816645,0.03259788218909258
ENPH,180,1,Chronos-2,50,1.9950154209136963,0.03326858610604987
ENPH,180,1,Naive,50,2.1772001218795793,0.03137149899555341
ENPH,180,1,XGBoost,50,2.563018437375689,0.03669915753677086
ENPH,180,5,ARIMA,50,4.2405963920908665,0.07871631545952568
ENPH,180,5,Chronos-2,50,4.162980544567109,0.07968120381042432
ENPH,180,5,Naive,50,4.187800574302674,0.07518056264363895
ENPH,180,5,XGBoost,50,5.41451372206501,0.0883670361304567
ENPH,180,10,ARIMA,50,6.814473075450175,0.10930479151423336
ENPH,180,10,Chronos-2,50,6.5436190235614795,0.10610833774580707
ENPH,180,10,Naive,50,6.680399538278582,0.10740472428817945
ENPH,180,10,XGBoost,50,7.288791929938465,0.13131862801398236
ENPH,180,20,ARIMA,50,10.723365680507056,0.1824203243290522
ENPH,180,20,Chronos-2,50,10.27442538022995,0.1821766296721132
ENPH,180,20,Naive,50,10.554000096321106,0.17915577221171605
ENPH,180,20,XGBoost,50,10.391780073031349,0.21627697390229184
IONQ,30,1,ARIMA,50,1.174185585263084,0.05090382274111732
IONQ,30,1,Chronos-2,50,1.2263371706008912,0.05124228038065736
IONQ,30,1,Naive,50,1.1073999929428102,0.04751082008736418
IONQ,30,5,ARIMA,50,2.0150277488194255,0.10423155420854574
IONQ,30,5,Chronos-2,50,2.485468587875366,0.11401750905514486
IONQ,30,5,Naive,50,2.073199982643127,0.1048606252262362
IONQ,30,10,ARIMA,50,3.0582485327273248,0.16499389661524913
IONQ,30,10,Chronos-2,50,3.8333685493469236,0.18935071595595893
IONQ,30,10,Naive,50,3.1747998285293577,0.16753961186347552
IONQ,30,20,ARIMA,50,3.8526385346938894,0.22537320278519585
IONQ,30,20,Chronos-2,50,5.030840005874634,0.2667340339887245
IONQ,30,20,Naive,50,4.198799891471863,0.2324812405257349
IONQ,60,1,ARIMA,50,0.822233531014392,0.0380712227379574
IONQ,60,1,Chronos-2,50,1.0129604578018192,0.04246337674606765
IONQ,60,1,Naive,50,0.7439998960494999,0.03667916931510689
IONQ,60,5,ARIMA,50,2.675792595939037,0.11321488562763533
IONQ,60,5,Chronos-2,50,2.8185773992538454,0.11778681230007695
IONQ,60,5,Naive,50,2.4938000249862675,0.11053423838548648
IONQ,60,10,ARIMA,50,3.664748741361882,0.16322631634205753
