ticker,experiment,cutoff_date,horizon,last_price,actual,Naive,ARIMA,ETS,GARCH,EGARCH,GJR-GARCH,XGBoost,LightGBM,VAR,Chronos-2,Chronos_P10,Chronos_P90,Naive_price_mae,Naive_return_abs_error,Naive_direction_hit,ARIMA_price_mae,ARIMA_return_abs_error,ARIMA_direction_hit,ETS_price_mae,ETS_return_abs_error,ETS_direction_hit,GARCH_price_mae,GARCH_return_abs_error,GARCH_direction_hit,EGARCH_price_mae,EGARCH_return_abs_error,EGARCH_direction_hit,GJR-GARCH_price_mae,GJR-GARCH_return_abs_error,GJR-GARCH_direction_hit,XGBoost_price_mae,XGBoost_return_abs_error,XGBoost_direction_hit,LightGBM_price_mae,LightGBM_return_abs_error,LightGBM_direction_hit,VAR_price_mae,VAR_return_abs_error,VAR_direction_hit,Chronos-2_price_mae,Chronos-2_return_abs_error,Chronos-2_direction_hit,Chronos_P10_breach,Chronos_P90_breach
AAPL,Experiment 1 — Univariate Close,2011-10-25,10,11.897151947021484,12.150190353393556,11.897151947021484,11.900327430119406,11.917505446950313,12.116847940709576,,12.091239415793643,12.505250034622264,12.618366253191576,,12.042110443115234,11.150728225708008,12.856061935424805,0.2530384063720721,0.021268821941491822,0.0,0.24986292327415072,0.02100191074189861,1.0,0.23268490644324302,0.019558034349683062,1.0,0.03334241268398053,0.002802554160227233,1.0,,,,0.058950937599913544,0.004955046204539126,1.0,0.3550596812287079,0.029844090653780242,1.0,0.46817589979801966,0.0393519307715684,1.0,,,,0.10807991027832209,0.009084519619452447,1.0,False,False
AAPL,Experiment 1 — Univariate Close,2011-10-25,20,11.897151947021484,11.261275291442873,11.897151947021484,11.902586649142563,11.936863863502168,12.340600899447583,,12.288493184004706,12.210302860577023,12.572249677608584,,12.181709289550781,10.895389556884766,13.387325286865234,0.6358766555786115,0.05344780485364875,0.0,0.6413113576996903,0.05390461183949535,0.0,0.6755885720592953,0.05678573956756361,0.0,1.0793256080047104,0.09072134346194727,0.0,,,,1.0272178925618327,0.08634149560634985,0.0,0.9490275691341505,0.07976930725607356,0.0,1.3109743861657108,0.11019228736453346,0.0,,,,0.9204339981079084,0.07736591095134704,0.0,False,False
AAPL,Experiment 1 — Univariate Close,2012-02-17,1,15.018218040466309,15.398975372314451,15.018218040466309,15.02722544724772,15.028328003592108,15.048644253121983,15.045916629984264,15.046532862154894,15.14296993926795,15.15811753524205,,14.984225273132324,14.555273056030273,15.411691665649414,0.38075733184814275,0.02535302995483213,0.0,0.371749925066732,0.02475326460603111,1.0,0.3706473687223433,0.024679850014405202,1.0,0.35033111919246807,0.023327076371411515,1.0,0.3530587423301874,0.02350869732872951,1.0,0.3524425101595572,0.023467665019239137,1.0,0.2560054330465018,0.017046325493257575,1.0,0.24085783707240083,0.016037710760585133,1.0,,,,0.41475009918212713,0.027616465419838088,0.0,False,False
AAPL,Experiment 1 — Univariate Close,2012-02-17,5,15.018218040466309,15.72528839111328,15.018218040466309,15.024445954342525,15.068264878358386,15.170966774796067,,15.160326994056996,15.593498371485133,15.857579480124071,,15.051568984985352,14.419755935668945,15.64332103729248,0.7070703506469709,0.04708084199748486,0.0,0.7008424367707544,0.046666151395748035,1.0,0.6570235127548933,0.04374843346824209,1.0,0.5543216163172122,0.03690994596187136,1.0,,,,0.5649613970562832,0.03761840422971652,1.0,0.13179001962814674,0.008775343337874109,1.0,0.132291089010792,0.00880870744147777,1.0,,,,0.6737194061279279,0.044860142815386084,1.0,False,True
AAPL,Experiment 1 — Univariate Close,2012-02-17,10,15.018218040466309,15.946621894836426,15.018218040466309,15.023294850643792,15.117072994422943,15.325269100622267,,15.303780644777278,14.475776155169513,15.633104387964073,,15.239498138427734,14.442144393920898,16.0858211517334,0.9284038543701172,0.06181850948418455,0.0,0.923327044192634,0.06148046603829749,1.0,0.8295489004134833,0.055236173704382274,1.0,0.6213527942141592,0.041373270286790165,1.0,,,,0.6428412500591474,0.04280409622013903,1.0,1.4708457396669132,0.09793743410195188,0.0,0.313517506872353,0.02087581269812344,1.0,,,,0.7071237564086914,0.04708439806263032,1.0,False,False
AAPL,Experiment 1 — Univariate Close,2012-02-17,20,15.018218040466309,17.978675842285156,15.018218040466309,15.023468256494015,15.211094942395075,15.638597893148921,,15.594773054459376,14.814090111357572,14.910638984318837,,15.326376914978027,14.257538795471191,16.605308532714844,2.9604578018188477,0.19712443872115526,0.0,2.9552075857911415,0.19677484890873154,1.0,2.7675808998900813,0.18428157671122425,1.0,2.3400779491362353,0.15581595252052804,1.0,,,,2.3839027878257806,0.15873406428128822,1.0,3.164585730927584,0.21071645932964012,0.0,3.0680368579663195,0.20428767578813634,0.0,,,,2.652298927307129,0.1766054348232633,1.0,False,True
AAPL,Experiment 1 — Univariate Close,2012-06-12,1,17.232736587524414,17.11309242248535,17.232736587524414,17.235148894871944,17.242962955756504,17.26832387068636,17.26454933349278,17.264866575609265,17.235569790357932,17.231008127175993,,17.265445709228516,16.756698608398438,17.706642150878906,0.1196441650390625,0.0069428418656197755,0.0,0.12205647238659267,0.007082825862663955,0.0,0.12987053327115206,0.0075362686948498014,0.0,0.15523144820100754,0.009007939476855076,0.0,0.15145691100742908,0.00878890652324349,0.0,0.15177415312391318,0.008807315794160497,0.0,0.12247736787258034,0.007107250044154134,0.0,0.11791570469064183,0.006842540886744963,1.0,,,,0.15235328674316406,0.00884092239032197,0.0,False,False
AAPL,Experiment 1 — Univariate Close,2012-06-12,5,17.232736587524414,17.569217681884766,17.232736587524414,17.235168287399706,17.28335966868907,17.411409434701625,,17.39398670116427,17.258190614591314,17.295810158566905,,17.254636764526367,16.493289947509766,17.959980010986328,0.33648109436035156,0.01952569127087722,0.0,0.33404939448506,0.01938458194311954,1.0,0.28585801319569626,0.016588080003650862,1.0,0.1578082471831408,0.009157468773554278,1.0,,,,0.17523098072049592,0.010168494123409033,1.0,0.31102706729345186,0.01804861727641205,1.0,0.2734075233178608,0.01586558942215799,1.0,,,,0.31458091735839844,0.01825484395706134,1.0,False,False
AAPL,Experiment 1 — Univariate Close,2012-06-12,10,17.232736587524414,17.10921287536621,17.232736587524414,17.23516828739978,17.332729767500712,17.591934801712597,,17.5567456639075,16.970577363068998,16.856750142153512,,17.363460540771484,16.365009307861328,18.404281616210938,0.12352371215820312,0.007167968449516504,0.0,0.1259554120335693,0.0073090777772786275,0.0,0.22351689213450143,0.012970481559865243,0.0,0.482721926346386,0.02801191348191634,0.0,,,,0.4475327885412881,0.02596991988290931,0.0,0.13863551229721338,0.008044892440216223,1.0,0.25246273321269896,0.014650182339319695,1.0,,,,0.25424766540527344,0.014753760327848031,0.0,False,False
AAPL,Experiment 1 — Univariate Close,2012-06-12,20,17.232736587524414,18.078277587890625,17.232736587524414,17.23516828739978,17.427834295930115,17.95862012373306,,17.886846743208714,16.31952218523304,16.628104675201968,,17.477603912353516,16.054664611816406,19.001848220825195,0.8455410003662109,0.04906597371066046,0.0,0.8431093004908448,0.048924864382898337,1.0,0.6504432919605101,0.03774463148420626,1.0,0.11965746415756584,0.006943613601346987,1.0,,,,0.19143084468191063,0.011108557466171343,1.0,1.7587554026575845,0.10205897326434088,0.0,1.4501729126886573,0.0841522125823303,0.0,,,,0.6006736755371094,0.034856545998153576,1.0,False,False
AAPL,Experiment 1 — Univariate Close,2012-10-03,1,20.16904640197754,20.02937126159668,20.16904640197754,20.169024392591894,20.18322480636513,20.21168746632157,20.20680624666371,20.20694206585887,20.389470784569138,20.45283441041249,,20.1992130279541,19.615318298339844,20.653017044067383,0.13967514038085938,0.006925222819020527,0.0,0.13965313099521381,0.00692413157329641,1.0,0.1538535447684488,0.007628201239765153,0.0,0.1823162047248914,0.009039406280854867,0.0,0.17743498506703048,0.008797390889518364,0.0,0.17757080426218863,0.008804124931002133,0.0,0.3600995229724582,0.01785406785207011,0.0,0.4234631488158094,0.02099569510506394,0.0,,,,0.16984176635742188,0.008420912073501374,0.0,False,False
AAPL,Experiment 1 — Univariate Close,2012-10-03,5,20.16904640197754,19.25168800354004,20.16904640197754,20.16902479416319,20.239233056611383,20.38315514200185,,20.35923808289095,20.934653191741646,20.99057464263679,,20.24620819091797,19.201269149780273,21.176944732666016,0.9173583984375,0.045483478998171956,0.0,0.9173367906231498,0.0454824076627246,1.0,0.9875450530713437,0.04896339833768826,0.0,1.1314671384618116,0.05609918862355712,0.0,,,,1.1075500793509114,0.05491335868225877,0.0,1.6829651882016066,0.08344297269486156,0.0,1.7388866390967515,0.08621561002141664,0.0,,,,0.9945201873779297,0.04930923195656978,0.0,False,False
AAPL,Experiment 1 — Univariate Close,2012-10-03,10,20.16904640197754,19.362823486328125,20.16904640197754,20.169045416322437,20.30768250826703,20.59953679823852,,20.551223248472294,21.59521056067183,21.52131524605688,,20.359928131103516,18.913013458251953,21.71940040588379,0.8062229156494141,0.03997327883436097,0.0,0.8062219299943116,0.03997322996466812,1.0,0.9448590219389033,0.04684698538083887,0.0,1.2367133119103961,0.06131739137598191,0.0,,,,1.1883997621441686,0.058921960833391074,0.0,2.2323870743437055,0.11068381865217103,0.0,2.1584917597287543,0.10702002051604764,0.0,,,,0.9971046447753906,0.049437371747909076,0.0,False,False
AAPL,Experiment 1 — Univariate Close,2012-10-03,20,20.16904640197754,17.32594108581543,20.16904640197754,20.169044518539046,20.439540717540584,21.039215629965383,,20.94064184249867,22.524595574560095,21.522426089211898,,20.57440757751465,18.619274139404297,22.561847686767578,2.8431053161621094,0.1409637946930078,0.0,2.843103432723616,0.14096370131038294,1.0,3.1135996317251546,0.15437515337462226,0.0,3.7132745441499537,0.1841075909164389,0.0,,,,3.6147007566832414,0.17922021124056853,0.0,5.1986544887446655,0.2577541042413858,0.0,4.196485003396468,0.20806561300711812,0.0,,,,3.2484664916992188,0.16106197719792603,0.0,True,False
AAPL,Experiment 1 — Univariate Close,2013-01-30,1,13.784954071044922,13.744524002075195,13.784954071044922,13.784233896574738,13.764430946573528,13.808223125718225,13.805813400783393,13.805998203777865,14.00779942618501,13.7989469586781,,13.65963077545166,13.287123680114746,14.036792755126953,0.04043006896972656,0.0029329128527638693,0.0,0.0397098944995431,0.0028806693366467684,1.0,0.019906944498332635,0.0014441066974715255,1.0,0.06369912364302976,0.004620916639601291,0.0,0.061289398708197496,0.004446108299840934,0.0,0.06147420170266926,0.004459514437686551,0.0,0.2632754241098141,0.01909875236093972,0.0,0.05442295660290419,0.003947996948152288,0.0,,,,0.08489322662353516,0.006158397495269918,1.0,False,False
AAPL,Experiment 1 — Univariate Close,2013-01-30,5,13.784954071044922,13.800649642944336,13.784954071044922,13.784228136468183,13.684668576269718,13.901692790513646,,13.890496485584068,12.961231402044945,13.07822842578154,,13.659448623657227,12.885515213012695,14.456244468688965,0.015695571899414062,0.0011386016825680745,0.0,0.016421506476152814,0.0011912630532913138,0.0,0.1159810666746175,0.008413598338948058,0.0,0.10104314756931032,0.0073299589573205814,1.0,,,,0.08984684263973186,0.006517746970840621,1.0,0.8394182408993913,0.06089380034008074,0.0,0.7224212171627951,0.052406501569724484,0.0,,,,0.14120101928710938,0.010243125842813061,0.0,False,False
AAPL,Experiment 1 — Univariate Close,2013-01-30,10,13.784954071044922,14.174271583557127,13.784954071044922,13.784228136468158,13.590011118595841,14.019420118907211,,13.996846969646647,13.988413788127154,13.572882841974177,,13.667472839355469,12.599647521972656,14.80998706817627,0.38931751251220525,0.02824220599544547,0.0,0.3900434470889689,0.028294867366170595,0.0,0.5842604649612859,0.04238392539794644,0.0,0.15485146464991573,0.011233368196356786,1.0,,,,0.17742461391048003,0.012870889013925524,1.0,0.18585779542997294,0.013482656124358394,1.0,0.6013887415829497,0.043626459579300114,0.0,,,,0.5067987442016584,0.03676463059577262,0.0,False,False
AAPL,Experiment 1 — Univariate Close,2013-01-30,20,13.784954071044922,13.396982192993164,13.784954071044922,13.784228136468158,13.41633465560369,14.257874161746987,,14.211996941158915,13.171493768134766,13.270388244852633,,13.625664710998535,12.174515724182129,15.227250099182129,0.3879718780517578,0.028144589822514332,0.0,0.3872459434749942,0.028091928451789205,1.0,0.019352462610525478,0.0014038829952415233,1.0,0.8608919687538226,0.062451565983967505,0.0,,,,0.8150147481657513,0.05912350117130072,0.0,0.2254884248583977,0.016357575346009456,1.0,0.12659394814053115,0.009183487118498257,1.0,,,,0.2286825180053711,0.01658928399955395,1.0,False,False
AAPL,Experiment 1 — Univariate Close,2013-05-23,1,13.508260726928713,13.600221633911133,13.508260726928713,13.508131570441055,13.504085586750119,13.529034616781573,13.526980065522919,13.526917762884667,13.515453478424536,13.500387994315673,,13.511032104492188,13.20652961730957,13.806817054748535,0.0919609069824201,0.0068077533326771356,0.0,0.09209006347007787,0.006817314629299132,0.0,0.0961360471610142,0.007116833847407689,0.0,0.0711870171295601,0.005269887705650289,1.0,0.07324156838821416,0.005421983619416482,1.0,0.07330387102646618,0.005426595807433321,1.0,0.08476815548659644,0.006275282747364441,1.0,0.09983363959545954,0.007390562087422725,0.0,,,,0.08918952941894531,0.006602591645358702,1.0,False,False
AAPL,Experiment 1 — Univariate Close,2013-05-23,5,13.508260726928713,13.740154266357422,13.508260726928713,13.5081694527789,13.487806229674447,13.612450142391221,,13.601803945911302,13.526747869181705,13.806481739657816,,13.55729866027832,12.877384185791016,14.271819114685059,0.23189353942870916,0.01716679475740568,0.0,0.23198481357852252,0.01717355167094614,0.0,0.25234803668297445,0.01868101614147244,0.0,0.12770412396620046,0.00945377991643448,1.0,,,,0.13835032044612028,0.01024190480498488,1.0,0.2134063971757172,0.015798214254947762,1.0,0.06632747330039379,0.004910141626758069,1.0,,,,0.18285560607910156,0.013536576601203665,1.0,False,False
AAPL,Experiment 1 — Univariate Close,2013-05-23,10,13.508260726928713,13.498183250427246,13.508260726928713,13.508170920770574,13.468373029918178,13.717443172361465,,13.695994941391143,13.860954205544742,14.035281531843337,,13.620513916015625,12.615730285644531,14.69405460357666,0.01007747650146662,0.0007460232449746362,0.0,0.009987670343328148,0.0007393750050602721,1.0,0.02981022050906823,0.002206814120017775,1.0,0.21925992193421884,0.01623154352485401,0.0,,,,0.1978116909638974,0.014643757250669576,0.0,0.3627709551174956,0.026855489574191593,0.0,0.5370982814160907,0.03976072806659603,0.0,,,,0.1223306655883789,0.00905598937282226,0.0,False,False
AAPL,Experiment 1 — Univariate Close,2013-05-23,20,13.508260726928713,12.63325023651123,13.508260726928713,13.508170897540046,13.432369093485423,13.929864916795163,,13.88633823602994,14.503984241645314,15.124992788371497,,13.664865493774414,12.054769515991211,15.381675720214844,0.8750104904174822,0.06477595510672585,0.0,0.8749206610288152,0.0647693051470839,1.0,0.7991188569741929,0.059157790416433875,1.0,1.2966146802839322,0.09598679700482327,0.0,,,,1.2530879995187103,0.09276457012860873,0.0,1.870734005134084,0.1384881475825216,0.0,2.4917425518602663,0.18446064983724952,0.0,,,,1.0316152572631836,0.07636921422508969,0.0,False,False
AAPL,Experiment 1 — Univariate Close,2013-09-16,1,13.842866897583008,14.002789497375488,13.842866897583008,13.830065554549334,13.841388048108,13.8620985334174,13.860631468714347,13.860877918496206,13.891985859806033,13.710124319386018,,13.88771915435791,13.520278930664062,14.265814781188965,0.15992259979248047,0.01155270804636599,0.0,0.17272394282615444,0.012477469017369014,0.0,0.16140144926748867,0.011659539202509395,0.0,0.14069096395808778,0.010163426766940376,1.0,0.14215802866114124,0.010269406598568231,1.0,0.14191157887928263,0.010251603221299588,1.0,0.11080363756945566,0.008004385102395428,1.0,0.2926651779894698,0.021141948424034163,0.0,,,,0.11507034301757812,0.008312609220975098,1.0,False,False
AAPL,Experiment 1 — Univariate Close,2013-09-16,5,13.842866897583008,15.089012145996094,13.842866897583008,13.831676445994672,13.835681689988592,13.939292629719544,,13.93315664951339,13.93213484026564,13.92610004971862,,14.001151084899902,13.204343795776367,14.85336971282959,1.246145248413086,0.09002074914342106,0.0,1.2573357000014216,0.09082914032937472,0.0,1.253330456007502,0.09053980402183437,0.0,1.1497195162765497,0.08305501488837508,1.0,,,,1.1558554964827046,0.08349827424003631,1.0,1.156877305730454,0.08357208909755887,1.0,1.1629120962774735,0.08400803857187422,1.0,,,,1.0878610610961914,0.07858639898402364,1.0,False,True
AAPL,Experiment 1 — Univariate Close,2013-09-16,10,13.842866897583008,14.66183853149414,13.842866897583008,13.831677140764548,13.828997133537172,14.036390037881493,,14.024035314084768,13.837151937259424,14.089560575274076,,14.083292961120605,12.93025016784668,15.280854225158691,0.8189716339111328,0.05916199584741566,0.0,0.830161390729593,0.0599703368436304,0.0,0.8328413979569689,0.060163938880491985,0.0,0.6254484936126481,0.04518200588361165,1.0,,,,0.6378032174093722,0.04607450336178087,1.0,0.8246865942347164,0.05957484098750587,0.0,0.5722779562200646,0.041340999697106584,1.0,,,,0.5785455703735352,0.0417937682023477,1.0,False,False
AAPL,Experiment 1 — Univariate Close,2013-09-16,20,13.842866897583008,15.255081176757812,13.842866897583008,13.831677140721396,13.816992883985108,14.232618629739116,,14.207574770876128,13.094394950693335,12.537620056027915,,14.103297233581543,12.394957542419434,15.899664878845215,1.4122142791748047,0.10201747149800156,0.0,1.4234040360364162,0.10282581249733347,0.0,1.4380882927727043,0.10388659397019817,0.0,1.022462547018696,0.07386205145100533,1.0,,,,1.047506405881684,0.07567120406717054,1.0,2.1606862260644775,0.15608661428665016,0.0,2.7174611207298973,0.1963076825656953,0.0,,,,1.1517839431762695,0.08320414778945628,1.0,False,False
AAPL,Experiment 1 — Univariate Close,2014-01-08,1,16.81100082397461,16.59632682800293,16.81100082397461,16.81469544002947,16.815189081224073,16.83508381416093,16.83274876837889,16.832894884551937,16.87042040661481,16.852964992179505,,16.90027618408203,16.61486053466797,17.192251205444336,0.2146739959716797,0.012769852206867327,0.0,0.21836861202654134,0.012989625918947034,0.0,0.21886225322114328,0.013018990095403415,0.0,0.2387569861580019,0.014202425462825907,0.0,0.23642194037596198,0.014063525595620519,0.0,0.23656805654900737,0.014072217295452827,0.0,0.274093578611879,0.016304417653765668,0.0,0.25663816417657515,0.015266084801481838,0.0,,,,0.30394935607910156,0.01808038434247372,0.0,True,False
AAPL,Experiment 1 — Univariate Close,2014-01-08,5,16.81100082397461,17.240978240966797,16.81100082397461,16.814002941772475,16.831349640975535,16.931761275984044,,16.92075663906173,17.039447633331445,16.9318957661009,,16.948871612548828,16.358774185180664,17.57949447631836,0.4299774169921875,0.025577145673503665,0.0,0.4269752991943214,0.025398565122036088,1.0,0.40962859999126167,0.024366699179925178,1.0,0.30921696498275253,0.018393727311093233,1.0,,,,0.3202216019050681,0.01904833657781957,1.0,0.2015306076353518,0.011988019615580825,1.0,0.309082474865896,0.018385727185564527,1.0,,,,0.29210662841796875,0.017375921367000835,1.0,False,False
AAPL,Experiment 1 — Univariate Close,2014-01-08,10,16.81100082397461,17.20447540283203,16.81100082397461,16.814000947123624,16.850279683143718,17.0533892008419,,17.031229028912694,17.11525531104433,16.734130306461,,16.964813232421875,16.04181480407715,17.867145538330078,0.3934745788574219,0.02340577952362466,0.0,0.3904744557084072,0.023227317623561117,1.0,0.3541957196883132,0.02106928215619286,1.0,0.15108620199013245,0.008987341299434348,1.0,,,,0.17324637391933706,0.010305535984048486,1.0,0.08922009178770196,0.005307244507445574,1.0,0.4703450963710303,0.02797841135670276,0.0,,,,0.23966217041015625,0.014256270219698441,1.0,False,False
AAPL,Experiment 1 — Univariate Close,2014-01-08,20,16.81100082397461,15.948516845703123,16.81100082397461,16.814000948447912,16.88427222553815,17.299272439547313,,17.254342276969748,19.166168720659527,18.523781925416383,,17.011425018310547,15.625856399536133,18.400381088256836,0.8624839782714862,0.05130473713626116,0.0,0.865484102744789,0.05148319911509969,0.0,0.9357553798350278,0.05566327606745003,0.0,1.3507555938441893,0.08034950494546655,0.0,,,,1.3058254312666246,0.0776768405962096,0.0,3.2176518749564043,0.19140156547774523,0.0,2.57526507971326,0.15318927806133997,0.0,,,,1.0629081726074237,0.06322694191362976,0.0,False,False
