ticker,cutoff_date,model,horizon,lead,realized_return,q10,q50,q90,inside_80,lower_breach,upper_breach,interval_width
AAPL,2019-05-13,Chronos-LoRA-V4,20,19,0.012698509193863394,-0.02251197025179863,0.001014850800856948,0.023191608488559723,1.0,0.0,0.0,0.04570357874035835
AAPL,2019-05-13,Chronos-LoRA-V4,20,20,0.011512939517799747,-0.02203689143061638,0.0011937068775296211,0.022898592054843903,1.0,0.0,0.0,0.04493548348546028
AAPL,2019-09-04,Chronos-LoRA-V4,1,1,0.01936279154843712,-0.018263351172208786,0.000918052508495748,0.019628651440143585,1.0,0.0,0.0,0.03789200261235237
AAPL,2019-09-04,Chronos-LoRA-V4,5,1,0.01936279154843712,-0.018263351172208786,0.000918052508495748,0.019628651440143585,1.0,0.0,0.0,0.03789200261235237
AAPL,2019-09-04,Chronos-LoRA-V4,5,2,-9.371903881527643e-05,-0.017952201887965202,0.0011351306457072496,0.019526293501257896,1.0,0.0,0.0,0.0374784953892231
AAPL,2019-09-04,Chronos-LoRA-V4,5,3,0.00425805916052413,-0.017704183235764503,0.0009811449563130736,0.019328556954860687,1.0,0.0,0.0,0.03703274019062519
AAPL,2019-09-04,Chronos-LoRA-V4,5,4,0.011743575762754865,-0.01742086187005043,0.0010462542995810509,0.018864063546061516,1.0,0.0,0.0,0.036284925416111946
AAPL,2019-09-04,Chronos-LoRA-V4,5,5,0.03130024231923256,-0.017560657113790512,0.0010481899371370673,0.019346041604876518,0.0,0.0,1.0,0.03690669871866703
AAPL,2019-09-04,Chronos-LoRA-V4,10,1,0.01936279154843712,-0.018263351172208786,0.000918052508495748,0.019628651440143585,1.0,0.0,0.0,0.03789200261235237
AAPL,2019-09-04,Chronos-LoRA-V4,10,2,-9.371903881527643e-05,-0.017952201887965202,0.0011351306457072496,0.019526293501257896,1.0,0.0,0.0,0.0374784953892231
AAPL,2019-09-04,Chronos-LoRA-V4,10,3,0.00425805916052413,-0.017704183235764503,0.0009811449563130736,0.019328556954860687,1.0,0.0,0.0,0.03703274019062519
AAPL,2019-09-04,Chronos-LoRA-V4,10,4,0.011743575762754865,-0.01742086187005043,0.0010462542995810509,0.018864063546061516,1.0,0.0,0.0,0.036284925416111946
AAPL,2019-09-04,Chronos-LoRA-V4,10,5,0.03130024231923256,-0.017560657113790512,0.0010481899371370673,0.019346041604876518,0.0,0.0,1.0,0.03690669871866703
AAPL,2019-09-04,Chronos-LoRA-V4,10,6,-0.0022386177839321952,-0.01747407205402851,0.0011731907725334167,0.01889634318649769,1.0,0.0,0.0,0.0363704152405262
AAPL,2019-09-04,Chronos-LoRA-V4,10,7,-0.01964603091819228,-0.01693306863307953,0.0011451038299128413,0.018415680155158043,0.0,1.0,0.0,0.03534874878823757
AAPL,2019-09-04,Chronos-LoRA-V4,10,8,0.005243745805112887,-0.0170375257730484,0.001131358789280057,0.018748924136161804,1.0,0.0,0.0,0.035786449909210205
AAPL,2019-09-04,Chronos-LoRA-V4,10,9,0.0036312315364654957,-0.0178094319999218,0.0012483138125389814,0.01924809440970421,1.0,0.0,0.0,0.03705752640962601
AAPL,2019-09-04,Chronos-LoRA-V4,10,10,0.009335669463057528,-0.01731576956808567,0.0011978705879300833,0.018941590562462807,1.0,0.0,0.0,0.03625736013054848
AAPL,2019-09-04,Chronos-LoRA-V4,20,1,0.01936279154843712,-0.018394943326711655,0.0008642172324471176,0.019648613408207893,1.0,0.0,0.0,0.03804355673491955
