ticker,cutoff_date,horizon,model,model_type,actual,last_price,prediction,price_mae,return_abs_error,direction_hit
AAPL,2014-12-16,20,Chronos-2,chronos_pretrained,23.616817474365234,23.601348876953125,24.072142575160743,0.45532510079550903,0.019292333805553508,1.0
AAPL,2015-04-13,1,Chronos-2,chronos_pretrained,28.03385162353516,28.15593910217285,28.20824061812886,0.1743889945936985,0.006193684180125225,0.0
AAPL,2015-04-13,5,Chronos-2,chronos_pretrained,28.322404861450195,28.15593910217285,28.432849925191327,0.11044506374113183,0.003922620493685081,1.0
AAPL,2015-04-13,10,Chronos-2,chronos_pretrained,29.443321228027344,28.15593910217285,28.804306911517408,0.639014316509936,0.022695542641680833,1.0
AAPL,2015-04-13,20,Chronos-2,chronos_pretrained,28.155412673950195,28.15593910217285,29.757108905051016,1.6016962311008207,0.05688662080453255,0.0
AAPL,2015-08-04,1,Chronos-2,chronos_pretrained,25.721454620361328,25.552064895629883,25.554867617577493,0.1665870027838352,0.006519512355039669,1.0
AAPL,2015-08-04,5,Chronos-2,chronos_pretrained,25.41024780273437,25.552064895629883,25.593064659120696,0.1828168563863244,0.007154680341219355,0.0
AAPL,2015-08-04,10,Chronos-2,chronos_pretrained,26.08417510986328,25.552064895629883,25.683529860627107,0.40064524923617384,0.015679564484226693,1.0
AAPL,2015-08-04,20,Chronos-2,chronos_pretrained,24.118350982666016,25.552064895629883,25.955445342220433,1.837094359554417,0.07189612139207624,0.0
AAPL,2015-11-24,1,Chronos-2,chronos_pretrained,26.53985595703125,26.730987548828125,26.744387455888916,0.20453149885766564,0.007651475594908641,0.0
AAPL,2015-11-24,5,Chronos-2,chronos_pretrained,26.146358489990234,26.730987548828125,26.781078569577616,0.6347200795873817,0.023744729910481932,0.0
AAPL,2015-11-24,10,Chronos-2,chronos_pretrained,25.997947692871094,26.730987548828125,26.816021288753042,0.8180735958819483,0.030603942124757477,0.0
AAPL,2015-11-24,20,Chronos-2,chronos_pretrained,24.421710968017575,26.730987548828125,26.86465943745259,2.4429484694350165,0.09139013158315268,0.0
AAPL,2016-03-21,1,Chronos-2,chronos_pretrained,24.12693977355957,23.94382095336914,23.94100989519951,0.18592987836006003,0.007765255124575043,0.0
AAPL,2016-03-21,5,Chronos-2,chronos_pretrained,24.343969345092773,23.94382095336914,23.922141310561933,0.42182803453084006,0.017617406818751125,0.0
AAPL,2016-03-21,10,Chronos-2,chronos_pretrained,24.825519561767575,23.94382095336914,23.904649624818543,0.9208699369490319,0.03845960670781978,0.0
AAPL,2016-03-21,20,Chronos-2,chronos_pretrained,24.169897079467773,23.94382095336914,23.84420253869516,0.32569454077261284,0.013602446385098887,0.0
AAPL,2016-07-13,1,Chronos-2,chronos_pretrained,22.470129013061523,22.033416748046875,22.048450307868354,0.42167870519316963,0.01913814412059134,1.0
AAPL,2016-07-13,5,Chronos-2,chronos_pretrained,22.736248016357425,22.033416748046875,22.116088836264556,0.6201591800928696,0.02814630101106963,1.0
AAPL,2016-07-13,10,Chronos-2,chronos_pretrained,23.41634178161621,22.033416748046875,22.19618564957063,1.220156132045581,0.055377527053480646,1.0
AAPL,2016-07-13,20,Chronos-2,chronos_pretrained,24.69804573059082,22.033416748046875,22.332393090741327,2.3656526398494933,0.10736658171997737,1.0
AAPL,2016-11-02,1,Chronos-2,chronos_pretrained,25.245494842529297,25.519027709960938,25.529132768654325,0.2836379261250279,0.011114762260880151,0.0
AAPL,2016-11-02,5,Chronos-2,chronos_pretrained,25.48684310913086,25.519027709960938,25.564818744030582,0.07797563489972248,0.00305558800225314,0.0
AAPL,2016-11-02,10,Chronos-2,chronos_pretrained,25.282276153564453,25.519027709960938,25.614524893551174,0.33224873998672066,0.013019647290755998,0.0
AAPL,2016-11-02,20,Chronos-2,chronos_pretrained,25.167341232299805,25.519027709960938,25.69189529065123,0.524554058351427,0.020555409254353285,0.0
AAPL,2017-02-28,1,Chronos-2,chronos_pretrained,32.27140808105469,31.625022888183597,31.68883072980973,0.5825773512449572,0.018421404888931514,1.0
AAPL,2017-02-28,5,Chronos-2,chronos_pretrained,32.20907974243164,31.625022888183597,31.926700594308567,0.2823791481230735,0.008928978458655257,1.0
AAPL,2017-02-28,10,Chronos-2,chronos_pretrained,32.08672332763672,31.625022888183597,32.203275857973004,0.11655253033628554,0.003685452837405956,1.0
AAPL,2017-02-28,20,Chronos-2,chronos_pretrained,33.19712829589844,31.625022888183597,32.7201439030801,0.4769843928183377,0.015082499529085247,1.0
AAPL,2017-06-21,1,Chronos-2,chronos_pretrained,33.75837707519531,33.814002990722656,33.859851620888406,0.10147454569309389,0.0030009622262390234,0.0
AAPL,2017-06-21,5,Chronos-2,chronos_pretrained,33.80473327636719,33.814002990722656,34.04457049699051,0.2398372206233219,0.0070928372689008645,0.0
AAPL,2017-06-21,10,Chronos-2,chronos_pretrained,33.08612823486328,33.814002990722656,34.260776810318696,1.1746485754554143,0.034738524621817035,0.0
AAPL,2017-06-21,20,Chronos-2,chronos_pretrained,34.850196838378906,33.814002990722656,34.73175041502653,0.1184464233523741,0.0035028808445090043,1.0
AAPL,2017-10-12,1,Chronos-2,chronos_pretrained,36.53464126586914,36.30424118041992,36.34749016686615,0.18715109900298899,0.005155075355325778,1.0
AAPL,2017-10-12,5,Chronos-2,chronos_pretrained,36.29957962036133,36.30424118041992,36.508732900544196,0.20915328018286772,0.005761125239980847,0.0
AAPL,2017-10-12,10,Chronos-2,chronos_pretrained,36.63238143920898,36.30424118041992,36.72906902639041,0.09668758718143522,0.0026632587278418995,1.0
AAPL,2017-10-12,20,Chronos-2,chronos_pretrained,40.93071746826172,36.30424118041992,37.22219809197215,3.7085193762895656,0.10215113319293656,1.0
AAPL,2018-02-06,1,Chronos-2,chronos_pretrained,37.26153564453125,38.0766487121582,38.12199218877875,0.8604565442474978,0.022598011467662382,0.0
AAPL,2018-02-06,5,Chronos-2,chronos_pretrained,38.53910827636719,38.0766487121582,38.27423120481384,0.26487707155335016,0.00695641766048527,1.0
AAPL,2018-02-06,10,Chronos-2,chronos_pretrained,40.11734390258789,38.0766487121582,38.51350196177411,1.6038419408137798,0.04212140498335559,1.0
AAPL,2018-02-06,20,Chronos-2,chronos_pretrained,41.045997619628906,38.0766487121582,39.02533794416259,2.0206596754663195,0.05306821224581948,1.0
AAPL,2018-05-31,1,Chronos-2,chronos_pretrained,44.784912109375,43.9915657043457,44.02216261005063,0.7627494993243715,0.017338539493015226,1.0
AAPL,2018-05-31,5,Chronos-2,chronos_pretrained,45.54291534423828,43.9915657043457,44.14639764537194,1.3965176988663401,0.03174512378695327,1.0
AAPL,2018-05-31,10,Chronos-2,chronos_pretrained,44.91673278808594,43.9915657043457,44.28610916240007,0.630623625685871,0.014335103004155414,1.0
AAPL,2018-05-31,20,Chronos-2,chronos_pretrained,43.669044494628906,43.9915657043457,44.63582187043025,0.9667773758013425,0.021976425715301118,0.0
AAPL,2018-09-21,1,Chronos-2,chronos_pretrained,52.1590461730957,51.41961288452149,51.473081787063215,0.685964386032488,0.013340520232484776,1.0
AAPL,2018-09-21,5,Chronos-2,chronos_pretrained,53.32841873168945,51.41961288452149,51.74059078144441,1.5878279502450425,0.030879811441035132,1.0
AAPL,2018-09-21,10,Chronos-2,chronos_pretrained,52.985877990722656,51.41961288452149,52.09543600919553,0.8904419815271254,0.017317166185729205,1.0
AAPL,2018-09-21,20,Chronos-2,chronos_pretrained,51.80940628051758,51.41961288452149,52.64825055246619,0.8388442719486093,0.016313702591119972,1.0
AAPL,2019-01-17,1,Chronos-2,chronos_pretrained,37.1761474609375,36.948577880859375,36.97107392271339,0.2050735382241129,0.005550241713913051,1.0
AAPL,2019-01-17,5,Chronos-2,chronos_pretrained,37.39898300170898,36.948577880859375,37.06764465066247,0.33133835104650444,0.008967553558215435,1.0
AAPL,2019-01-17,10,Chronos-2,chronos_pretrained,39.47565460205078,36.948577880859375,37.174478022337134,2.3011765797136476,0.06228051826876224,1.0
AAPL,2019-01-17,20,Chronos-2,chronos_pretrained,40.573463439941406,36.948577880859375,37.44910602055559,3.1243574193858166,0.08455961226600661,1.0
AAPL,2019-05-13,1,Chronos-2,chronos_pretrained,45.0890007019043,44.38636016845703,44.393168082424445,0.6958326194798516,0.015676721786580305,1.0
AAPL,2019-05-13,5,Chronos-2,chronos_pretrained,43.75779342651367,44.38636016845703,44.45959122148034,0.7017977949666658,0.015811113871540106,0.0
AAPL,2019-05-13,10,Chronos-2,chronos_pretrained,42.59627532958984,44.38636016845703,44.54147316632545,1.9451978367356162,0.043824225040150044,0.0
AAPL,2019-05-13,20,Chronos-2,chronos_pretrained,46.55883026123047,44.38636016845703,44.760739453831256,1.7980908073992126,0.04050998551300489,1.0
AAPL,2019-09-04,1,Chronos-2,chronos_pretrained,51.16675567626953,50.18555450439453,50.27504032585328,0.8917153504162485,0.017768366997681806,1.0
AAPL,2019-09-04,5,Chronos-2,chronos_pretrained,53.640167236328125,50.18555450439453,50.64579130316651,2.9943759331616135,0.059666092419072614,1.0
AAPL,2019-09-04,10,Chronos-2,chronos_pretrained,53.44345474243164,50.18555450439453,51.13242941337775,2.3110253290538907,0.04604961232124127,1.0
AAPL,2019-09-04,20,Chronos-2,chronos_pretrained,52.529415130615234,50.18555450439453,51.95912978264736,0.5702853479678751,0.011363535854086004,1.0
AAPL,2019-12-26,1,Chronos-2,chronos_pretrained,69.73295593261719,69.75943756103516,69.97307690856286,0.24012097594567194,0.0034421288981233422,0.0
AAPL,2019-12-26,5,Chronos-2,chronos_pretrained,71.56892395019531,69.75943756103516,70.8258420504148,0.7430818997805062,0.010652062656473671,1.0
AAPL,2019-12-26,10,Chronos-2,chronos_pretrained,74.6729736328125,69.75943756103516,71.91091896983785,2.7620546629746485,0.03959399272045472,1.0
AAPL,2019-12-26,20,Chronos-2,chronos_pretrained,74.3409194946289,69.75943756103516,74.01487296297313,0.326046531655777,0.004673869845503109,1.0
AAPL,2020-04-21,1,Chronos-2,chronos_pretrained,66.59407043457031,64.72962188720703,64.8899039525654,1.7041664820049078,0.02632745924229951,1.0
AAPL,2020-04-21,5,Chronos-2,chronos_pretrained,67.1922378540039,64.72962188720703,65.54295241590893,1.649285438094978,0.02547960871714805,1.0
AAPL,2020-04-21,10,Chronos-2,chronos_pretrained,71.77012634277344,64.72962188720703,66.40657026410213,5.363556078671309,0.0828609208936435,1.0
AAPL,2020-04-21,20,Chronos-2,chronos_pretrained,75.73241424560547,64.72962188720703,68.36131477510813,7.371099470497342,0.11387521285605007,1.0
AAPL,2020-08-12,1,Chronos-2,chronos_pretrained,111.46053314208984,109.52227020263672,110.04165597577074,1.4188771663191062,0.012955147511952703,1.0
AAPL,2020-08-12,5,Chronos-2,chronos_pretrained,112.1364974975586,109.52227020263672,112.07857588367852,0.05792161388006889,0.0005288569509462882,1.0
AAPL,2020-08-12,10,Chronos-2,chronos_pretrained,122.61774444580078,109.52227020263672,114.74155266137109,7.876191784429693,0.07191406615163531,1.0
AAPL,2020-08-12,20,Chronos-2,chronos_pretrained,109.9874496459961,109.52227020263672,120.41042394884607,10.42297430284998,0.09516762466268758,1.0
AAPL,2020-12-03,1,Chronos-2,chronos_pretrained,118.68151092529295,119.3513412475586,119.92000207383903,1.2384911485460748,0.010376851534304898,0.0
AAPL,2020-12-03,5,Chronos-2,chronos_pretrained,119.64259338378906,119.3513412475586,122.2179332862251,2.575339902436042,0.021577804451265115,1.0
AAPL,2020-12-03,10,Chronos-2,chronos_pretrained,124.94320678710938,119.3513412475586,125.26108615848467,0.3178793713752981,0.0026633916975926653,1.0
AAPL,2020-12-03,20,Chronos-2,chronos_pretrained,125.63253021240234,119.3513412475586,131.21770342375757,5.585173211355226,0.04679606574148565,1.0
AAPL,2021-03-30,1,Chronos-2,chronos_pretrained,118.76164245605467,116.57402801513672,116.85555136688788,1.906091089166793,0.016350906986925873,1.0
AAPL,2021-03-30,5,Chronos-2,chronos_pretrained,124.35212707519533,116.57402801513672,118.04679721573247,6.305329859462859,0.05408863335016734,1.0
AAPL,2021-03-30,10,Chronos-2,chronos_pretrained,128.3675537109375,116.57402801513672,119.60811394886304,8.759439762074464,0.07514057728996959,1.0
AAPL,2021-03-30,20,Chronos-2,chronos_pretrained,129.8745880126953,116.57402801513672,122.87914015092873,6.9954478617665785,0.06000863126097222,1.0
AAPL,2021-07-22,1,Chronos-2,chronos_pretrained,144.6843719482422,142.9702606201172,143.27482779830575,1.409544149936437,0.009859002451437782,1.0
AAPL,2021-07-22,5,Chronos-2,chronos_pretrained,141.8405303955078,142.9702606201172,144.48470658628798,2.644176190780172,0.018494588869820694,0.0
AAPL,2021-07-22,10,Chronos-2,chronos_pretrained,143.2234649658203,142.9702606201172,146.02529311519032,2.80182814937001,0.0195972794427135,1.0
AAPL,2021-07-22,20,Chronos-2,chronos_pretrained,143.08692932128906,142.9702606201172,149.17013919927277,6.083209877983705,0.0425487779878031,1.0
AAPL,2021-11-11,1,Chronos-2,chronos_pretrained,146.50941467285156,144.4385986328125,144.5964882302059,1.91292644264567,0.013243872903451859,1.0
AAPL,2021-11-11,5,Chronos-2,chronos_pretrained,154.20655822753906,144.4385986328125,145.24200045271587,8.964557774823191,0.06206483488262449,1.0
AAPL,2021-11-11,10,Chronos-2,chronos_pretrained,153.17117309570312,144.4385986328125,146.08806710322426,7.083105992478863,0.04903887229261561,1.0
AAPL,2021-11-11,20,Chronos-2,chronos_pretrained,175.28582763671875,144.4385986328125,147.73105019975083,27.554777436967925,0.19077156451106858,1.0
AAPL,2022-03-08,1,Chronos-2,chronos_pretrained,159.3714599609375,153.9824981689453,153.9537032442477,5.417756716689809,0.03518423704715845,0.0
AAPL,2022-03-08,5,Chronos-2,chronos_pretrained,151.68409729003906,153.9824981689453,154.02662512332606,2.3425278332869937,0.015212948621711742,0.0
AAPL,2022-03-08,10,Chronos-2,chronos_pretrained,165.11257934570312,153.9824981689453,154.2240291791327,10.888550166570411,0.07071290760995308,1.0
AAPL,2022-03-08,20,Chronos-2,chronos_pretrained,171.21554565429688,153.9824981689453,155.1381282285576,16.07741742573927,0.10441068054435365,1.0
AAPL,2022-06-30,1,Chronos-2,chronos_pretrained,136.07862854003906,133.9139862060547,133.9588460238698,2.1197825161692663,0.015829433326759013,1.0
AAPL,2022-06-30,5,Chronos-2,chronos_pretrained,144.02215576171875,133.9139862060547,134.10565278732142,9.916502974397332,0.07405128661571414,1.0
AAPL,2022-06-30,10,Chronos-2,chronos_pretrained,147.08792114257812,133.9139862060547,134.39628380543402,12.691637337144101,0.09477454668263974,1.0
AAPL,2022-06-30,20,Chronos-2,chronos_pretrained,159.1746368408203,133.9139862060547,134.8193959859449,24.355240854875404,0.18187227148477048,1.0
AAPL,2022-10-21,1,Chronos-2,chronos_pretrained,146.5860137939453,144.44781494140625,144.65971704113477,1.9262967528105435,0.013335589420940153,1.0
AAPL,2022-10-21,5,Chronos-2,chronos_pretrained,152.7555389404297,144.44781494140625,145.28748444611645,7.468054494313236,0.05170070933466575,1.0
AAPL,2022-10-21,10,Chronos-2,chronos_pretrained,135.95333862304688,144.44781494140625,146.06281302339576,10.109474400348887,0.06998703583331933,0.0
AAPL,2022-10-21,20,Chronos-2,chronos_pretrained,148.636962890625,144.44781494140625,147.7010002806847,0.9359626099403044,0.006479589949629716,1.0
AAPL,2023-02-15,1,Chronos-2,chronos_pretrained,151.24510192871094,152.839111328125,152.99990464099042,1.754802712279485,0.011481372124129696,0.0
AAPL,2023-02-15,5,Chronos-2,chronos_pretrained,147.0041961669922,152.839111328125,153.64498215312358,6.640785986131391,0.04344951974939515,0.0
AAPL,2023-02-15,10,Chronos-2,chronos_pretrained,143.57015991210938,152.839111328125,154.22292201860537,10.652762106495999,0.06969918899636862,0.0
AAPL,2023-02-15,20,Chronos-2,chronos_pretrained,153.3507537841797,152.839111328125,155.0806227221519,1.7298689379722134,0.011318234730234744,1.0
AAPL,2023-06-09,1,Chronos-2,chronos_pretrained,181.0928497314453,178.30438232421875,178.5476812440308,2.5451684874145144,0.014274290144964175,1.0
AAPL,2023-06-09,5,Chronos-2,chronos_pretrained,182.20628356933597,178.30438232421875,179.5178016569565,2.6884819123794728,0.015078047310642662,1.0
AAPL,2023-06-09,10,Chronos-2,chronos_pretrained,182.55111694335935,178.30438232421875,180.66322760091728,1.8878893424420653,0.010588014258725353,1.0
AAPL,2023-06-09,20,Chronos-2,chronos_pretrained,185.31988525390625,178.30438232421875,182.7606355648227,2.5592496890835434,0.014353262974938774,1.0
AAPL,2023-10-03,1,Chronos-2,chronos_pretrained,171.3425750732422,170.09939575195312,170.07825177801584,1.2643232952263475,0.007432850008885605,0.0
AAPL,2023-10-03,5,Chronos-2,chronos_pretrained,176.0094451904297,170.09939575195312,170.25513287727938,5.754312313150308,0.033829116721505015,1.0
AAPL,2023-10-03,10,Chronos-2,chronos_pretrained,174.78599548339844,170.09939575195312,170.43482485581356,4.351170627584878,0.025580165104936325,1.0
AAPL,2023-10-03,20,Chronos-2,chronos_pretrained,168.4911651611328,170.09939575195312,171.09335993281718,2.602194771684367,0.015298083571554932,0.0
AAPL,2024-01-26,1,Chronos-2,chronos_pretrained,189.420654296875,190.1023406982422,190.54647574476598,1.125821447890985,0.005922186143294539,0.0
AAPL,2024-01-26,5,Chronos-2,chronos_pretrained,183.61148071289065,190.1023406982422,192.1383586511269,8.526877938236254,0.0448541449143508,0.0
AAPL,2024-01-26,10,Chronos-2,chronos_pretrained,186.81344604492188,190.1023406982422,193.42887570725176,6.615429662329888,0.034799306720956436,0.0
AAPL,2024-01-26,20,Chronos-2,chronos_pretrained,179.20635986328125,190.1023406982422,195.31037882094964,16.104018957668387,0.08471236544757221,0.0
AAPL,2024-05-20,1,Chronos-2,chronos_pretrained,190.53375244140625,189.23611450195312,189.4395616545278,1.0941907868784426,0.005782145705951702,1.0
AAPL,2024-05-20,5,Chronos-2,chronos_pretrained,188.19602966308597,189.23611450195312,190.57768077843866,2.381651115352696,0.012585605668457678,0.0
AAPL,2024-05-20,10,Chronos-2,chronos_pretrained,192.514892578125,189.23611450195312,191.52275888501686,0.9921336931081441,0.005242834834774168,1.0
AAPL,2024-05-20,20,Chronos-2,chronos_pretrained,212.2666015625,189.23611450195312,192.71301972730396,19.55358183519604,0.10332901775466441,1.0
AAPL,2024-09-12,1,Chronos-2,chronos_pretrained,220.65419006347656,220.92193603515625,221.1511397322751,0.49694966879854974,0.002249435604798733,0.0
AAPL,2024-09-12,5,Chronos-2,chronos_pretrained,226.9713287353516,220.92193603515625,222.11116383815065,4.860164897200946,0.021999467252665772,1.0
AAPL,2024-09-12,10,Chronos-2,chronos_pretrained,225.6325225830078,220.92193603515625,223.11506640322222,2.517456179785597,0.011395229577315424,1.0
AAPL,2024-09-12,20,Chronos-2,chronos_pretrained,227.13992309570312,220.92193603515625,224.90157372483853,2.238349370864597,0.010131856578101006,1.0
AAPL,2025-01-06,1,Chronos-2,chronos_pretrained,240.4649353027344,243.23483276367188,243.61397046803168,3.1490351652972777,0.012946481100249652,0.0
AAPL,2025-01-06,5,Chronos-2,chronos_pretrained,231.5992889404297,243.23483276367188,245.21292964541914,13.61364070498945,0.05596912477669902,0.0
AAPL,2025-01-06,10,Chronos-2,chronos_pretrained,222.2173614501953,243.23483276367188,247.0859178721741,24.86855642197878,0.10224093374874965,0.0
AAPL,2025-01-06,20,Chronos-2,chronos_pretrained,230.79510498046875,243.23483276367188,251.06436581225992,20.269260831791172,0.08333206474372401,0.0
AAPL,2025-05-01,1,Chronos-2,chronos_pretrained,204.0946807861328,212.0159454345703,212.78512295893177,8.690442172798953,0.04098956875619009,0.0
AAPL,2025-05-01,5,Chronos-2,chronos_pretrained,196.28271484375,212.0159454345703,215.58329393563102,19.30057909188102,0.09103362038322405,0.0
AAPL,2025-05-01,10,Chronos-2,chronos_pretrained,210.43296813964844,212.0159454345703,218.27286947400455,7.839901334356114,0.036977885405206745,0.0
