ticker,cutoff_date,horizon,model,last_price,prediction,actual,price_mae,return_abs_error,direction_hit,prediction_error,prediction_error_pct,is_window_winner
AAPL,2026-08-06,1,ARIMA,312.14080810546875,312.1315591168939,313.0599975585937,0.9284384416997682,0.0029744218557481,0.0,-0.9284384416997682,0.2965688522775886,False
AAPL,2026-08-06,1,Chronos-2,312.14080810546875,312.22276204435303,313.0599975585937,0.8372355142406605,0.0026822366460901,1.0,-0.8372355142406605,0.26743612111731385,False
AAPL,2026-08-06,1,Chronos-LoRA-V1,312.14080810546875,312.34699713015624,313.0599975585937,0.7130004284374536,0.0022842268935132,1.0,-0.7130004284374536,0.22775200728224798,False
AAPL,2026-08-06,1,Chronos-LoRA-V2,312.14080810546875,312.6445500092867,313.0599975585937,0.4154475493069753,0.0013309619842036,1.0,-0.41544754930697536,0.1327054087225623,True
AAPL,2026-08-06,1,Chronos-LoRA-V3,312.14080810546875,312.5352440238356,313.0599975585937,0.5247535347581334,0.0016811436413686,1.0,-0.5247535347580765,0.1676207560373028,False
AAPL,2026-08-06,1,Chronos-LoRA-V4,312.14080810546875,312.534298844544,313.0599975585937,0.5256987140497245,0.0016841716955897,1.0,-0.5256987140496676,0.16792267237888658,False
AAPL,2026-08-06,1,Chronos-LoRA-V5,312.14080810546875,312.3734752071677,313.0599975585937,0.6865223514259924,0.0021993995453297,1.0,-0.6865223514259924,0.219294179000784,False
AAPL,2026-08-06,1,EGARCH,312.14080810546875,312.49901958354275,313.0599975585937,0.560977975050946,0.0017971952416468,1.0,-0.560977975050946,0.17919184163602725,False
AAPL,2026-08-06,1,ETS,312.14080810546875,312.15282519775803,313.0599975585937,0.9071723608356592,0.0029062920876694,1.0,-0.9071723608356592,0.28977587935548005,False
AAPL,2026-08-06,1,GARCH,312.14080810546875,312.56619308329306,313.0599975585937,0.4938044753006352,0.0015819926856017,1.0,-0.4938044753006352,0.15773477261597837,False
AAPL,2026-08-06,1,GJR-GARCH,312.14080810546875,312.52096302091326,313.0599975585937,0.5390345376804362,0.0017268954384788,1.0,-0.5390345376804362,0.17218250235868862,False
AAPL,2026-08-06,1,LightGBM,312.14080810546875,318.004601068545,313.0599975585937,4.944603509951321,0.0158409390299283,1.0,4.944603509951321,1.5794427740726813,False
AAPL,2026-08-06,1,Naive,312.14080810546875,312.14080810546875,313.0599975585937,0.9191894531249432,0.0029447910342257,0.0,-0.9191894531249432,0.29361447016331227,False
AAPL,2026-08-06,1,VAR,312.14080810546875,,313.0599975585937,,,,,,False
AAPL,2026-08-06,1,XGBoost,312.14080810546875,317.1090572377483,313.0599975585937,4.049059679154595,0.0129719010587889,1.0,4.049059679154595,1.2933813680225164,False
AMZN,2026-08-06,1,ARIMA,272.260009765625,272.2644894571255,274.4800109863281,2.215521529202647,0.0081375209348957,1.0,-2.215521529202647,0.8071704461251286,False
AMZN,2026-08-06,1,Chronos-2,272.260009765625,272.5955600903428,274.4800109863281,1.88445089598531,0.0069215118944847,1.0,-1.8844508959853101,0.6865530532491763,False
AMZN,2026-08-06,1,Chronos-LoRA-V1,272.260009765625,272.5143111315379,274.4800109863281,1.965699854790216,0.007219936032774,1.0,-1.9656998547902162,0.7161541008857392,False
AMZN,2026-08-06,1,Chronos-LoRA-V2,272.260009765625,272.61340455384465,274.4800109863281,1.8666064324834792,0.0068559699020445,1.0,-1.8666064324834792,0.6800518645332082,False
AMZN,2026-08-06,1,Chronos-LoRA-V3,272.260009765625,272.61688770696964,274.4800109863281,1.86312327935849,0.0068431764215477,1.0,-1.86312327935849,0.678782863882679,True
AMZN,2026-08-06,1,Chronos-LoRA-V4,272.260009765625,272.4683161034148,274.4800109863281,2.011694882913332,0.0073888739100727,1.0,-2.011694882913332,0.7329112512362639,False
AMZN,2026-08-06,1,Chronos-LoRA-V5,272.260009765625,272.58247946232353,274.4800109863281,1.897531524004592,0.0069695565119465,1.0,-1.8975315240045916,0.6913186563880995,False
AMZN,2026-08-06,1,EGARCH,272.260009765625,272.5067522413107,274.4800109863281,1.973258745017404,0.0072476995307393,1.0,-1.9732587450174037,0.7189079954954141,False
AMZN,2026-08-06,1,ETS,272.260009765625,272.26000977144486,274.4800109863281,2.2200012148832684,0.0081539746391487,1.0,-2.2200012148832684,0.8088025087531225,False
AMZN,2026-08-06,1,GARCH,272.260009765625,272.591357015003,274.4800109863281,1.888653971325141,0.0069369496201481,1.0,-1.888653971325141,0.688084339744221,False
AMZN,2026-08-06,1,GJR-GARCH,272.260009765625,272.53783389041433,274.4800109863281,1.942177095913792,0.0071335378911714,1.0,-1.9421770959137916,0.7075841657593535,False
AMZN,2026-08-06,1,LightGBM,272.260009765625,269.2188154105622,274.4800109863281,5.261195575765953,0.0193241584773873,0.0,-5.261195575765953,1.9167864198417033,False
AMZN,2026-08-06,1,Naive,272.260009765625,272.260009765625,274.4800109863281,2.220001220703125,0.0081539746605248,0.0,-2.220001220703125,0.8088025108734433,False
AMZN,2026-08-06,1,VAR,272.260009765625,,274.4800109863281,,,,,,False
AMZN,2026-08-06,1,XGBoost,272.260009765625,267.7906502450892,274.4800109863281,6.689360741238943,0.024569751345405,0.0,-6.689360741238943,2.4371030579608,False
CVNA,2026-08-06,1,ARIMA,68.33999633789062,68.31726466539736,70.8499984741211,2.5327338087237337,0.0370607835007957,0.0,-2.5327338087237337,3.5747831521109323,False
CVNA,2026-08-06,1,Chronos-2,68.33999633789062,68.43010628944951,70.8499984741211,2.419892184671582,0.0354096036632343,1.0,-2.419892184671582,3.4155148013947803,False
CVNA,2026-08-06,1,Chronos-LoRA-V1,68.33999633789062,68.40866880299146,70.8499984741211,2.441329671129637,0.0357232923902874,1.0,-2.441329671129637,3.445772369383134,False
CVNA,2026-08-06,1,Chronos-LoRA-V2,68.33999633789062,68.45085407924796,70.8499984741211,2.399144394873133,0.035106007073971,1.0,-2.399144394873133,3.386230693779694,False
CVNA,2026-08-06,1,Chronos-LoRA-V3,68.33999633789062,68.44269163187158,70.8499984741211,2.407306842249511,0.0352254458772161,1.0,-2.407306842249511,3.397751438384028,False
CVNA,2026-08-06,1,Chronos-LoRA-V4,68.33999633789062,68.34763405557676,70.8499984741211,2.502364418544332,0.0366163967316006,1.0,-2.5023644185443317,3.5319188037221396,False
CVNA,2026-08-06,1,Chronos-LoRA-V5,68.33999633789062,68.58182920830744,70.8499984741211,2.268169265813654,0.0331894847433009,1.0,-2.268169265813654,3.2013681223184967,True
CVNA,2026-08-06,1,EGARCH,68.33999633789062,68.41362137707604,70.8499984741211,2.436377097045053,0.0356508227626906,1.0,-2.436377097045053,3.4387821446954194,False
CVNA,2026-08-06,1,ETS,68.33999633789062,68.36524523351716,70.8499984741211,2.4847532406039363,0.0363586973039722,1.0,-2.4847532406039363,3.5070618124452406,False
CVNA,2026-08-06,1,GARCH,68.33999633789062,68.43990697076444,70.8499984741211,2.4100915033566537,0.03526619304222,1.0,-2.4100915033566537,3.4016817999466458,False
CVNA,2026-08-06,1,GJR-GARCH,68.33999633789062,68.41491650543324,70.8499984741211,2.4350819686878538,0.0356318715126671,1.0,-2.4350819686878538,3.4369541582662135,False
CVNA,2026-08-06,1,LightGBM,68.33999633789062,68.00514685431438,70.8499984741211,2.844851619806718,0.0416279158948302,0.0,-2.844851619806718,4.0153164164793,False
CVNA,2026-08-06,1,Naive,68.33999633789062,68.33999633789062,70.8499984741211,2.5100021362304688,0.0367281573124524,0.0,-2.5100021362304688,3.5426989277173813,False
CVNA,2026-08-06,1,VAR,68.33999633789062,,70.8499984741211,,,,,,False
CVNA,2026-08-06,1,XGBoost,68.33999633789062,68.4326698496125,70.8499984741211,2.417328624508599,0.0353720918063369,1.0,-2.417328624508599,3.4118965089202655,False
ENPH,2026-08-06,1,ARIMA,39.66999816894531,39.67051559091296,41.869998931884766,2.199483340971802,0.0554445032138573,1.0,-2.1994833409718026,5.253124903466038,False
ENPH,2026-08-06,1,Chronos-2,39.66999816894531,39.66214831567322,41.869998931884766,2.2078506162115445,0.0556554252109823,0.0,-2.2078506162115445,5.273108842929123,False
ENPH,2026-08-06,1,Chronos-LoRA-V1,39.66999816894531,39.65899126872674,41.869998931884766,2.2110076631580284,0.05573500794585,0.0,-2.2110076631580284,5.280648960022557,False
ENPH,2026-08-06,1,Chronos-LoRA-V2,39.66999816894531,39.70636475170558,41.869998931884766,2.163634180179187,0.0545408187558962,1.0,-2.163634180179187,5.167504741758043,False
ENPH,2026-08-06,1,Chronos-LoRA-V3,39.66999816894531,39.696910217775,41.869998931884766,2.173088714109767,0.0547791483340907,1.0,-2.173088714109767,5.1900854300116075,False
ENPH,2026-08-06,1,Chronos-LoRA-V4,39.66999816894531,39.64397777544527,41.869998931884766,2.2260211564394936,0.0561134675872527,0.0,-2.2260211564394936,5.316506360701954,False
ENPH,2026-08-06,1,Chronos-LoRA-V5,39.66999816894531,39.56824643024442,41.869998931884766,2.301752501640344,0.0580225008289063,0.0,-2.301752501640344,5.49737893565485,False
ENPH,2026-08-06,1,EGARCH,39.66999816894531,39.67198125967205,41.869998931884766,2.198017672212714,0.0554075566843201,1.0,-2.198017672212714,5.2496243809045895,False
ENPH,2026-08-06,1,ETS,39.66999816894531,39.67646875485357,41.869998931884766,2.1935301770311924,0.0552944360544069,1.0,-2.1935301770311924,5.238906694503828,False
ENPH,2026-08-06,1,GARCH,39.66999816894531,39.67374257062702,41.869998931884766,2.196256361257745,0.0553631576161006,1.0,-2.1962563612577455,5.245417762801175,False
ENPH,2026-08-06,1,GJR-GARCH,39.66999816894531,39.67437129650414,41.869998931884766,2.195627635380625,0.0553473087150131,1.0,-2.1956276353806246,5.243916148535209,False
ENPH,2026-08-06,1,LightGBM,39.66999816894531,40.5642127613854,41.869998931884766,1.305786170499367,0.0329162145392174,1.0,-1.305786170499367,3.118667790327998,True
ENPH,2026-08-06,1,Naive,39.66999816894531,39.66999816894531,41.869998931884766,2.200000762939453,0.0554575463696811,0.0,-2.200000762939453,5.254360685603248,False
ENPH,2026-08-06,1,VAR,39.66999816894531,,41.869998931884766,,,,,,False
ENPH,2026-08-06,1,XGBoost,39.66999816894531,40.22603272502538,41.869998931884766,1.643966206859389,0.041441045695493,1.0,-1.643966206859389,3.9263583682766203,False
IONQ,2026-08-06,1,ARIMA,39.720001220703125,39.72066905048932,44.43000030517578,4.709331254686461,0.1185632202909356,1.0,-4.709331254686461,10.599440068286151,False
IONQ,2026-08-06,1,Chronos-2,39.720001220703125,39.6084601953466,44.43000030517578,4.821540109829186,0.1213882165571553,0.0,-4.821540109829179,10.851992070023694,False
IONQ,2026-08-06,1,Chronos-LoRA-V1,39.720001220703125,39.63070102554883,44.43000030517578,4.799299279626951,0.120828276236946,0.0,-4.7992992796269505,10.801933933518038,False
IONQ,2026-08-06,1,Chronos-LoRA-V2,39.720001220703125,39.706964795120975,44.43000030517578,4.723035510054807,0.1189082418152855,0.0,-4.723035510054807,10.630284667147766,False
IONQ,2026-08-06,1,Chronos-LoRA-V3,39.720001220703125,39.71056748009987,44.43000030517578,4.719432825075913,0.1188175397793295,0.0,-4.719432825075913,10.62217599068108,False
IONQ,2026-08-06,1,Chronos-LoRA-V4,39.720001220703125,39.6723601878814,44.43000030517578,4.757640117294379,0.1197794554652371,0.0,-4.757640117294379,10.70817034574755,False
IONQ,2026-08-06,1,Chronos-LoRA-V5,39.720001220703125,39.686439137201845,44.43000030517578,4.743561167973937,0.1194250005586974,0.0,-4.743561167973937,10.676482411415481,False
IONQ,2026-08-06,1,EGARCH,39.720001220703125,39.71756641664882,44.43000030517578,4.712433888526959,0.1186413329229887,0.0,-4.712433888526959,10.606423263917904,False
IONQ,2026-08-06,1,ETS,39.720001220703125,39.72114218386942,44.43000030517578,4.708858121306363,0.1185513085747838,1.0,-4.708858121306363,10.598375172096983,True
IONQ,2026-08-06,1,GARCH,39.720001220703125,39.71138783557437,44.43000030517578,4.718612469601418,0.1187968863188743,0.0,-4.7186124696014105,10.620329590796167,False
IONQ,2026-08-06,1,GJR-GARCH,39.720001220703125,39.71136303652826,44.43000030517578,4.71863726864752,0.1187975106654336,0.0,-4.7186372686475195,10.620385406789726,False
IONQ,2026-08-06,1,LightGBM,39.720001220703125,38.23928940280256,44.43000030517578,6.190710902373226,0.155858779257702,0.0,-6.190710902373219,13.93362786372082,False
IONQ,2026-08-06,1,Naive,39.720001220703125,39.720001220703125,44.43000030517578,4.709999084472656,0.1185800337291449,0.0,-4.709999084472656,10.600943173804064,False
IONQ,2026-08-06,1,VAR,39.720001220703125,,44.43000030517578,,,,,,False
IONQ,2026-08-06,1,XGBoost,39.720001220703125,39.23557698418804,44.43000030517578,5.194423320987738,0.1307760111115068,0.0,-5.194423320987738,11.691252048860834,False
MSFT,2026-08-06,1,ARIMA,498.9207458496094,497.8984333991178,499.0505065917969,1.1520731926790972,0.0023091306630619,0.0,-1.1520731926790972,0.2308530253875579,False
MSFT,2026-08-06,1,Chronos-2,498.9207458496094,498.80974854725474,499.0505065917969,0.2407580445421331,0.000482557693872,0.0,-0.24075804454213312,0.04824322215127285,False
MSFT,2026-08-06,1,Chronos-LoRA-V1,498.9207458496094,498.8242472905165,499.0505065917969,0.226259301280379,0.000453497480637,0.0,-0.22625930128037908,0.04533795643763368,False
MSFT,2026-08-06,1,Chronos-LoRA-V2,498.9207458496094,499.1694919851205,499.0505065917969,0.1189853933236122,0.0002384855597075,1.0,0.11898539332361224,0.023842354982506305,False
MSFT,2026-08-06,1,Chronos-LoRA-V3,498.9207458496094,499.100510930144,499.0505065917969,0.0500043383470938,0.0001002250132171,1.0,0.05000433834715068,0.010019895318541817,True
MSFT,2026-08-06,1,Chronos-LoRA-V4,498.9207458496094,498.83044258168087,499.0505065917969,0.2200640101160047,0.0004410800952789,0.0,-0.22006401011600474,0.044096540772777575,False
MSFT,2026-08-06,1,Chronos-LoRA-V5,498.9207458496094,499.52595228266847,499.0505065917969,0.4754456908715951,0.0009529483286208,1.0,0.47544569087159516,0.09527005475229194,False
MSFT,2026-08-06,1,EGARCH,498.9207458496094,499.3168959222366,499.0505065917969,0.266389330439722,0.000533931155711,1.0,0.266389330439722,0.0533792325468207,False
MSFT,2026-08-06,1,ETS,498.9207458496094,498.77174928375655,499.0505065917969,0.2787573080403263,0.0005587206191749,0.0,-0.2787573080403263,0.055857534329353656,False
MSFT,2026-08-06,1,GARCH,498.9207458496094,499.42681368075057,499.0505065917969,0.3763070889536948,0.0007542422159914,1.0,0.3763070889536948,0.07540461015131256,False
MSFT,2026-08-06,1,GJR-GARCH,498.9207458496094,499.3415927028734,499.0505065917969,0.2910861110765381,0.0005834315640269,1.0,0.29108611107653815,0.05832798629230424,False
MSFT,2026-08-06,1,LightGBM,498.9207458496094,491.1648497014067,499.0505065917969,7.88565689039018,0.015805429932487,0.0,-7.88565689039018,1.5801320279673272,False
MSFT,2026-08-06,1,Naive,498.9207458496094,498.9207458496094,499.0505065917969,0.1297607421875,0.0002600828754204,0.0,-0.1297607421875,0.026001524990663726,False
MSFT,2026-08-06,1,VAR,498.9207458496094,,499.0505065917969,,,,,,False
MSFT,2026-08-06,1,XGBoost,498.9207458496094,501.189482490137,499.0505065917969,2.1389758983401066,0.0042872057659131,1.0,2.1389758983401066,0.4286091027034469,False
NVDA,2026-08-06,1,ARIMA,218.9900054931641,219.19890926806784,223.9600067138672,4.761097445799351,0.0217411631872301,1.0,-4.761097445799351,2.125869486993792,False
NVDA,2026-08-06,1,Chronos-2,218.9900054931641,219.22862089962223,223.9600067138672,4.7313858142449305,0.0216054874449171,1.0,-4.731385814244959,2.11260299714574,False
NVDA,2026-08-06,1,Chronos-LoRA-V1,218.9900054931641,219.2228317395832,223.9600067138672,4.737174974284017,0.0216319231720913,1.0,-4.737174974283988,2.115187905104966,False
NVDA,2026-08-06,1,Chronos-LoRA-V2,218.9900054931641,219.33456376369645,223.9600067138672,4.625442950170736,0.0211217079964642,1.0,-4.625442950170736,2.0652986298934315,False
NVDA,2026-08-06,1,Chronos-LoRA-V3,218.9900054931641,219.3428862889996,223.9600067138672,4.617120424867608,0.0210837038634246,1.0,-4.617120424867579,2.061582553337946,False
NVDA,2026-08-06,1,Chronos-LoRA-V4,218.9900054931641,219.1546698987975,223.9600067138672,4.805336815069722,0.02194317865899,1.0,-4.805336815069694,2.14562273219121,False
NVDA,2026-08-06,1,Chronos-LoRA-V5,218.9900054931641,219.69831648677973,223.9600067138672,4.261690227087456,0.0194606608529468,1.0,-4.261690227087456,1.9028800229195477,False
NVDA,2026-08-06,1,EGARCH,218.9900054931641,219.2707977916706,223.9600067138672,4.689208922196599,0.0214128901071832,1.0,-4.689208922196599,2.0937706651293166,False
NVDA,2026-08-06,1,ETS,218.9900054931641,219.0329533596044,223.9600067138672,4.927053354262824,0.0224989873084258,1.0,-4.927053354262796,2.199970176174192,False
NVDA,2026-08-06,1,GARCH,218.9900054931641,219.3244264529288,223.9600067138672,4.635580260938383,0.0211679991993198,1.0,-4.635580260938383,2.0698250232064117,False
NVDA,2026-08-06,1,GJR-GARCH,218.9900054931641,219.28431441421708,223.9600067138672,4.675692299650109,0.0213511675526947,1.0,-4.675692299650109,2.0877353810869477,False
NVDA,2026-08-06,1,LightGBM,218.9900054931641,219.8097934832784,223.9600067138672,4.150213230588776,0.0189516102401225,1.0,-4.150213230588776,1.853104619652524,False
NVDA,2026-08-06,1,Naive,218.9900054931641,218.9900054931641,223.9600067138672,4.970001220703097,0.0226951052378425,0.0,-4.970001220703097,2.2191467546492816,False
NVDA,2026-08-06,1,VAR,218.9900054931641,,223.9600067138672,,,,,,False
NVDA,2026-08-06,1,XGBoost,218.9900054931641,221.4817471012214,223.9600067138672,2.478259612645786,0.0113167704026708,1.0,-2.478259612645786,1.1065634659548957,True
PLUG,2026-08-06,1,ARIMA,2.069999933242798,2.0700156731432613,2.180000066757202,0.1099843936139408,0.053132559014938,1.0,-0.10998439361394086,5.0451555158686325,False
PLUG,2026-08-06,1,Chronos-2,2.069999933242798,2.0567081231840625,2.180000066757202,0.1232919435731396,0.0595613273184961,0.0,-0.12329194357313966,5.655593568698332,False
PLUG,2026-08-06,1,Chronos-LoRA-V1,2.069999933242798,2.0600589855149742,2.180000066757202,0.1199410812422279,0.0579425531933867,0.0,-0.11994108124222791,5.50188429217082,False
PLUG,2026-08-06,1,Chronos-LoRA-V2,2.069999933242798,2.066189182509405,2.180000066757202,0.1138108842477971,0.0549811052744839,0.0,-0.11381088424779717,5.220682603789703,False
PLUG,2026-08-06,1,Chronos-LoRA-V3,2.069999933242798,2.064588728392521,2.180000066757202,0.1154113383646811,0.055754271539459,0.0,-0.1154113383646811,5.294097928004103,False
PLUG,2026-08-06,1,Chronos-LoRA-V4,2.069999933242798,2.0655854426716336,2.180000066757202,0.1144146240855685,0.0552727670412674,0.0,-0.11441462408556857,5.2483770909127925,False
PLUG,2026-08-06,1,Chronos-LoRA-V5,2.069999933242798,2.056872977039875,2.180000066757202,0.1231270897173271,0.0594816877720569,0.0,-0.12312708971732711,5.648031465452263,False
PLUG,2026-08-06,1,EGARCH,2.069999933242798,2.0636494194081814,2.180000066757202,0.1163506473490207,0.0562080440102957,0.0,-0.11635064734902079,5.337185494773627,False
PLUG,2026-08-06,1,ETS,2.069999933242798,2.0703877963985486,2.180000066757202,0.1096122703586535,0.0529527893205958,1.0,-0.10961227035865351,5.028085642295606,False
PLUG,2026-08-06,1,GARCH,2.069999933242798,2.0643601113957506,2.180000066757202,0.1156399553614515,0.0558647145366296,0.0,-0.11563995536145155,5.304584945883443,False
PLUG,2026-08-06,1,GJR-GARCH,2.069999933242798,2.063933325303615,2.180000066757202,0.1160667414535869,0.0560708913993829,0.0,-0.11606674145358697,5.3241622889598705,False
PLUG,2026-08-06,1,LightGBM,2.069999933242798,2.186533174763692,2.180000066757202,0.00653310800649,0.0031560909261749,1.0,0.006533108006489652,0.2996838443316102,True
PLUG,2026-08-06,1,Naive,2.069999933242798,2.069999933242798,2.180000066757202,0.1100001335144043,0.0531401628318322,0.0,-0.1100001335144043,5.04587752962925,False
PLUG,2026-08-06,1,VAR,2.069999933242798,,2.180000066757202,,,,,,False
