ticker,date,actual_return,rolling_vol,threshold,actual_spike,ml_return,ml_spike_warning,chronos_p10_return,chronos_p90_return,chronos_spike_warning
AAPL,2026-08-07,0.0029447910342257355,0.023573874499706788,0.047147748999413576,False,0.0089251808822155,False,-0.017497064496985293,0.030518085729397848,False
MSFT,2011-03-14,0.00038940062789150076,0.008496080012001904,0.01699216002400381,False,-0.003038317896425613,False,-0.014025630119466559,0.015036143254627543,False
MSFT,2011-07-06,0.01152560222949428,0.013180950847206782,0.026361901694413565,False,0.000297305901767686,False,-0.015720939388179755,0.012297806982414894,False
MSFT,2011-10-26,-0.00820580042843444,0.014165765820491416,0.028331531640982833,False,-0.007628045976161957,False,-0.016197180893265495,0.0112027983647347,False
MSFT,2012-02-21,0.006080178793221869,0.01161335738964305,0.0232267147792861,False,0.012874103151261806,False,-0.025655166223576775,0.020649046386023384,True
MSFT,2012-06-13,-0.005462963620600059,0.014642898644841425,0.02928579728968285,False,-3.9232734707073114e-05,False,-0.024541216932379317,0.017241271092921506,False
MSFT,2012-10-04,0.005693368507290408,0.010969386382690096,0.021938772765380192,False,-0.0011189774377271533,False,-0.017397830009351467,0.016733006809991346,False
MSFT,2013-01-31,-0.014363194400999535,0.011725488015420804,0.02345097603084161,False,0.0008952482021413743,False,-0.01286798576971493,0.013848844685813155,False
MSFT,2013-05-24,0.0035135223938420612,0.012658216609883002,0.025316433219766003,False,-0.007171407341957092,False,-0.023157187955782144,0.02559020288574332,True
MSFT,2013-09-17,0.0039636407930720985,0.024047671621770954,0.04809534324354191,False,-0.00872746855020523,False,-0.0249142323365944,0.012665414649004614,False
MSFT,2014-01-09,-0.006432089867985047,0.010463380615658525,0.02092676123131705,False,0.0010446712840348482,False,-0.012789263870756518,0.02248938044967641,True
MSFT,2014-05-05,-0.00655075242126979,0.013051164346355053,0.026102328692710106,False,-0.00924675352871418,False,-0.01554111455126983,0.01583640405879594,False
MSFT,2014-08-26,-0.0035425357123077816,0.007878223531389745,0.01575644706277949,False,0.0027939854189753532,False,-0.012475829929390114,0.024175287893734465,True
MSFT,2014-12-17,0.012842864143595367,0.01151828762240486,0.02303657524480972,False,0.0009813928045332432,False,-0.023305776486574836,0.008095127067386798,True
MSFT,2015-04-14,-0.0026339204015698447,0.012563409677432904,0.02512681935486581,False,0.0019416805589571595,False,-0.01865953294038869,0.007164387708542774,False
MSFT,2015-08-05,0.0008414803849277064,0.013126372233438112,0.026252744466876223,False,-0.0004733223759102456,False,-0.02138737723348838,0.012906967072547237,False
MSFT,2015-11-25,-0.010322592115779794,0.010283502640522389,0.020567005281044777,False,-0.006187011022120825,False,-0.02074458756908737,0.014612371432288995,True
MSFT,2016-03-22,0.003898706215324399,0.01632417842882174,0.03264835685764348,False,0.0013170377351343632,False,-0.021846057880985037,0.015451368248760033,False
MSFT,2016-07-14,0.004298124820355964,0.015931464241147872,0.031862928482295744,False,0.0011513320496305823,False,-0.023146054490253976,0.01015207307676591,False
MSFT,2016-11-03,-0.00370172117854517,0.01218354054483233,0.02436708108966466,False,-0.005497349426150322,False,-0.016709394032818792,0.01043434448943481,False
MSFT,2017-03-01,0.015004834110202703,0.006453179784341937,0.012906359568683873,True,0.007059976924210787,False,-0.015711653679359894,0.007813863156761247,True
MSFT,2017-06-22,-0.0001422962827062335,0.010477321505685698,0.020954643011371395,False,0.0036013273056596518,False,-0.013506143796545356,0.010089712674937745,False
MSFT,2017-10-13,0.004798054494645765,0.007233560456889127,0.014467120913778254,False,-0.00220849784091115,False,-0.011961846633055773,0.014437352936920833,False
MSFT,2018-02-07,-0.0188329633758042,0.018093177741308444,0.03618635548261689,False,0.0079816784709692,False,-0.012565393820818116,0.031785361564360404,False
MSFT,2018-06-01,0.01972889819126511,0.007162798327787298,0.014325596655574596,True,0.004235196392983198,False,-0.01605424379811049,0.012459775248622185,True
MSFT,2018-09-24,0.003588646248586569,0.011346226906505072,0.022692453813010143,False,0.002650987356901169,False,-0.014666970468933838,0.018302355527848757,False
MSFT,2019-01-18,0.014983216703295055,0.0261118208412804,0.0522236416825608,False,0.006207042373716831,False,-0.025693766174255117,0.01349267406334409,False
MSFT,2019-05-14,0.011187776142994155,0.014809898733406825,0.02961979746681365,False,0.0028992982115596533,False,-0.016468537377057002,0.023951056559636363,False
MSFT,2019-09-05,0.017583106370801627,0.016373967879048438,0.032747935758096876,False,0.004232009407132864,False,-0.020431285209455363,0.015263154109278476,False
MSFT,2019-12-27,0.0018272287767484574,0.006456509857498368,0.012913019714996737,False,0.006619260646402836,False,-0.015883955938580163,0.019629433478557612,True
MSFT,2020-04-22,0.033964825292713385,0.039577132107771515,0.07915426421554303,False,-0.007843510247767083,False,-0.03110278019138024,0.04446866536340144,False
MSFT,2020-08-13,-0.002342406358526783,0.02370537514377878,0.04741075028755756,False,2.0138113541179337e-05,False,-0.032356208149553534,0.014769784726351043,False
MSFT,2020-12-04,0.0005600780015806439,0.015356151421092833,0.030712302842185665,False,0.006391510367393494,False,-0.021857383882974868,0.016945235381781165,False
MSFT,2021-03-31,0.016907346926239297,0.016450625799888784,0.03290125159977757,False,0.0070045399479568005,False,-0.011728574535358693,0.02126545722592388,False
MSFT,2021-07-23,0.012336333261592669,0.009029098025768916,0.01805819605153783,False,-0.004649670794606209,False,-0.022620210997416068,0.014417069339794919,True
MSFT,2021-11-12,0.012904933380037953,0.011902222479550934,0.02380444495910187,False,-0.004673299379646778,False,-0.012564979978715085,0.024290789673298452,True
MSFT,2022-03-09,0.045858193526622015,0.021799381158708067,0.043598762317416134,True,-0.00958049949258577,False,-0.020172653877328917,0.030954536117146825,False
MSFT,2022-07-01,0.01070740653859037,0.02328457176164729,0.04656914352329458,False,0.010493867099285126,False,-0.023467777593008998,0.021143012141282558,False
MSFT,2022-10-24,0.021187822286735214,0.02400224243226999,0.04800448486453998,False,0.004324653651565313,False,-0.028983429044577402,0.019510767230058956,False
MSFT,2023-02-16,-0.026622609529353358,0.021430847091479896,0.04286169418295979,False,0.0012627177638933063,False,-0.022832074499748,0.017316896112482993,False
MSFT,2023-06-12,0.015483641353713606,0.014458213361775319,0.028916426723550638,False,-0.0028182140085847296,False,-0.024374193330884086,0.020165626480928678,False
MSFT,2023-10-04,0.017773407368518068,0.013474824166530407,0.026949648333060815,False,-0.005891540087759495,False,-0.018756649792289304,0.02335694071883343,False
MSFT,2024-01-29,0.014334168125398561,0.008201348420328757,0.016402696840657514,False,-0.0028552638832479715,False,-0.0192131297063155,0.02293346523330908,True
MSFT,2024-05-21,0.008698966983980538,0.014312816611496965,0.02862563322299393,False,-0.000911969575099647,False,-0.019413981007306513,0.019986917452248676,False
MSFT,2024-09-13,0.00840751533485129,0.011753140784117648,0.023506281568235296,False,0.006680304650217295,False,-0.022247957670285978,0.01576931836240747,False
MSFT,2025-01-07,-0.012808087589131767,0.011892664175316708,0.023785328350633416,False,0.003033652901649475,False,-0.01770808785667799,0.014426019027452108,False
MSFT,2025-05-02,0.02322516970818489,0.03443335093475577,0.06886670186951153,False,-0.00345265562646091,False,-0.04116588405320809,0.024105500978097494,False
MSFT,2025-08-26,-0.004402532224849209,0.013636190550088531,0.027272381100177063,False,-0.0009079949813894928,False,-0.016800366104797515,0.014900587293112721,False
MSFT,2025-12-17,-0.0005668537354907022,0.014270204010356854,0.02854040802071371,False,-0.006283486261963844,False,-0.018648991505768042,0.014987102191873047,False
MSFT,2026-04-14,0.02273847493355685,0.016149284984581985,0.03229856996916397,False,-0.00498490035533905,False,-0.03312614330717434,0.033869434968397005,True
MSFT,2026-08-07,0.00026008287542045316,0.038507866975017645,0.07701573395003529,False,0.005435233470052481,False,-0.019488783008489663,0.023667113492961356,False
NVDA,2011-03-14,0.00831032622493022,0.04196445215450976,0.08392890430901952,False,-0.018066132441163063,False,-0.028762058898197385,0.06060519513489826,False
NVDA,2011-07-06,-0.013224300249123355,0.01847301573879448,0.03694603147758896,False,0.010473553091287613,False,-0.0369131073748582,0.0416671824456647,True
NVDA,2011-10-26,0.011764694223536765,0.04196290083563657,0.08392580167127314,False,0.009944910183548927,False,-0.04705634444111506,0.031743872425586295,False
NVDA,2012-02-21,0.005047337525964535,0.01903478235549723,0.03806956471099446,False,0.000150569889228791,False,-0.021331413604394944,0.0336209367631104,False
NVDA,2012-06-13,-0.026378724943484033,0.024706053683377926,0.04941210736675585,False,-0.007870711386203766,False,-0.029433666650155343,0.03250661104495123,False
NVDA,2012-10-04,0.04447857155193535,0.0147604274277829,0.0295208548555658,True,-0.0022288647014648832,False,-0.024409888945582492,0.02192206873232272,False
NVDA,2013-01-31,-0.004869928754259734,0.01783483590154097,0.03566967180308194,False,-0.018994159996509552,False,-0.01895413857327921,0.026424547338626425,False
NVDA,2013-05-24,-0.0061514059475916705,0.017143570145168305,0.03428714029033661,False,0.008361874148249626,False,-0.023562859982795614,0.02370125984088145,False
NVDA,2013-09-17,0.0031623470998938252,0.009059087741424648,0.018118175482849296,False,0.0012078402796760201,False,-0.020862475131281366,0.015533616389627802,True
NVDA,2014-01-09,-0.03728619026923796,0.011754485237038674,0.023508970474077347,True,-0.001646498334594071,False,-0.023190576483438252,0.012548476666478292,False
NVDA,2014-05-05,0.010851884747056229,0.01552825907715474,0.03105651815430948,False,-0.002057361416518688,False,-0.021564766364661203,0.01723843925399149,False
NVDA,2014-08-26,0.017791799649245377,0.022596024471314657,0.04519204894262931,False,0.004230996128171682,False,-0.023690269586365997,0.013569794051838668,False
NVDA,2014-12-17,0.0408267941063476,0.01470256606231229,0.02940513212462458,True,0.004678281489759684,False,-0.02394840991097924,0.01912327850840967,False
NVDA,2015-04-14,-0.008425732411800002,0.02125933675442412,0.04251867350884824,False,0.01403167936950922,False,-0.03023168786467323,0.015361953370611525,False
NVDA,2015-08-05,0.010309508005790669,0.012735115746464416,0.025470231492928833,False,-0.005262383725494146,False,-0.02601430240008762,0.01477166070254099,True
NVDA,2015-11-25,-0.0012833917522123706,0.03506875473554132,0.07013750947108265,False,-0.0016873151762410998,False,-0.03884004493087734,0.03263296871800292,False
NVDA,2016-03-22,-0.0017692593135198997,0.015387488937098612,0.030774977874197224,False,-0.005227883346378803,False,-0.04063976853844031,0.030043837547317098,True
NVDA,2016-07-14,0.010231171029156272,0.020506519901247525,0.04101303980249505,False,0.006129959132522345,False,-0.025207560102947446,0.051010195700512684,True
NVDA,2016-11-03,-0.011634857588338043,0.016763908781318435,0.03352781756263687,False,0.004690317902714014,False,-0.02678295877088288,0.03174653595734589,False
NVDA,2017-03-01,0.012909225885266995,0.03060736344107873,0.06121472688215746,False,0.017386730760335922,False,-0.05706472537785745,0.013489899222124846,False
NVDA,2017-06-22,-0.0068980167489305355,0.025512304208711256,0.05102460841742251,False,0.013844269327819347,False,-0.03394109257429567,0.048386964731334636,False
NVDA,2017-10-13,0.01863563452087824,0.0226144538670938,0.0452289077341876,False,0.0005698541644960642,False,-0.031936223854207024,0.03149689694390112,False
NVDA,2018-02-07,0.014274237144638935,0.02841822210272029,0.05683644420544058,False,-0.006968380883336067,False,-0.01824723571803699,0.059548580867098355,True
NVDA,2018-06-01,0.021531310333329667,0.018165268766130303,0.03633053753226061,False,0.01957235112786293,False,-0.03208042034920244,0.017759608497991852,False
NVDA,2018-09-24,0.008540738570075534,0.013674475384106648,0.027348950768213295,False,-0.028615549206733704,True,-0.017317591863956316,0.008668051746220984,False
NVDA,2019-01-18,0.03433977610028838,0.03414706864471608,0.06829413728943216,False,-0.013895440846681595,False,-0.04775073470186597,0.032082489180329965,False
NVDA,2019-05-14,0.022656726242920255,0.021810351771074463,0.04362070354214893,False,0.025811271741986275,False,-0.04514906568442523,0.050119763190735744,True
NVDA,2019-09-05,0.06506256965675927,0.03300200880766944,0.06600401761533888,False,0.0028014297131448984,False,-0.030555586520434552,0.031469328503722194,False
NVDA,2019-12-27,-0.009699530910257659,0.013915463807965482,0.027830927615930964,False,0.0017375709721818566,False,-0.029623955919855116,0.029293147927951013,True
NVDA,2020-04-22,0.06174179847587036,0.05825637919909812,0.11651275839819623,False,0.011281745508313179,False,-0.056488683193068434,0.048750881583154326,False
NVDA,2020-08-13,0.0002403552635039663,0.02190031419302582,0.04380062838605164,False,-0.003125762799754739,False,-0.05010494396539955,0.02737880944249471,True
NVDA,2020-12-04,0.012112279502925816,0.027454750433909086,0.05490950086781817,False,0.005966119933873415,False,-0.03654176672135934,0.02312965479924811,False
NVDA,2021-03-31,0.03701904375142173,0.03402959219216586,0.06805918438433171,False,-0.00021449039923027158,False,-0.03723402949997112,0.01988406237248941,False
NVDA,2021-07-23,-0.0018370719298593796,0.024984151937556275,0.04996830387511255,False,0.014899729751050472,False,-0.048390391118445564,0.03371677053167432,False
NVDA,2021-11-12,0.0,0.032468910296248384,0.06493782059249677,False,0.0128413001075387,False,-0.06548319720621953,0.05107880554046074,True
NVDA,2022-03-09,0.06972213759898471,0.0460429250135988,0.0920858500271976,False,0.03701987490057945,False,-0.03853582177225778,0.06002902740067828,False
NVDA,2022-07-01,-0.04195521455421303,0.040597750195769625,0.08119550039153925,False,0.001213669078424573,False,-0.057616777871670743,0.06183200111283882,False
NVDA,2022-10-24,0.010668878248522917,0.03560282651721115,0.0712056530344223,False,-0.011240365915000439,False,-0.042513693672496355,0.04411394104899102,False
NVDA,2023-02-16,-0.033473928389564644,0.03856557283545801,0.07713114567091602,False,-0.009430352598428726,False,-0.054349556683869094,0.03469272864807049,False
NVDA,2023-06-12,0.018364850532781363,0.05971080368510392,0.11942160737020784,False,0.0031421552412211895,False,-0.05203576416252986,0.031681375832276704,False
NVDA,2023-10-04,0.012041212392453815,0.01919483816365392,0.03838967632730784,False,-0.008650309406220913,False,-0.04003063985193667,0.037014781919396,True
NVDA,2024-01-29,0.02349622488881553,0.02052780903015756,0.04105561806031512,False,-0.0033432617783546448,False,-0.03571761550952335,0.05363437377723956,True
NVDA,2024-05-21,0.006393639372646032,0.027810696797701567,0.055621393595403135,False,0.013054090552031994,False,-0.03801196044621524,0.04279483264341932,False
NVDA,2024-09-13,-0.0003358228004953778,0.04151455780659134,0.08302911561318269,False,0.014955095015466213,False,-0.04192243545159957,0.04796468036929724,False
NVDA,2025-01-07,-0.06216962397175585,0.024551706179016617,0.049103412358033234,True,0.018764296546578407,False,-0.047849754372910724,0.03170167923496181,False
NVDA,2025-05-02,0.02589380833985855,0.05905362702754501,0.11810725405509002,False,0.02175045758485794,False,-0.042513272947829694,0.0337542465937406,False
NVDA,2025-08-26,0.010900419888796531,0.015589621532710459,0.031179243065420918,False,-0.0013040094636381783,False,-0.029745876101279767,0.03350850934633676,True
NVDA,2025-12-17,-0.038149918132835525,0.01904722472013062,0.03809444944026124,True,0.004851709585636854,False,-0.03389963387363859,0.028217802504266087,False
NVDA,2026-04-14,0.03803286541178319,0.02185208229463044,0.04370416458926088,False,0.009113267995417118,False,-0.037488086233758766,0.021677062876038544,False
NVDA,2026-08-07,0.022695105237842572,0.027636084110044812,0.055272168220089624,False,0.007458656560629606,False,-0.040765610889113235,0.02103530522350283,False
AMZN,2011-03-14,-0.007972801640726224,0.014356453373873075,0.02871290674774615,False,0.0003829540510196239,False,-0.021513763279491283,0.03195577974213393,True
AMZN,2011-07-06,0.004690669371196776,0.01687162452202586,0.03374324904405172,False,0.0075664701871573925,False,-0.03917951175311096,0.02101823195878505,True
AMZN,2011-10-26,-0.12656834605710776,0.02561608725768463,0.05123217451536926,True,-0.0018788879970089711,False,-0.022519392987036313,0.0395163336720632,False
AMZN,2012-02-21,-0.001315077690228983,0.026161590661682645,0.05232318132336529,False,0.008634543977677822,False,-0.03033624936456547,0.029268447666952024,False
AMZN,2012-06-13,-0.007808918956720312,0.016184852662290253,0.03236970532458051,False,0.013437002897262573,False,-0.023217443823242312,0.027341748099724228,False
AMZN,2012-10-04,0.017779065640609604,0.014394688071297755,0.02878937614259551,False,0.004212675616145134,False,-0.030398332694619112,0.0199380245823797,True
AMZN,2013-01-31,-0.026616800737933488,0.02355894055682513,0.04711788111365026,False,-0.0027524777688086033,False,-0.03452408831899967,0.021943740485895535,False
AMZN,2013-05-24,-0.00022920239606116777,0.021589944361492718,0.043179888722985435,False,-0.005762143060564995,False,-0.015871792368565618,0.02011735512383206,False
AMZN,2013-09-17,0.027393058568022433,0.011222769618772,0.022445539237544,True,-0.002340682316571474,False,-0.020982058386409763,0.013776061196988598,False
AMZN,2014-01-09,-0.0022641222191301935,0.01098875537584948,0.02197751075169896,False,0.004667764063924551,False,-0.030429403995333337,0.020257985598455264,True
AMZN,2014-05-05,0.006623114890180748,0.030775319767346952,0.061550639534693904,False,-0.001885657082311809,False,-0.02792503001035085,0.017880379067033214,False
AMZN,2014-08-26,0.02338178013264769,0.012930723408018464,0.02586144681603693,False,-0.004150443244725577,False,-0.021548893609896758,0.019542985523063106,False
AMZN,2014-12-17,0.012946518090075854,0.016549907706468123,0.033099815412936245,False,0.006331255659461021,False,-0.024441742090734908,0.031566599925195504,False
AMZN,2015-04-14,0.007192214809078834,0.00873117881066367,0.01746235762132734,False,0.005562297999858856,False,-0.06067220321214328,0.015722606580762077,True
AMZN,2015-08-05,0.009607099080793713,0.024638669594540728,0.049277339189081455,False,0.005902311764657497,False,-0.03160260535438908,0.036841556806753495,False
AMZN,2015-11-25,0.006242996820356117,0.015497050238917271,0.030994100477834543,False,-0.0026119654066860676,False,-0.03567417010793694,0.02715173316227304,True
AMZN,2016-03-22,0.011733303365531578,0.015078871398918624,0.03015774279783725,False,-0.0023948338348418474,False,-0.03261442973070361,0.020681226253254303,True
AMZN,2016-07-14,-0.0019255583636402784,0.013158223557970571,0.026316447115941142,False,0.014093851670622826,False,-0.02047093632497088,0.01865324950173597,False
AMZN,2016-11-03,0.0019202044816464259,0.015618591629677912,0.031237183259355823,False,0.015366059727966785,False,-0.02478975215928325,0.005967901452092361,False
AMZN,2017-03-01,0.009514352875576781,0.010686006260395776,0.02137201252079155,False,0.000735301582608372,False,-0.017721929038611806,0.010795759665759741,False
AMZN,2017-06-22,-0.0009279538602159354,0.012281851765550628,0.024563703531101256,False,-0.000972330046351999,False,-0.02060780749471569,0.015292512143140202,False
AMZN,2017-10-13,0.0020080964130191337,0.00864410778737362,0.01728821557474724,False,0.01169347483664751,False,-0.02135922478103025,0.013544837069406457,True
AMZN,2018-02-07,-0.018061620618718965,0.01903865593608979,0.03807731187217958,False,0.004099360667169094,False,-0.03707884560961339,0.02119398514942583,False
AMZN,2018-06-01,0.007314596664868223,0.00684957197519373,0.01369914395038746,False,-0.005725062917917856,False,-0.027510801153346476,0.017269204760578694,True
AMZN,2018-09-24,0.010104372755515678,0.015798390218912002,0.031596780437824004,False,-0.00523474207147967,False,-0.02384151340893892,0.017018360648945352,False
AMZN,2019-01-18,0.0017598946424279838,0.03355483125790109,0.06710966251580218,False,-0.006481455639004707,False,-0.027714488117038916,0.020186835944818515,False
AMZN,2019-05-14,0.009568262041155462,0.015061224058847137,0.030122448117694274,False,-0.013802094385027885,False,-0.0360096126316396,0.01709602485233286,True
AMZN,2019-09-05,0.022270161635782104,0.015302779622494043,0.030605559244988086,False,0.004313396755605936,False,-0.020960899850117065,0.01029605163084435,False
AMZN,2019-12-27,0.0005511476895356804,0.012209752436169384,0.02441950487233877,False,-0.0019366135820745312,False,-0.028908553657003733,0.016422568117975933,True
AMZN,2020-04-22,0.015192527091639096,0.028118742690604544,0.05623748538120909,False,0.020047755911946297,False,-0.042627504109927994,0.029261349466792375,False
AMZN,2020-08-13,-0.0003858318082136103,0.025768055177123248,0.051536110354246496,False,0.009964137338101864,False,-0.04083766228000929,0.03146797132762047,False
AMZN,2020-12-04,-0.007578327983446487,0.018750817690859657,0.037501635381719314,False,0.005697039887309074,False,-0.02112920390830464,0.02836833384136428,False
AMZN,2021-03-31,0.01269600564306872,0.016913754064746402,0.033827508129492805,False,-0.0007475608726963401,False,-0.0230961684945844,0.017808388571067812,False
AMZN,2021-07-23,0.005115384934792244,0.014963003008630911,0.029926006017261822,False,0.013839306309819221,False,-0.02156303232831691,0.022111471788208492,False
AMZN,2021-11-12,0.015162029225161966,0.01789198266240793,0.03578396532481586,False,-0.004579122643917799,False,-0.019811422898668107,0.01722623908837284,False
AMZN,2022-03-09,0.024001199930983708,0.023239745149300748,0.046479490298601496,False,-0.021648986265063286,False,-0.032878176266451065,0.04795045819728094,True
