ticker,experiment,cutoff_date,horizon,model,actual,predicted,price_mae,return_abs_error,direction_hit
NVDA,Experiment 1 — Univariate Close,2018-02-06,10,arima,5.963582515716553,5.565856260138973,0.39772625557758,0.07140220991353774,0.0
NVDA,Experiment 1 — Univariate Close,2018-02-06,10,ets,5.963582515716553,5.619419657368841,0.3441628583477119,0.06178618663356783,1.0
NVDA,Experiment 1 — Univariate Close,2018-02-06,10,garch,5.963582515716553,5.623537041414954,0.3400454743015988,0.061047009081589776,1.0
NVDA,Experiment 1 — Univariate Close,2018-02-06,10,gjr_garch,5.963582515716553,5.6194442466402155,0.34413826907633727,0.06178177221965453,1.0
NVDA,Experiment 1 — Univariate Close,2018-02-06,10,xgboost,5.963582515716553,5.509545574605969,0.45403694111058357,0.08151144291592993,0.0
NVDA,Experiment 1 — Univariate Close,2018-02-06,10,lightgbm,5.963582515716553,5.383528537862392,0.5800539778541607,0.10413477940444038,0.0
NVDA,Experiment 1 — Univariate Close,2018-02-06,20,naive,5.975440979003906,5.570223331451416,0.40521764755249023,0.07274710966515308,0.0
NVDA,Experiment 1 — Univariate Close,2018-02-06,20,arima,5.975440979003906,5.565453468899034,0.4099875101048722,0.07360342408354448,0.0
NVDA,Experiment 1 — Univariate Close,2018-02-06,20,ets,5.975440979003906,5.678515663152894,0.2969253158510119,0.05330581884831598,1.0
NVDA,Experiment 1 — Univariate Close,2018-02-06,20,garch,5.975440979003906,5.6773610274484,0.29807995155550593,0.05351310599566861,1.0
NVDA,Experiment 1 — Univariate Close,2018-02-06,20,gjr_garch,5.975440979003906,5.669100099235984,0.3063408797679221,0.054996157521766786,1.0
NVDA,Experiment 1 — Univariate Close,2018-02-06,20,xgboost,5.975440979003906,5.941484793492542,0.03395618551136437,0.006096018685576965,1.0
NVDA,Experiment 1 — Univariate Close,2018-02-06,20,lightgbm,5.975440979003906,5.88330233902162,0.09213863998228611,0.016541282907283072,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,1,naive,6.3692731857299805,6.235024929046631,0.1342482566833496,0.021531310333329667,0.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,1,arima,6.3692731857299805,6.236360551593944,0.13291263413603627,0.021317097469305546,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,1,ets,6.3692731857299805,6.2416876398120795,0.12758554591790094,0.020462716247296564,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,1,garch,6.3692731857299805,6.241142241167608,0.12813094456237284,0.020550189617600356,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,1,egarch,6.3692731857299805,6.240686135132248,0.12858705059773268,0.02062334185685355,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,1,gjr_garch,6.3692731857299805,6.240641682558201,0.1286315031717793,0.020630471351050117,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,1,xgboost,6.3692731857299805,6.35705902624891,0.012214159481070297,0.001958959205466737,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,1,lightgbm,6.3692731857299805,6.356003697559086,0.013269488170894128,0.0021282173402510374,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,5,naive,6.499814510345459,6.235024929046631,0.2647895812988281,0.04246808702644844,0.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,5,arima,6.499814510345459,6.236001731666439,0.26381277867901964,0.042311423239066004,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,5,ets,6.499814510345459,6.262042025032981,0.23777248531247785,0.03813496946977479,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,5,garch,6.499814510345459,6.265671566781984,0.23414294356347476,0.037552848020332874,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,5,gjr_garch,6.499814510345459,6.263159340110751,0.23665517023470795,0.03795576969263115,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,5,xgboost,6.499814510345459,6.542070891100833,0.04225638075537397,0.006777259311108397,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,5,lightgbm,6.499814510345459,6.294982288068697,0.204832222276762,0.03285186901539494,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,10,naive,6.598957538604736,6.235024929046631,0.36393260955810547,0.058369070484815655,0.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,10,arima,6.598957538604736,6.2359942098537475,0.3629633287509888,0.058213613077965354,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,10,ets,6.598957538604736,6.286917762108014,0.31203977649672243,0.050046275684167085,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,10,garch,6.598957538604736,6.29646884006654,0.3024886985381965,0.048514432898097315,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,10,gjr_garch,6.598957538604736,6.291420702565592,0.3075368360391444,0.049324074809460106,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,10,xgboost,6.598957538604736,6.315529315378954,0.28342822322578254,0.04545743223982912,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,10,lightgbm,6.598957538604736,6.3404716224843,0.2584859161204367,0.041457078209302445,1.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,20,naive,5.9549078941345215,6.235024929046631,0.2801170349121094,0.044926369677713685,0.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,20,arima,5.9549078941345215,6.235994267324551,0.28108637319002927,0.045081836301977485,0.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,20,ets,5.9549078941345215,6.3348373592082945,0.379929465073773,0.060934714679940494,0.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,20,garch,5.9549078941345215,6.35851825856146,0.4036103644269389,0.06473275873311601,0.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,20,gjr_garch,5.9549078941345215,6.348326575612139,0.39341868147761794,0.06309817297519194,0.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,20,xgboost,5.9549078941345215,6.804451308794128,0.8495434146596068,0.13625341106527167,0.0
NVDA,Experiment 1 — Univariate Close,2018-05-31,20,lightgbm,5.9549078941345215,6.832306253944873,0.8773983598103516,0.14072090645907187,0.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,1,naive,6.572633743286133,6.516973972320557,0.05565977096557617,0.008540738570075534,0.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,1,arima,6.572633743286133,6.5169690472364605,0.05566469604967228,0.008541494301818053,0.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,1,ets,6.572633743286133,6.526750439588642,0.04588330369749105,0.007040584156446039,1.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,1,garch,6.572633743286133,6.52352152635108,0.04911221693505308,0.007536046199301483,1.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,1,egarch,6.572633743286133,6.522973831026512,0.04965991225962085,0.007620087554521593,1.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,1,gjr_garch,6.572633743286133,6.522919575519646,0.04971416776648674,0.007628412815155805,1.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,1,xgboost,6.572633743286133,6.330487182936615,0.24214656034951787,0.03715628777680924,0.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,1,lightgbm,6.572633743286133,6.380158696858746,0.19247504642738722,0.029534419999969863,0.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,5,naive,6.951604843139648,6.516973972320557,0.4346308708190918,0.06669212930189583,0.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,5,arima,6.951604843139648,6.516970549350112,0.43463429378953666,0.06669265454113404,0.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,5,ets,6.951604843139648,6.538672770387112,0.4129320727525361,0.06336254748083636,1.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,5,garch,6.951604843139648,6.549777591373649,0.4018272517659991,0.061658563233898844,1.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,5,gjr_garch,6.951604843139648,6.546756281095382,0.40484856204426656,0.06212216954736571,1.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,5,xgboost,6.951604843139648,6.438777391246166,0.5128274518934823,0.0786910388274692,0.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,5,lightgbm,6.951604843139648,6.3549891861782335,0.5966156569614149,0.09154795760968382,0.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,10,naive,6.675538539886475,6.516973972320557,0.15856456756591797,0.024331011331238495,0.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,10,arima,6.675538539886475,6.516970630256975,0.1585679096294994,0.024331524155686735,0.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,10,ets,6.675538539886475,6.553243427424682,0.12229511246179303,0.018765628492796615,1.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,10,garch,6.675538539886475,6.582746329610514,0.09279221027596041,0.014238542407883692,1.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,10,gjr_garch,6.675538539886475,6.576674693822706,0.09886384606376897,0.015170207290020166,1.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,10,xgboost,6.675538539886475,6.7528400567860825,0.07730151689960785,0.01186156600101973,1.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,10,lightgbm,6.675538539886475,6.775679663606974,0.10014112372049944,0.015366199734083263,1.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,20,naive,5.6689887046813965,6.516973972320557,0.8479852676391602,0.13011948048907285,0.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,20,arima,5.6689887046813965,6.516970628389827,0.8479819237084305,0.13011896737811923,1.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,20,ets,5.6689887046813965,6.581311742048713,0.9123230373673161,0.13999181847928366,0.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,20,garch,5.6689887046813965,6.649182492372436,0.9801937876910394,0.15040627626475134,0.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,20,gjr_garch,5.6689887046813965,6.636922321935654,0.9679336172542579,0.148525008902191,0.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,20,xgboost,5.6689887046813965,6.9760409924946565,1.30705228781326,0.20056122571068769,0.0
NVDA,Experiment 1 — Univariate Close,2018-09-21,20,lightgbm,5.6689887046813965,6.848195913530608,1.1792072088492116,0.1809439801137216,0.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,1,naive,3.88586950302124,3.75685977935791,0.12900972366332963,0.03433977610028838,0.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,1,arima,3.88586950302124,3.755570898029117,0.13029860499212287,0.0346828502112454,0.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,1,ets,3.88586950302124,3.7459104242065653,0.1399590788146745,0.037254272726301996,0.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,1,garch,3.88586950302124,3.7605968116219657,0.1252726913992741,0.03334505378337127,1.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,1,egarch,3.88586950302124,3.7601092522130957,0.12576025080814413,0.03347483222534264,1.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,1,gjr_garch,3.88586950302124,3.7601565904234584,0.1257129125977814,0.03346223175230323,1.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,1,xgboost,3.88586950302124,3.704656556524565,0.18121294649667474,0.04823521694696997,0.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,1,lightgbm,3.88586950302124,3.766131859163496,0.11973764385774377,0.03187173620789441,1.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,5,naive,3.965602159500122,3.75685977935791,0.20874238014221191,0.055562994735429916,0.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,5,arima,3.965602159500122,3.75583166513664,0.20977049436348194,0.05583665792267978,0.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,5,ets,3.965602159500122,3.717175859519504,0.24842629998061794,0.06612605063026256,0.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,5,garch,3.965602159500122,3.7755821507674083,0.19002000873271374,0.05057947857856715,1.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,5,gjr_garch,3.965602159500122,3.7733727910641806,0.19222936843594152,0.05116756539388212,1.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,5,xgboost,3.965602159500122,3.8454416128399505,0.12016054666017162,0.03198430437047306,1.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,5,lightgbm,3.965602159500122,3.897261409864776,0.06834074963534587,0.018190923709967777,1.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,10,naive,3.5837748050689697,3.75685977935791,0.17308497428894043,0.04607171532990317,0.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,10,arima,3.5837748050689697,3.7558327742066755,0.17205796913770577,0.045798347354638946,1.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,10,ets,3.5837748050689697,3.682449022230305,0.09867421716133506,0.02626507853806559,1.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,10,garch,3.5837748050689697,3.7943978254173203,0.21062302034835056,0.05606358307691439,0.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,10,gjr_garch,3.5837748050689697,3.789958384546623,0.2061835794776532,0.05488189381209552,0.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,10,xgboost,3.5837748050689697,3.960424342226446,0.3766495371574763,0.10025647995354514,0.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,10,lightgbm,3.5837748050689697,3.8729617486438155,0.28918694357484576,0.07697570858614033,0.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,20,naive,3.896021842956543,3.75685977935791,0.1391620635986328,0.03704212341468249,0.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,20,arima,3.896021842956543,3.7558327730114014,0.14018906994514158,0.03731549170810444,0.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,20,ets,3.896021842956543,3.6167830113897486,0.2792388315667944,0.074327722610536,0.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,20,garch,3.896021842956543,3.8323109466684375,0.06371089628810545,0.016958550499586167,1.0
NVDA,Experiment 1 — Univariate Close,2019-01-17,20,gjr_garch,3.896021842956543,3.8233485943545595,0.07267324860198343,0.01934414720540989,1.0
