ticker,date,actual_return,rolling_vol,threshold,actual_spike,xgb_warning,chronos_warning
NVDA,2017-10-13,0.01863563452087824,0.0226144538670938,0.0452289077341876,False,False,False
NVDA,2018-02-07,0.014274237144638935,0.02841822210272029,0.05683644420544058,False,False,False
NVDA,2018-06-01,0.021531310333329667,0.018165268766130303,0.03633053753226061,False,False,False
NVDA,2018-09-24,0.008540738570075534,0.013674475384106648,0.027348950768213295,False,True,False
NVDA,2019-01-18,0.03433977610028838,0.03414706864471608,0.06829413728943216,False,False,False
NVDA,2019-05-14,0.022656726242920255,0.021810351771074463,0.04362070354214893,False,False,False
NVDA,2019-09-05,0.06506256965675927,0.03300200880766944,0.06600401761533888,False,False,False
NVDA,2019-12-27,-0.009699530910257659,0.013915463807965482,0.027830927615930964,False,False,False
NVDA,2020-04-22,0.06174179847587036,0.05825637919909812,0.11651275839819623,False,False,False
NVDA,2020-08-13,0.0002403552635039663,0.02190031419302582,0.04380062838605164,False,False,False
NVDA,2020-12-04,0.012112279502925816,0.027454750433909086,0.05490950086781817,False,False,False
NVDA,2021-03-31,0.03701904375142173,0.03402959219216586,0.06805918438433171,False,False,False
NVDA,2021-07-23,-0.0018370719298593796,0.024984151937556275,0.04996830387511255,False,False,False
NVDA,2021-11-12,0.0,0.032468910296248384,0.06493782059249677,False,False,False
NVDA,2022-03-09,0.06972213759898471,0.0460429250135988,0.0920858500271976,False,False,False
NVDA,2022-07-01,-0.04195521455421303,0.040597750195769625,0.08119550039153925,False,False,False
NVDA,2022-10-24,0.010668878248522917,0.03560282651721115,0.0712056530344223,False,False,False
NVDA,2023-02-16,-0.033473928389564644,0.03856557283545801,0.07713114567091602,False,False,False
NVDA,2023-06-12,0.018364850532781363,0.05971080368510392,0.11942160737020784,False,False,False
NVDA,2023-10-04,0.012041212392453815,0.01919483816365392,0.03838967632730784,False,False,False
NVDA,2024-01-29,0.02349622488881553,0.02052780903015756,0.04105561806031512,False,False,False
NVDA,2024-05-21,0.006393639372646032,0.027810696797701567,0.055621393595403135,False,False,False
NVDA,2024-09-13,-0.0003358228004953778,0.04151455780659134,0.08302911561318269,False,False,False
NVDA,2025-01-07,-0.06216962397175585,0.024551706179016617,0.049103412358033234,True,False,False
NVDA,2025-05-02,0.02589380833985855,0.05905362702754501,0.11810725405509002,False,False,False
NVDA,2025-08-26,0.010900419888796531,0.015589621532710459,0.031179243065420918,False,False,False
NVDA,2025-12-17,-0.038149918132835525,0.01904722472013062,0.03809444944026124,True,False,False
NVDA,2026-04-14,0.03803286541178319,0.02185208229463044,0.04370416458926088,False,False,False
NVDA,2026-08-07,0.022695105237842572,0.027636084110044812,0.055272168220089624,False,False,False
AMZN,2011-03-14,-0.007972801640726224,0.014356453373873075,0.02871290674774615,False,False,False
AMZN,2011-07-06,0.004690669371196776,0.01687162452202586,0.03374324904405172,False,False,False
AMZN,2011-10-26,-0.12656834605710776,0.02561608725768463,0.05123217451536926,True,False,False
AMZN,2012-02-21,-0.001315077690228983,0.026161590661682645,0.05232318132336529,False,False,False
AMZN,2012-06-13,-0.007808918956720312,0.016184852662290253,0.03236970532458051,False,False,False
AMZN,2012-10-04,0.017779065640609604,0.014394688071297755,0.02878937614259551,False,False,False
AMZN,2013-01-31,-0.026616800737933488,0.02355894055682513,0.04711788111365026,False,False,False
AMZN,2013-05-24,-0.00022920239606116777,0.021589944361492718,0.043179888722985435,False,False,False
AMZN,2013-09-17,0.027393058568022433,0.011222769618772,0.022445539237544,True,False,False
AMZN,2014-01-09,-0.0022641222191301935,0.01098875537584948,0.02197751075169896,False,False,False
AMZN,2014-05-05,0.006623114890180748,0.030775319767346952,0.061550639534693904,False,False,False
AMZN,2014-08-26,0.02338178013264769,0.012930723408018464,0.02586144681603693,False,False,False
AMZN,2014-12-17,0.012946518090075854,0.016549907706468123,0.033099815412936245,False,False,False
AMZN,2015-04-14,0.007192214809078834,0.00873117881066367,0.01746235762132734,False,False,False
AMZN,2015-08-05,0.009607099080793713,0.024638669594540728,0.049277339189081455,False,False,False
AMZN,2015-11-25,0.006242996820356117,0.015497050238917271,0.030994100477834543,False,False,False
AMZN,2016-03-22,0.011733303365531578,0.015078871398918624,0.03015774279783725,False,False,False
AMZN,2016-07-14,-0.0019255583636402784,0.013158223557970571,0.026316447115941142,False,False,False
AMZN,2016-11-03,0.0019202044816464259,0.015618591629677912,0.031237183259355823,False,False,False
AMZN,2017-03-01,0.009514352875576781,0.010686006260395776,0.02137201252079155,False,False,False
AMZN,2017-06-22,-0.0009279538602159354,0.012281851765550628,0.024563703531101256,False,False,False
AMZN,2017-10-13,0.0020080964130191337,0.00864410778737362,0.01728821557474724,False,False,False
AMZN,2018-02-07,-0.018061620618718965,0.01903865593608979,0.03807731187217958,False,False,False
AMZN,2018-06-01,0.007314596664868223,0.00684957197519373,0.01369914395038746,False,False,False
AMZN,2018-09-24,0.010104372755515678,0.015798390218912002,0.031596780437824004,False,False,False
AMZN,2019-01-18,0.0017598946424279838,0.03355483125790109,0.06710966251580218,False,False,False
AMZN,2019-05-14,0.009568262041155462,0.015061224058847137,0.030122448117694274,False,False,False
AMZN,2019-09-05,0.022270161635782104,0.015302779622494043,0.030605559244988086,False,False,False
AMZN,2019-12-27,0.0005511476895356804,0.012209752436169384,0.02441950487233877,False,False,False
AMZN,2020-04-22,0.015192527091639096,0.028118742690604544,0.05623748538120909,False,False,False
AMZN,2020-08-13,-0.0003858318082136103,0.025768055177123248,0.051536110354246496,False,False,False
AMZN,2020-12-04,-0.007578327983446487,0.018750817690859657,0.037501635381719314,False,False,False
AMZN,2021-03-31,0.01269600564306872,0.016913754064746402,0.033827508129492805,False,False,False
AMZN,2021-07-23,0.005115384934792244,0.014963003008630911,0.029926006017261822,False,False,False
AMZN,2021-11-12,0.015162029225161966,0.01789198266240793,0.03578396532481586,False,False,False
AMZN,2022-03-09,0.024001199930983708,0.023239745149300748,0.046479490298601496,False,False,False
AMZN,2022-07-01,0.03154127203651269,0.03363364191250096,0.06726728382500193,False,False,False
AMZN,2022-10-24,0.004190412347291339,0.028837014396330463,0.057674028792660925,False,False,False
AMZN,2023-02-16,-0.02975486385196624,0.031262779657254595,0.06252555931450919,False,False,False
AMZN,2023-06-12,0.025439515368102628,0.01961286474385191,0.03922572948770382,False,False,False
AMZN,2023-10-04,0.018280939360016735,0.022095600131464218,0.044191200262928436,False,False,False
AMZN,2024-01-29,0.01344896590822775,0.012468849165908638,0.024937698331817276,False,False,False
AMZN,2024-05-21,-0.0021248741632043933,0.016600907094682933,0.033201814189365866,False,False,False
AMZN,2024-09-13,-0.0027272433520636463,0.021104566212086617,0.042209132424173235,False,False,False
AMZN,2025-01-07,-0.02416414035082548,0.017451833177832783,0.034903666355665566,False,False,False
AMZN,2025-05-02,-0.0011566836184704332,0.043782570088769415,0.08756514017753883,False,False,False
AMZN,2025-08-26,0.0033781006590050122,0.024905745432308234,0.04981149086461647,False,False,False
AMZN,2025-12-17,-0.005796159688549629,0.016693767210045958,0.033387534420091916,False,False,False
AMZN,2026-04-14,0.03805913087682655,0.023113966830687834,0.04622793366137567,False,False,False
AMZN,2026-08-07,0.00815397466052481,0.040816351422986376,0.08163270284597275,False,False,False
ENPH,2013-06-12,-0.09264707305439579,0.03348945100664294,0.06697890201328588,True,False,False
ENPH,2013-09-17,-0.007371058610079473,0.03822410923396562,0.07644821846793123,False,False,False
ENPH,2013-12-23,-0.015789417326723676,0.05189209469540402,0.10378418939080804,False,False,False
ENPH,2014-04-01,0.0733695587034151,0.02938803208044157,0.05877606416088314,True,False,False
ENPH,2014-07-09,0.010917072394709626,0.01866548699622879,0.03733097399245758,False,False,False
ENPH,2014-10-13,-0.03886254407579781,0.04957446347176988,0.09914892694353976,False,False,False
ENPH,2015-01-21,-0.016037742469437344,0.03964976744778661,0.07929953489557322,False,False,False
ENPH,2015-04-28,0.0161538490882287,0.025245564999587453,0.050491129999174905,False,False,False
ENPH,2015-08-04,0.03107862574305309,0.05519284795245316,0.11038569590490632,False,False,False
ENPH,2015-11-06,-0.04782604233754284,0.10729936708707452,0.21459873417414904,False,False,False
ENPH,2016-02-17,0.051643140462787285,0.06800361352874008,0.13600722705748017,False,False,False
ENPH,2016-05-23,0.07027026678716464,0.04365851931839774,0.08731703863679548,False,False,False
ENPH,2016-08-29,0.016574636214070848,0.03207760704037507,0.06415521408075014,False,False,False
ENPH,2016-12-02,0.02702700090373522,0.033846804047488376,0.06769360809497675,False,False,False
ENPH,2017-03-14,0.04065036710645531,0.06754960048654869,0.13509920097309738,False,False,False
ENPH,2017-06-19,0.03896108017862199,0.03647817044054764,0.07295634088109527,False,False,False
ENPH,2017-09-25,-0.03546095992902232,0.06577415593240878,0.13154831186481755,False,False,False
ENPH,2017-12-29,-0.03212848329303353,0.03603918629589578,0.07207837259179156,False,False,False
ENPH,2018-04-10,-0.036144600462750365,0.041474252931325645,0.08294850586265129,False,False,False
ENPH,2018-07-16,-0.04403408301978806,0.04811664922310871,0.09623329844621742,False,False,False
ENPH,2018-10-19,-0.026694069300988055,0.042931222223161425,0.08586244444632285,False,False,False
ENPH,2019-01-29,0.028985479203023967,0.033189025647324684,0.06637805129464937,False,False,False
ENPH,2019-05-07,0.03345454822887084,0.07095107829802832,0.14190215659605665,False,False,False
ENPH,2019-08-12,-0.029827339138499886,0.07434868950100758,0.14869737900201516,False,False,False
ENPH,2019-11-15,0.01737756333246243,0.06671400860622383,0.13342801721244765,False,False,False
ENPH,2020-02-25,-0.07889969106197625,0.10394621147794272,0.20789242295588545,False,False,False
ENPH,2020-06-02,-0.045743959924202104,0.05772106576725193,0.11544213153450386,False,False,False
ENPH,2020-09-04,-0.02418878046947104,0.040623525671699634,0.08124705134339927,False,False,False
ENPH,2020-12-11,0.06630589515336638,0.029556626619939044,0.05911325323987809,True,False,False
ENPH,2021-03-22,0.03975478401698185,0.06904905673340968,0.13809811346681936,False,False,False
ENPH,2021-06-28,0.07377845080356371,0.026163748266029022,0.052327496532058045,True,False,False
ENPH,2021-10-01,0.035940517075253364,0.021044917389150233,0.042089834778300465,False,False,False
ENPH,2022-01-07,-0.041982971679531356,0.03624353075695504,0.07248706151391009,False,False,False
ENPH,2022-04-14,-0.014076495786598087,0.029826862421704858,0.059653724843409715,False,False,False
ENPH,2022-07-25,0.03313798803114798,0.04232961642999294,0.08465923285998588,False,False,False
ENPH,2022-10-27,0.048686030399845315,0.04071137185999031,0.08142274371998062,False,True,False
ENPH,2023-02-06,0.00026920028419019637,0.034715623686440114,0.06943124737288023,False,False,False
ENPH,2023-05-12,0.04204247806388839,0.06344983349054265,0.1268996669810853,False,False,False
ENPH,2023-08-21,-0.0013809473748537249,0.024927330163424317,0.049854660326848634,False,False,False
ENPH,2023-11-24,0.00019964344381429022,0.05676514720370503,0.11353029440741005,False,False,False
ENPH,2024-03-05,0.009034404341043523,0.052657651543825276,0.10531530308765055,False,False,False
ENPH,2024-06-10,0.06452137001177438,0.03837426257299524,0.07674852514599048,False,False,False
ENPH,2024-09-17,0.0631446860742575,0.03451959369500698,0.06903918739001395,False,False,False
ENPH,2024-12-20,0.08586616465716768,0.03858821675646506,0.07717643351293012,True,False,False
ENPH,2025-04-02,0.002083684394726948,0.032254242965868034,0.06450848593173607,False,False,False
ENPH,2025-07-10,0.002800530941780899,0.07294328714201126,0.14588657428402252,False,False,False
ENPH,2025-10-15,0.03018667207117054,0.03363674481491969,0.06727348962983938,False,False,False
ENPH,2026-01-22,0.12538221207891986,0.023613677779519452,0.047227355559038904,True,False,False
ENPH,2026-04-30,0.056748910551710496,0.037629347322862765,0.07525869464572553,False,False,False
ENPH,2026-08-07,0.05545754636968114,0.04243330526053124,0.08486661052106248,False,False,False
SMCI,2011-03-14,-0.01221996338745368,0.021506924296147704,0.04301384859229541,False,False,False
SMCI,2011-07-06,-0.011801275302449121,0.015768289271281516,0.03153657854256303,False,False,False
SMCI,2011-10-26,0.10387809942087722,0.044654908172620036,0.08930981634524007,True,False,False
SMCI,2012-02-21,-0.012987013861192942,0.016438490982050493,0.032876981964100986,False,False,False
SMCI,2012-06-13,-0.033268101304723685,0.027608113765329276,0.05521622753065855,False,False,False
SMCI,2012-10-04,-0.03412076474583969,0.017978038439889883,0.035956076879779766,False,False,False
SMCI,2013-01-31,0.010612254033531388,0.044767779452963556,0.08953555890592711,False,False,False
SMCI,2013-05-24,-0.0009755390673276132,0.019636246470966397,0.039272492941932795,False,False,False
SMCI,2013-09-17,-0.0030120095284850157,0.01470575259217839,0.02941150518435678,False,False,False
SMCI,2014-01-09,-0.009557964269971131,0.014978844993421269,0.029957689986842537,False,False,False
SMCI,2014-05-05,-0.022671268023721547,0.02584193866316176,0.05168387732632352,False,False,False
SMCI,2014-08-26,0.00529100991178888,0.027855473309600063,0.055710946619200126,False,False,False
SMCI,2014-12-17,0.04314477235063752,0.018462188701604317,0.036924377403208634,True,False,False
SMCI,2015-04-14,0.0036806373741233855,0.022125387882381435,0.04425077576476287,False,False,False
SMCI,2015-08-05,0.08136373205521541,0.021607386659403878,0.043214773318807756,True,True,False
SMCI,2015-11-25,0.009197355666802132,0.03279415053094715,0.0655883010618943,False,False,False
SMCI,2016-03-22,0.0,0.017550286162909483,0.035100572325818966,False,False,False
SMCI,2016-07-14,0.003068621656252768,0.025620309075904058,0.051240618151808116,False,False,False
SMCI,2016-11-03,-0.011061989147312823,0.029499673415964846,0.05899934683192969,False,False,False
SMCI,2017-03-01,0.023076993614966845,0.015350147866861808,0.030700295733723616,False,False,False
SMCI,2017-06-22,0.008316000484173136,0.012590859773171155,0.02518171954634231,False,False,False
SMCI,2017-10-13,0.004444440205891853,0.03338006856661651,0.06676013713323302,False,False,False
SMCI,2018-02-07,0.012787711309132144,0.03727081434598435,0.0745416286919687,False,False,False
SMCI,2018-06-01,0.012448120465286205,0.043934574001824864,0.08786914800364973,False,False,False
SMCI,2018-09-24,-0.03816419300664142,0.03658949108767392,0.07317898217534784,False,False,False
SMCI,2019-01-18,0.01351350045186761,0.029368412299652927,0.058736824599305855,False,False,False
SMCI,2019-05-14,0.013231563586021844,0.015382143333618339,0.030764286667236677,False,False,False
SMCI,2019-09-05,0.016172491148951362,0.04609011921470308,0.09218023842940616,False,False,False
SMCI,2019-12-27,0.01260502938959629,0.022063406658905303,0.044126813317810605,False,False,False
SMCI,2020-04-22,0.02287886450029264,0.04365629650825976,0.08731259301651952,False,False,False
SMCI,2020-08-13,-0.000768970936491864,0.0388617465448673,0.0777234930897346,False,False,False
SMCI,2020-12-04,0.032355900196874066,0.018854783804785533,0.03770956760957107,False,False,False
SMCI,2021-03-31,0.029520292884097632,0.021002637104537883,0.042005274209075766,False,False,False
SMCI,2021-07-23,0.019755979062941575,0.019504722926843215,0.03900944585368643,False,False,False
SMCI,2021-11-12,-0.013992388039319126,0.04158888518087044,0.08317777036174089,False,False,False
SMCI,2022-03-09,0.027667982327340024,0.02070612179103965,0.0414122435820793,False,False,False
SMCI,2022-07-01,-0.03023537675691168,0.0388271234753628,0.0776542469507256,False,False,False
SMCI,2022-10-24,-0.023554927753222876,0.0408534501126576,0.0817069002253152,False,False,False
SMCI,2023-02-16,0.03096775278547259,0.04073562651184782,0.08147125302369564,False,False,False
SMCI,2023-06-12,-0.011503500377591735,0.05815093507995122,0.11630187015990244,False,False,False
SMCI,2023-10-04,0.038633966179515866,0.03878856639595625,0.0775771327919125,False,False,False
SMCI,2024-01-29,0.0453864892058109,0.0853063460318945,0.170612692063789,False,False,False
SMCI,2024-05-21,-0.005520284142921383,0.06078363296176998,0.12156726592353996,False,False,False
SMCI,2024-09-13,0.03399448826173712,0.05991029352018313,0.11982058704036626,False,False,False
SMCI,2025-01-07,-0.0567901138956598,0.05407468441607201,0.10814936883214402,False,False,False
SMCI,2025-05-02,0.02994193571471615,0.07048806252199004,0.14097612504398008,False,False,False
SMCI,2025-08-26,0.006580461028716567,0.047484049099778186,0.09496809819955637,False,False,False
SMCI,2025-12-17,-0.057485777119262504,0.027973974370844187,0.055947948741688375,True,False,False
SMCI,2026-04-14,0.04736239823281263,0.08950085812413504,0.17900171624827008,False,False,False
SMCI,2026-08-07,0.05956433117727622,0.06762404141221388,0.13524808282442777,False,False,False
CVNA,2018-07-09,-0.049819828945157574,0.04684752549993918,0.09369505099987836,False,False,False
CVNA,2018-09-05,-0.07707158264471425,0.029086436271611133,0.058172872543222266,True,False,False
CVNA,2018-11-01,0.14554842056766626,0.045054999747066525,0.09010999949413305,True,False,False
CVNA,2019-01-04,0.019542899706884942,0.05207597069497146,0.10415194138994292,False,False,False
CVNA,2019-03-06,0.05460610496678875,0.05475416884936046,0.10950833769872093,False,False,False
