ticker,cutoff_date,horizon,model,model_type,actual,last_price,prediction,price_mae,return_abs_error,direction_hit,fit_status
AAPL,2011-03-11,10,Naive,statistical_ml,10.514430046081545,10.527891159057615,10.527891159057615,0.013461112976070666,0.0012786143751580825,,not_applicable
AAPL,2011-03-11,10,ARIMA,statistical_ml,10.514430046081545,10.527891159057615,10.528143851430505,0.013713805348960051,0.0013026165584132388,0.0,
AAPL,2011-03-11,10,ETS,statistical_ml,10.514430046081545,10.527891159057615,10.571098523745784,0.05666847766423899,0.0053826998026557105,0.0,
AAPL,2011-03-11,10,GARCH,statistical_ml,10.514430046081545,10.527891159057615,10.773913726583842,0.25948368050229753,0.02464726093592373,0.0,
AAPL,2011-03-11,10,EGARCH,statistical_ml,10.514430046081545,10.527891159057615,,,,,
AAPL,2011-03-11,10,GJR-GARCH,statistical_ml,10.514430046081545,10.527891159057615,10.75365679413608,0.23922674805453603,0.022723140317490675,0.0,
AAPL,2011-03-11,10,VAR,statistical_ml,10.514430046081545,10.527891159057615,,,,,not_applicable
AAPL,2011-03-11,10,XGBoost,statistical_ml,10.514430046081545,10.527891159057615,10.976696120465219,0.46226607438367395,0.04390870568470551,0.0,not_applicable
AAPL,2011-03-11,10,LightGBM,statistical_ml,10.514430046081545,10.527891159057615,11.162028920430746,0.6475988743492014,0.06151268706763202,0.0,not_applicable
AAPL,2011-03-11,10,Chronos-LoRA-V1,chronos_lora,10.514430046081545,10.527891159057615,10.746490501749964,0.23206045566841915,0.02204244441383374,0.0,success
AAPL,2011-03-11,20,Naive,statistical_ml,10.021523475646973,10.527891159057615,10.527891159057615,0.5063676834106428,0.04809773161218445,,not_applicable
AAPL,2011-03-11,20,ARIMA,statistical_ml,10.021523475646973,10.527891159057615,10.528144798699312,0.5066213230523395,0.048121823772510286,0.0,
AAPL,2011-03-11,20,ETS,statistical_ml,10.021523475646973,10.527891159057615,10.612193488203609,0.590670012556636,0.056105254474297706,0.0,
AAPL,2011-03-11,20,GARCH,statistical_ml,10.021523475646973,10.527891159057615,11.025685508536561,1.0041620328895888,0.09538111837579777,0.0,
AAPL,2011-03-11,20,EGARCH,statistical_ml,10.021523475646973,10.527891159057615,,,,,
AAPL,2011-03-11,20,GJR-GARCH,statistical_ml,10.021523475646973,10.527891159057615,10.984263866232874,0.9627403905859016,0.09144665118974116,0.0,
AAPL,2011-03-11,20,VAR,statistical_ml,10.021523475646973,10.527891159057615,,,,,not_applicable
AAPL,2011-03-11,20,XGBoost,statistical_ml,10.021523475646973,10.527891159057615,11.105358509486647,1.0838350338396747,0.10294892086789886,0.0,not_applicable
AAPL,2011-03-11,20,LightGBM,statistical_ml,10.021523475646973,10.527891159057615,11.334379832044148,1.312856356397175,0.12470269083924435,0.0,not_applicable
AAPL,2011-03-11,20,Chronos-LoRA-V1,chronos_lora,10.021523475646973,10.527891159057615,10.958125700843334,0.9366022251963617,0.08896389704699414,0.0,success
AAPL,2011-07-05,1,Naive,statistical_ml,10.521010398864746,10.45132541656494,10.45132541656494,0.06968498229980646,0.006667573682985539,,not_applicable
AAPL,2011-07-05,1,ARIMA,statistical_ml,10.521010398864746,10.45132541656494,10.451999088374908,0.069011310489838,0.006603115656551806,1.0,
AAPL,2011-07-05,1,ETS,statistical_ml,10.521010398864746,10.45132541656494,10.454155998842856,0.06685440002189047,0.00639673891657111,1.0,
AAPL,2011-07-05,1,GARCH,statistical_ml,10.521010398864746,10.45132541656494,10.469077167387635,0.051933231477111264,0.004969056976716013,1.0,
AAPL,2011-07-05,1,EGARCH,statistical_ml,10.521010398864746,10.45132541656494,10.465897019249072,0.05511337961567442,0.005273338779435699,1.0,
AAPL,2011-07-05,1,GJR-GARCH,statistical_ml,10.521010398864746,10.45132541656494,10.466625371689943,0.05438502717480276,0.005203648820330864,1.0,
AAPL,2011-07-05,1,VAR,statistical_ml,10.521010398864746,10.45132541656494,,,,,not_applicable
AAPL,2011-07-05,1,XGBoost,statistical_ml,10.521010398864746,10.45132541656494,10.495959471456374,0.02505092740837256,0.0023969139233448455,1.0,not_applicable
AAPL,2011-07-05,1,LightGBM,statistical_ml,10.521010398864746,10.45132541656494,10.548370226467016,0.02735982760226996,0.002617833290206928,1.0,not_applicable
AAPL,2011-07-05,1,Chronos-LoRA-V1,chronos_lora,10.521010398864746,10.45132541656494,10.468899428915197,0.052110969949549,0.0049860632859977105,1.0,success
AAPL,2011-07-05,5,Naive,statistical_ml,10.58053493499756,10.45132541656494,10.45132541656494,0.12920951843262074,0.012362979170835953,,not_applicable
AAPL,2011-07-05,5,ARIMA,statistical_ml,10.58053493499756,10.45132541656494,10.451793388330163,0.12874154666739734,0.012318202862896976,1.0,
AAPL,2011-07-05,5,ETS,statistical_ml,10.58053493499756,10.45132541656494,10.46533751541435,0.11519741958321106,0.01102227851413251,1.0,
AAPL,2011-07-05,5,GARCH,statistical_ml,10.58053493499756,10.45132541656494,10.5403861996976,0.04014873529995988,0.0038414970063342935,1.0,
AAPL,2011-07-05,5,EGARCH,statistical_ml,10.58053493499756,10.45132541656494,,,,,
AAPL,2011-07-05,5,GJR-GARCH,statistical_ml,10.58053493499756,10.45132541656494,10.52804950016675,0.05248543483081036,0.005021892701534636,1.0,
AAPL,2011-07-05,5,VAR,statistical_ml,10.58053493499756,10.45132541656494,,,,,not_applicable
AAPL,2011-07-05,5,XGBoost,statistical_ml,10.58053493499756,10.45132541656494,10.491440892282395,0.08909404271516586,0.008524664496041279,1.0,not_applicable
AAPL,2011-07-05,5,LightGBM,statistical_ml,10.58053493499756,10.45132541656494,10.428040744052817,0.15249419094474348,0.014590894921618913,0.0,not_applicable
AAPL,2011-07-05,5,Chronos-LoRA-V1,chronos_lora,10.58053493499756,10.45132541656494,10.524341772430692,0.05619316256686879,0.005376654187592811,1.0,success
AAPL,2011-07-05,10,Naive,statistical_ml,11.271445274353027,10.45132541656494,10.45132541656494,0.8201198577880877,0.07847041644002672,,not_applicable
AAPL,2011-07-05,10,ARIMA,statistical_ml,11.271445274353027,10.45132541656494,10.45178219332757,0.8196630810254568,0.07842671128834255,1.0,
AAPL,2011-07-05,10,ETS,statistical_ml,11.271445274353027,10.45132541656494,10.479002799986393,0.7924424743666343,0.07582219888691277,1.0,
AAPL,2011-07-05,10,GARCH,statistical_ml,11.271445274353027,10.45132541656494,10.630205912705284,0.6412393616477434,0.06135483645274342,1.0,
AAPL,2011-07-05,10,EGARCH,statistical_ml,11.271445274353027,10.45132541656494,,,,,
AAPL,2011-07-05,10,GJR-GARCH,statistical_ml,11.271445274353027,10.45132541656494,10.60533682190056,0.6661084524524679,0.06373435195087418,1.0,
AAPL,2011-07-05,10,VAR,statistical_ml,11.271445274353027,10.45132541656494,,,,,not_applicable
AAPL,2011-07-05,10,XGBoost,statistical_ml,11.271445274353027,10.45132541656494,10.25297923165729,1.0184660426957368,0.09744850553418871,0.0,not_applicable
AAPL,2011-07-05,10,LightGBM,statistical_ml,11.271445274353027,10.45132541656494,10.251795049903262,1.0196502244497658,0.09756180999145425,0.0,not_applicable
AAPL,2011-07-05,10,Chronos-LoRA-V1,chronos_lora,11.271445274353027,10.45132541656494,10.5819762010603,0.6894690732927273,0.06596953456256793,1.0,success
AAPL,2011-07-05,20,Naive,statistical_ml,11.63215160369873,10.45132541656494,10.45132541656494,1.1808261871337908,0.11298339110771805,,not_applicable
AAPL,2011-07-05,20,ARIMA,statistical_ml,11.63215160369873,10.45132541656494,10.451782454726386,1.1803691489723445,0.11293966094496555,1.0,
AAPL,2011-07-05,20,ETS,statistical_ml,11.63215160369873,10.45132541656494,10.505327042318504,1.1268245613802268,0.10781642676576264,1.0,
AAPL,2011-07-05,20,GARCH,statistical_ml,11.63215160369873,10.45132541656494,10.812148052285483,0.8200035514132473,0.07845928805485025,1.0,
AAPL,2011-07-05,20,EGARCH,statistical_ml,11.63215160369873,10.45132541656494,,,,,
AAPL,2011-07-05,20,GJR-GARCH,statistical_ml,11.63215160369873,10.45132541656494,10.76161774923727,0.8705338544614598,0.08329411053278446,1.0,
AAPL,2011-07-05,20,VAR,statistical_ml,11.63215160369873,10.45132541656494,,,,,not_applicable
AAPL,2011-07-05,20,XGBoost,statistical_ml,11.63215160369873,10.45132541656494,10.35678585657313,1.2753657471256012,0.1220290916503467,0.0,not_applicable
AAPL,2011-07-05,20,LightGBM,statistical_ml,11.63215160369873,10.45132541656494,10.045764947465535,1.586386656233195,0.15178808361653673,0.0,not_applicable
AAPL,2011-07-05,20,Chronos-LoRA-V1,chronos_lora,11.63215160369873,10.45132541656494,10.68650682314978,0.9456447805489496,0.09048084743875062,1.0,success
AAPL,2011-10-25,1,Naive,statistical_ml,11.98179817199707,11.897151947021484,11.897151947021484,0.08464622497558594,0.007114830957233975,,not_applicable
AAPL,2011-10-25,1,ARIMA,statistical_ml,11.98179817199707,11.897151947021484,11.918798404243443,0.06299976775362737,0.005295365481937875,1.0,
AAPL,2011-10-25,1,ETS,statistical_ml,11.98179817199707,11.897151947021484,11.899233516444227,0.08256465555284365,0.0069398672825653485,1.0,
AAPL,2011-10-25,1,GARCH,statistical_ml,11.98179817199707,11.897151947021484,11.918941089917977,0.06285708207909302,0.005283372218745974,1.0,
AAPL,2011-10-25,1,EGARCH,statistical_ml,11.98179817199707,11.897151947021484,11.91581693433481,0.06598123766226038,0.0055459691492616425,1.0,
AAPL,2011-10-25,1,GJR-GARCH,statistical_ml,11.98179817199707,11.897151947021484,11.916419665378314,0.06537850661875666,0.005495307356742973,1.0,
AAPL,2011-10-25,1,VAR,statistical_ml,11.98179817199707,11.897151947021484,,,,,not_applicable
AAPL,2011-10-25,1,XGBoost,statistical_ml,11.98179817199707,11.897151947021484,12.138258345248403,0.15646017325133244,0.013151061190783908,1.0,not_applicable
AAPL,2011-10-25,1,LightGBM,statistical_ml,11.98179817199707,11.897151947021484,12.217896369618025,0.2360981976209544,0.019844934205456077,1.0,not_applicable
AAPL,2011-10-25,1,Chronos-LoRA-V1,chronos_lora,11.98179817199707,11.897151947021484,11.908438629115972,0.07335954288109825,0.006166143225519116,1.0,success
AAPL,2011-10-25,5,Naive,statistical_ml,11.859468460083008,11.897151947021484,11.897151947021484,0.03768348693847656,0.0031674376444280616,,not_applicable
AAPL,2011-10-25,5,ARIMA,statistical_ml,11.859468460083008,11.897151947021484,11.917441951642452,0.05797349155944431,0.004872888218760418,0.0,
AAPL,2011-10-25,5,ETS,statistical_ml,11.859468460083008,11.897151947021484,11.90745622054874,0.047987760465732165,0.00403355027147867,0.0,
AAPL,2011-10-25,5,GARCH,statistical_ml,11.859468460083008,11.897151947021484,12.006497452195465,0.1470289921124568,0.012358335235792883,0.0,
AAPL,2011-10-25,5,EGARCH,statistical_ml,11.859468460083008,11.897151947021484,,,,,
AAPL,2011-10-25,5,GJR-GARCH,statistical_ml,11.859468460083008,11.897151947021484,11.99380308982569,0.13433462974268195,0.01129132672599964,0.0,
AAPL,2011-10-25,5,VAR,statistical_ml,11.859468460083008,11.897151947021484,,,,,not_applicable
AAPL,2011-10-25,5,XGBoost,statistical_ml,11.859468460083008,11.897151947021484,12.447814280521882,0.5883458204388745,0.04945266086024647,0.0,not_applicable
AAPL,2011-10-25,5,LightGBM,statistical_ml,11.859468460083008,11.897151947021484,12.571760793726103,0.7122923336430951,0.059870827641351654,0.0,not_applicable
AAPL,2011-10-25,5,Chronos-LoRA-V1,chronos_lora,11.859468460083008,11.897151947021484,11.964671077298814,0.10520261721580582,0.008842672404645868,0.0,success
AAPL,2011-10-25,10,Naive,statistical_ml,12.150190353393556,11.897151947021484,11.897151947021484,0.2530384063720721,0.021268821941491822,,not_applicable
AAPL,2011-10-25,10,ARIMA,statistical_ml,12.150190353393556,11.897151947021484,11.900327430119406,0.24986292327415072,0.02100191074189861,1.0,
AAPL,2011-10-25,10,ETS,statistical_ml,12.150190353393556,11.897151947021484,11.917505446950313,0.23268490644324302,0.019558034349683062,1.0,
AAPL,2011-10-25,10,GARCH,statistical_ml,12.150190353393556,11.897151947021484,12.116847940709576,0.03334241268398053,0.002802554160227233,1.0,
AAPL,2011-10-25,10,EGARCH,statistical_ml,12.150190353393556,11.897151947021484,,,,,
AAPL,2011-10-25,10,GJR-GARCH,statistical_ml,12.150190353393556,11.897151947021484,12.091239415793643,0.058950937599913544,0.004955046204539126,1.0,
AAPL,2011-10-25,10,VAR,statistical_ml,12.150190353393556,11.897151947021484,,,,,not_applicable
AAPL,2011-10-25,10,XGBoost,statistical_ml,12.150190353393556,11.897151947021484,12.505250034622264,0.3550596812287079,0.029844090653780242,1.0,not_applicable
AAPL,2011-10-25,10,LightGBM,statistical_ml,12.150190353393556,11.897151947021484,12.618366253191576,0.46817589979801966,0.0393519307715684,1.0,not_applicable
AAPL,2011-10-25,10,Chronos-LoRA-V1,chronos_lora,12.150190353393556,11.897151947021484,12.044325100468527,0.1058652529250299,0.00889836940777533,1.0,success
AAPL,2011-10-25,20,Naive,statistical_ml,11.261275291442873,11.897151947021484,11.897151947021484,0.6358766555786115,0.05344780485364875,,not_applicable
AAPL,2011-10-25,20,ARIMA,statistical_ml,11.261275291442873,11.897151947021484,11.902586649142563,0.6413113576996903,0.05390461183949535,0.0,
AAPL,2011-10-25,20,ETS,statistical_ml,11.261275291442873,11.897151947021484,11.936863863502168,0.6755885720592953,0.05678573956756361,0.0,
AAPL,2011-10-25,20,GARCH,statistical_ml,11.261275291442873,11.897151947021484,12.340600899447583,1.0793256080047104,0.09072134346194727,0.0,
AAPL,2011-10-25,20,EGARCH,statistical_ml,11.261275291442873,11.897151947021484,,,,,
AAPL,2011-10-25,20,GJR-GARCH,statistical_ml,11.261275291442873,11.897151947021484,12.288493184004706,1.0272178925618327,0.08634149560634985,0.0,
AAPL,2011-10-25,20,VAR,statistical_ml,11.261275291442873,11.897151947021484,,,,,not_applicable
AAPL,2011-10-25,20,XGBoost,statistical_ml,11.261275291442873,11.897151947021484,12.210302860577023,0.9490275691341505,0.07976930725607356,0.0,not_applicable
AAPL,2011-10-25,20,LightGBM,statistical_ml,11.261275291442873,11.897151947021484,12.572249677608584,1.3109743861657108,0.11019228736453346,0.0,not_applicable
AAPL,2011-10-25,20,Chronos-LoRA-V1,chronos_lora,11.261275291442873,11.897151947021484,12.185179653698562,0.9239043622556888,0.07765760800314847,0.0,success
AAPL,2012-02-17,1,Naive,statistical_ml,15.398975372314451,15.018218040466309,15.018218040466309,0.38075733184814275,0.02535302995483213,,not_applicable
AAPL,2012-02-17,1,ARIMA,statistical_ml,15.398975372314451,15.018218040466309,15.02722544724772,0.371749925066732,0.02475326460603111,1.0,
AAPL,2012-02-17,1,ETS,statistical_ml,15.398975372314451,15.018218040466309,15.028328003592108,0.3706473687223433,0.024679850014405202,1.0,
AAPL,2012-02-17,1,GARCH,statistical_ml,15.398975372314451,15.018218040466309,15.048644253121983,0.35033111919246807,0.023327076371411515,1.0,
AAPL,2012-02-17,1,EGARCH,statistical_ml,15.398975372314451,15.018218040466309,15.045916629984264,0.3530587423301874,0.02350869732872951,1.0,
AAPL,2012-02-17,1,GJR-GARCH,statistical_ml,15.398975372314451,15.018218040466309,15.046532862154894,0.3524425101595572,0.023467665019239137,1.0,
AAPL,2012-02-17,1,VAR,statistical_ml,15.398975372314451,15.018218040466309,,,,,not_applicable
AAPL,2012-02-17,1,XGBoost,statistical_ml,15.398975372314451,15.018218040466309,15.14296993926795,0.2560054330465018,0.017046325493257575,1.0,not_applicable
AAPL,2012-02-17,1,LightGBM,statistical_ml,15.398975372314451,15.018218040466309,15.15811753524205,0.24085783707240083,0.016037710760585133,1.0,not_applicable
AAPL,2012-02-17,1,Chronos-LoRA-V1,chronos_lora,15.398975372314451,15.018218040466309,15.045303454594436,0.3536719177200158,0.023549526100037577,1.0,success
AAPL,2012-02-17,5,Naive,statistical_ml,15.72528839111328,15.018218040466309,15.018218040466309,0.7070703506469709,0.04708084199748486,,not_applicable
AAPL,2012-02-17,5,ARIMA,statistical_ml,15.72528839111328,15.018218040466309,15.024445954342525,0.7008424367707544,0.046666151395748035,1.0,
AAPL,2012-02-17,5,ETS,statistical_ml,15.72528839111328,15.018218040466309,15.068264878358386,0.6570235127548933,0.04374843346824209,1.0,
AAPL,2012-02-17,5,GARCH,statistical_ml,15.72528839111328,15.018218040466309,15.170966774796067,0.5543216163172122,0.03690994596187136,1.0,
AAPL,2012-02-17,5,EGARCH,statistical_ml,15.72528839111328,15.018218040466309,,,,,
AAPL,2012-02-17,5,GJR-GARCH,statistical_ml,15.72528839111328,15.018218040466309,15.160326994056996,0.5649613970562832,0.03761840422971652,1.0,
AAPL,2012-02-17,5,VAR,statistical_ml,15.72528839111328,15.018218040466309,,,,,not_applicable
AAPL,2012-02-17,5,XGBoost,statistical_ml,15.72528839111328,15.018218040466309,15.593498371485133,0.13179001962814674,0.008775343337874109,1.0,not_applicable
AAPL,2012-02-17,5,LightGBM,statistical_ml,15.72528839111328,15.018218040466309,15.857579480124071,0.132291089010792,0.00880870744147777,1.0,not_applicable
AAPL,2012-02-17,5,Chronos-LoRA-V1,chronos_lora,15.72528839111328,15.018218040466309,15.14484028833288,0.5804481027803998,0.03864959885496355,1.0,success
AAPL,2012-02-17,10,Naive,statistical_ml,15.946621894836426,15.018218040466309,15.018218040466309,0.9284038543701172,0.06181850948418455,,not_applicable
AAPL,2012-02-17,10,ARIMA,statistical_ml,15.946621894836426,15.018218040466309,15.023294850643792,0.923327044192634,0.06148046603829749,1.0,
AAPL,2012-02-17,10,ETS,statistical_ml,15.946621894836426,15.018218040466309,15.117072994422943,0.8295489004134833,0.055236173704382274,1.0,
AAPL,2012-02-17,10,GARCH,statistical_ml,15.946621894836426,15.018218040466309,15.325269100622267,0.6213527942141592,0.041373270286790165,1.0,
AAPL,2012-02-17,10,EGARCH,statistical_ml,15.946621894836426,15.018218040466309,,,,,
AAPL,2012-02-17,10,GJR-GARCH,statistical_ml,15.946621894836426,15.018218040466309,15.303780644777278,0.6428412500591474,0.04280409622013903,1.0,
AAPL,2012-02-17,10,VAR,statistical_ml,15.946621894836426,15.018218040466309,,,,,not_applicable
AAPL,2012-02-17,10,XGBoost,statistical_ml,15.946621894836426,15.018218040466309,14.475776155169513,1.4708457396669132,0.09793743410195188,0.0,not_applicable
AAPL,2012-02-17,10,LightGBM,statistical_ml,15.946621894836426,15.018218040466309,15.633104387964073,0.313517506872353,0.02087581269812344,1.0,not_applicable
AAPL,2012-02-17,10,Chronos-LoRA-V1,chronos_lora,15.946621894836426,15.018218040466309,15.2723640713689,0.674257823467526,0.04489599376242581,1.0,success
AAPL,2012-02-17,20,Naive,statistical_ml,17.978675842285156,15.018218040466309,15.018218040466309,2.9604578018188477,0.19712443872115526,,not_applicable
AAPL,2012-02-17,20,ARIMA,statistical_ml,17.978675842285156,15.018218040466309,15.023468256494015,2.9552075857911415,0.19677484890873154,1.0,
AAPL,2012-02-17,20,ETS,statistical_ml,17.978675842285156,15.018218040466309,15.211094942395075,2.7675808998900813,0.18428157671122425,1.0,
AAPL,2012-02-17,20,GARCH,statistical_ml,17.978675842285156,15.018218040466309,15.638597893148921,2.3400779491362353,0.15581595252052804,1.0,
AAPL,2012-02-17,20,EGARCH,statistical_ml,17.978675842285156,15.018218040466309,,,,,
AAPL,2012-02-17,20,GJR-GARCH,statistical_ml,17.978675842285156,15.018218040466309,15.594773054459376,2.3839027878257806,0.15873406428128822,1.0,
AAPL,2012-02-17,20,VAR,statistical_ml,17.978675842285156,15.018218040466309,,,,,not_applicable
AAPL,2012-02-17,20,XGBoost,statistical_ml,17.978675842285156,15.018218040466309,14.814090111357572,3.164585730927584,0.21071645932964012,0.0,not_applicable
AAPL,2012-02-17,20,LightGBM,statistical_ml,17.978675842285156,15.018218040466309,14.910638984318837,3.0680368579663195,0.20428767578813634,0.0,not_applicable
AAPL,2012-02-17,20,Chronos-LoRA-V1,chronos_lora,17.978675842285156,15.018218040466309,15.521225009311825,2.457450832973331,0.16363131939833186,1.0,success
AAPL,2012-06-12,1,Naive,statistical_ml,17.11309242248535,17.232736587524414,17.232736587524414,0.1196441650390625,0.0069428418656197755,,not_applicable
AAPL,2012-06-12,1,ARIMA,statistical_ml,17.11309242248535,17.232736587524414,17.235148894871944,0.12205647238659267,0.007082825862663955,0.0,
AAPL,2012-06-12,1,ETS,statistical_ml,17.11309242248535,17.232736587524414,17.242962955756504,0.12987053327115206,0.0075362686948498014,0.0,
AAPL,2012-06-12,1,GARCH,statistical_ml,17.11309242248535,17.232736587524414,17.26832387068636,0.15523144820100754,0.009007939476855076,0.0,
AAPL,2012-06-12,1,EGARCH,statistical_ml,17.11309242248535,17.232736587524414,17.26454933349278,0.15145691100742908,0.00878890652324349,0.0,
AAPL,2012-06-12,1,GJR-GARCH,statistical_ml,17.11309242248535,17.232736587524414,17.264866575609265,0.15177415312391318,0.008807315794160497,0.0,
AAPL,2012-06-12,1,VAR,statistical_ml,17.11309242248535,17.232736587524414,,,,,not_applicable
AAPL,2012-06-12,1,XGBoost,statistical_ml,17.11309242248535,17.232736587524414,17.235569790357932,0.12247736787258034,0.007107250044154134,0.0,not_applicable
AAPL,2012-06-12,1,LightGBM,statistical_ml,17.11309242248535,17.232736587524414,17.231008127175993,0.11791570469064183,0.006842540886744963,1.0,not_applicable
AAPL,2012-06-12,1,Chronos-LoRA-V1,chronos_lora,17.11309242248535,17.232736587524414,17.267075412233595,0.15398298974824343,0.008935492570560144,0.0,success
AAPL,2012-06-12,5,Naive,statistical_ml,17.569217681884766,17.232736587524414,17.232736587524414,0.33648109436035156,0.01952569127087722,,not_applicable
AAPL,2012-06-12,5,ARIMA,statistical_ml,17.569217681884766,17.232736587524414,17.235168287399706,0.33404939448506,0.01938458194311954,1.0,
AAPL,2012-06-12,5,ETS,statistical_ml,17.569217681884766,17.232736587524414,17.28335966868907,0.28585801319569626,0.016588080003650862,1.0,
AAPL,2012-06-12,5,GARCH,statistical_ml,17.569217681884766,17.232736587524414,17.411409434701625,0.1578082471831408,0.009157468773554278,1.0,
AAPL,2012-06-12,5,EGARCH,statistical_ml,17.569217681884766,17.232736587524414,,,,,
AAPL,2012-06-12,5,GJR-GARCH,statistical_ml,17.569217681884766,17.232736587524414,17.39398670116427,0.17523098072049592,0.010168494123409033,1.0,
AAPL,2012-06-12,5,VAR,statistical_ml,17.569217681884766,17.232736587524414,,,,,not_applicable
AAPL,2012-06-12,5,XGBoost,statistical_ml,17.569217681884766,17.232736587524414,17.258190614591314,0.31102706729345186,0.01804861727641205,1.0,not_applicable
AAPL,2012-06-12,5,LightGBM,statistical_ml,17.569217681884766,17.232736587524414,17.295810158566905,0.2734075233178608,0.01586558942215799,1.0,not_applicable
AAPL,2012-06-12,5,Chronos-LoRA-V1,chronos_lora,17.569217681884766,17.232736587524414,17.40479759677116,0.16442008511360484,0.009541147703298503,1.0,success
AAPL,2012-06-12,10,Naive,statistical_ml,17.10921287536621,17.232736587524414,17.232736587524414,0.12352371215820312,0.007167968449516504,,not_applicable
AAPL,2012-06-12,10,ARIMA,statistical_ml,17.10921287536621,17.232736587524414,17.23516828739978,0.1259554120335693,0.0073090777772786275,0.0,
AAPL,2012-06-12,10,ETS,statistical_ml,17.10921287536621,17.232736587524414,17.332729767500712,0.22351689213450143,0.012970481559865243,0.0,
AAPL,2012-06-12,10,GARCH,statistical_ml,17.10921287536621,17.232736587524414,17.591934801712597,0.482721926346386,0.02801191348191634,0.0,
AAPL,2012-06-12,10,EGARCH,statistical_ml,17.10921287536621,17.232736587524414,,,,,
AAPL,2012-06-12,10,GJR-GARCH,statistical_ml,17.10921287536621,17.232736587524414,17.5567456639075,0.4475327885412881,0.02596991988290931,0.0,
AAPL,2012-06-12,10,VAR,statistical_ml,17.10921287536621,17.232736587524414,,,,,not_applicable
AAPL,2012-06-12,10,XGBoost,statistical_ml,17.10921287536621,17.232736587524414,16.970577363068998,0.13863551229721338,0.008044892440216223,1.0,not_applicable
AAPL,2012-06-12,10,LightGBM,statistical_ml,17.10921287536621,17.232736587524414,16.856750142153512,0.25246273321269896,0.014650182339319695,1.0,not_applicable
AAPL,2012-06-12,10,Chronos-LoRA-V1,chronos_lora,17.10921287536621,17.232736587524414,17.576160051189547,0.46694717582333567,0.027096519084576665,0.0,success
AAPL,2012-06-12,20,Naive,statistical_ml,18.078277587890625,17.232736587524414,17.232736587524414,0.8455410003662109,0.04906597371066046,,not_applicable
AAPL,2012-06-12,20,ARIMA,statistical_ml,18.078277587890625,17.232736587524414,17.23516828739978,0.8431093004908448,0.048924864382898337,1.0,
AAPL,2012-06-12,20,ETS,statistical_ml,18.078277587890625,17.232736587524414,17.427834295930115,0.6504432919605101,0.03774463148420626,1.0,
