ticker,cutoff_date,model,actual_return,threshold,actual_spike,warning,q10,q90
AAPL,2011-03-11,Chronos-LoRA-V1,0.0044502413825216495,0.02885882011001267,False,False,-0.013641281053423882,0.017387066036462784
AAPL,2011-07-05,Chronos-LoRA-V1,0.006645443727850954,0.032177449317118245,False,False,-0.015001259744167328,0.01879039779305458
AAPL,2011-10-25,Chronos-LoRA-V1,0.007089639963324946,0.049160836161456604,False,False,-0.026279592886567116,0.027740560472011566
AAPL,2012-02-17,Chronos-LoRA-V1,0.025036972759730772,0.035584133733980505,False,False,-0.015839610248804092,0.019829165190458298
AAPL,2012-06-12,Chronos-LoRA-V1,-0.006967055531725894,0.03929342052266589,False,False,-0.019833089783787727,0.024016179144382477
AAPL,2012-10-03,Chronos-LoRA-V1,-0.006949313461034188,0.02930300755163749,False,False,-0.018080580979585648,0.021767504513263702
AAPL,2013-01-30,Chronos-LoRA-V1,-0.0029372222698239234,0.06900682738796965,False,False,-0.02728327549993992,0.025768468156456947
AAPL,2013-05-23,Chronos-LoRA-V1,0.006784685215479068,0.03436672094761819,False,False,-0.022374914959073067,0.023111820220947266
AAPL,2013-09-16,Chronos-LoRA-V1,0.011486485063267946,0.036533530044340075,False,False,-0.02339133247733116,0.022386865690350533
AAPL,2014-01-08,Chronos-LoRA-V1,-0.012852087608966464,0.025244626316059476,False,False,-0.015822315588593483,0.01690691150724888
AAPL,2014-05-02,Chronos-LoRA-V1,0.014042189814749726,0.04384350883042597,False,False,-0.014454349875450134,0.016706982627511024
AAPL,2014-08-25,Chronos-LoRA-V1,-0.006421884446149109,0.018046368175844228,False,False,-0.01013459637761116,0.013367898762226105
AAPL,2014-12-16,Chronos-LoRA-V1,0.024612692981759606,0.028236830508079586,False,False,-0.014607355929911137,0.014520934782922268
AAPL,2015-04-13,Chronos-LoRA-V1,-0.004345546377145041,0.025301045108785017,False,False,-0.017106913030147552,0.020680345594882965
AAPL,2015-08-04,Chronos-LoRA-V1,0.006607322554794695,0.03630499270474385,False,False,-0.018459059298038483,0.01831362396478653
AAPL,2015-11-24,Chronos-LoRA-V1,-0.00717587330635183,0.03492737916885329,False,False,-0.019488489255309105,0.019963549450039864
AAPL,2016-03-21,Chronos-LoRA-V1,0.00761875631624091,0.025676942299089334,False,False,-0.01897072233259678,0.01818801462650299
AAPL,2016-07-13,Chronos-LoRA-V1,0.01962658372589728,0.02276684138375036,False,False,-0.014206381514668465,0.013662619516253471
AAPL,2016-11-02,Chronos-LoRA-V1,-0.01077664088712817,0.01825842281181891,False,False,-0.01285750325769186,0.01291649416089058
AAPL,2017-02-28,Chronos-LoRA-V1,0.020232968695445108,0.027389205272767014,False,False,-0.0057520815171301365,0.009522495791316032
AAPL,2017-06-21,Chronos-LoRA-V1,-0.00164641020601484,0.02793663806100878,False,False,-0.011450540274381638,0.013999109156429768
AAPL,2017-10-12,Chronos-LoRA-V1,0.006326314905951087,0.01821537406870928,False,False,-0.010091254487633705,0.012394416145980358
AAPL,2018-02-06,Chronos-LoRA-V1,-0.021639620925453212,0.03441424703035487,False,False,-0.016013620421290398,0.018461881205439568
AAPL,2018-05-31,Chronos-LoRA-V1,0.01787337241776974,0.02081419383406024,False,False,-0.013752843253314495,0.015072271227836609
AAPL,2018-09-21,Chronos-LoRA-V1,0.014277957583209747,0.0273090721707684,False,False,-0.01468956470489502,0.016357867047190666
AAPL,2019-01-17,Chronos-LoRA-V1,0.006140199346842176,0.06819397608010681,False,False,-0.026837769895792007,0.026216648519039154
AAPL,2019-05-13,Chronos-LoRA-V1,0.015706111059241534,0.04147145332141114,False,False,-0.02840297296643257,0.02835872769355774
AAPL,2019-09-04,Chronos-LoRA-V1,0.019362791548437282,0.04006074807744136,False,False,-0.021221697330474854,0.022928057238459587
AAPL,2019-12-26,Chronos-LoRA-V1,-0.0003796856312069616,0.022124974430602365,False,False,-0.014341719448566437,0.01980801671743393
AAPL,2020-04-21,Chronos-LoRA-V1,0.02839660991249939,0.07929357388154565,False,False,-0.025827620178461075,0.031147567555308342
AAPL,2020-08-12,Chronos-LoRA-V1,0.0175426559658522,0.06254374021310118,False,False,-0.022191643714904785,0.03162739425897598
AAPL,2020-12-03,Chronos-LoRA-V1,-0.005628064229194861,0.03325324391036956,False,False,-0.018667124211788177,0.02692175842821598
AAPL,2021-03-30,Chronos-LoRA-V1,0.018591975034542484,0.041323913460440474,False,False,-0.02586558274924755,0.03034406527876854
AAPL,2021-07-22,Chronos-LoRA-V1,0.011917983742510418,0.026934522770551778,False,False,-0.014884889125823975,0.018704276531934738
AAPL,2021-11-11,Chronos-LoRA-V1,0.014235196079960127,0.020571554189529776,False,False,-0.013301904313266277,0.01495131105184555
AAPL,2022-03-08,Chronos-LoRA-V1,0.03439875595462113,0.03289848603709963,True,False,-0.01992158032953739,0.020497029647231102
AAPL,2022-06-30,Chronos-LoRA-V1,0.016035169836734538,0.049775836015079226,False,False,-0.032075997442007065,0.03223126754164696
AAPL,2022-10-21,Chronos-LoRA-V1,0.014694080989188452,0.04699504326924561,False,False,-0.025555022060871124,0.027369800955057144
AAPL,2023-02-15,Chronos-LoRA-V1,-0.010484095724303154,0.031007762469612756,False,False,-0.02481016330420971,0.025268428027629852
AAPL,2023-06-09,Chronos-LoRA-V1,0.015517778735450129,0.01723665275684881,False,False,-0.010662523098289967,0.0141576724126935
AAPL,2023-10-03,Chronos-LoRA-V1,0.007281968363713714,0.02932136906241544,False,False,-0.019274184480309486,0.018793854862451553
AAPL,2024-01-26,Chronos-LoRA-V1,-0.0035923363983041017,0.028846921644196735,False,False,-0.012218739837408066,0.016064416617155075
AAPL,2024-05-20,Chronos-LoRA-V1,0.006833838608701723,0.032487030129917764,False,False,-0.012628268450498581,0.014130871742963791
AAPL,2024-09-12,Chronos-LoRA-V1,-0.001212683334389152,0.01916237887056088,False,False,-0.01663137972354889,0.017612941563129425
AAPL,2025-01-06,Chronos-LoRA-V1,-0.011453086901282222,0.02392768102009191,False,False,-0.014737115241587162,0.01629268191754818
AAPL,2025-05-01,Chronos-LoRA-V1,-0.03807747848377128,0.10196754422079546,False,False,-0.015788163989782333,0.019928522408008575
AAPL,2025-08-25,Chronos-LoRA-V1,0.009420196768850203,0.039045681744688525,False,False,-0.016101332381367683,0.01761028543114662
AAPL,2025-12-16,Chronos-LoRA-V1,-0.010138255944275731,0.018531925152240517,False,False,-0.015101424418389797,0.016958806663751602
AAPL,2026-04-13,Chronos-LoRA-V1,-0.0014285405616683605,0.02479581757465648,False,False,-0.014025920070707798,0.015368709340691566
AAPL,2026-08-06,Chronos-LoRA-V1,0.0029404636305595897,0.04714774899941368,False,False,-0.01989723928272724,0.021948061883449554
MSFT,2011-03-11,Chronos-LoRA-V1,0.0003893248311432288,0.01699216002400379,False,False,-0.013197324238717556,0.013546657748520374
MSFT,2011-07-05,Chronos-LoRA-V1,0.01145968845659617,0.02636190169441356,False,False,-0.014343982562422752,0.015048583969473839
MSFT,2011-10-25,Chronos-LoRA-V1,-0.00823965332939845,0.02833153164098282,False,False,-0.018402202054858208,0.018220558762550354
MSFT,2012-02-17,Chronos-LoRA-V1,0.006061769091307979,0.02322671477928609,False,False,-0.01555318757891655,0.016763491556048393
MSFT,2012-06-12,Chronos-LoRA-V1,-0.005477940175513536,0.029285797289682832,False,False,-0.01679971069097519,0.018008848652243614
MSFT,2012-10-03,Chronos-LoRA-V1,0.005677222539120568,0.021938772765380168,False,False,-0.013135441578924656,0.014900734648108482
MSFT,2013-01-30,Chronos-LoRA-V1,-0.014467343556985295,0.0234509760308416,False,False,-0.013993959873914719,0.014257124625146389
MSFT,2013-05-23,Chronos-LoRA-V1,0.0035073643940008647,0.025316433219765986,False,False,-0.015086295083165169,0.015889884904026985
MSFT,2013-09-16,Chronos-LoRA-V1,0.0039558062642522825,0.04809534324354191,False,False,-0.017102064564824104,0.017851609736680984
MSFT,2014-01-08,Chronos-LoRA-V1,-0.006452864890475546,0.02092676123131707,False,True,-0.024006452411413193,0.025165360420942307
MSFT,2014-05-02,Chronos-LoRA-V1,-0.006572302765448421,0.026102328692710123,False,False,-0.012834315188229084,0.015083410777151585
MSFT,2014-08-25,Chronos-LoRA-V1,-0.0035488253505163428,0.015756447062779528,False,False,-0.010159765370190144,0.013411193154752254
MSFT,2014-12-16,Chronos-LoRA-V1,0.012761093928868573,0.02303657524480972,False,False,-0.017036521807312965,0.01728110946714878
MSFT,2015-04-13,Chronos-LoRA-V1,-0.0026373952729416453,0.025126819354865826,False,False,-0.012831136584281921,0.014140239916741848
MSFT,2015-08-04,Chronos-LoRA-V1,0.0008411265387977357,0.026252744466876244,False,False,-0.013913174159824848,0.014964587986469269
MSFT,2015-11-24,Chronos-LoRA-V1,-0.010376239576350772,0.020567005281044826,False,False,-0.01721790060400963,0.017446285113692284
MSFT,2016-03-21,Chronos-LoRA-V1,0.0038911259559960055,0.03264835685764351,False,False,-0.01814025454223156,0.01919727586209774
MSFT,2016-07-13,Chronos-LoRA-V1,0.004288914264517961,0.03186292848229578,False,False,-0.015645500272512436,0.018040968105196953
MSFT,2016-11-02,Chronos-LoRA-V1,-0.003708589503374955,0.024367081089664705,False,False,-0.012030116282403469,0.01329460833221674
MSFT,2017-02-28,Chronos-LoRA-V1,0.014893375152559623,0.012906359568683962,True,False,-0.007983903400599957,0.009806541725993156
MSFT,2017-06-21,Chronos-LoRA-V1,-0.0001423064077827881,0.02095464301137146,False,False,-0.01053974125534296,0.012845803052186966
MSFT,2017-10-12,Chronos-LoRA-V1,0.004786580518383869,0.014467120913778343,False,False,-0.007817361503839493,0.009981985203921795
MSFT,2018-02-06,Chronos-LoRA-V1,-0.01901256212319852,0.036186355482616936,False,False,-0.017371658235788345,0.020080912858247757
MSFT,2018-05-31,Chronos-LoRA-V1,0.019536805881802878,0.01432559665557468,True,False,-0.00939495861530304,0.012137603014707565
MSFT,2018-09-21,Chronos-LoRA-V1,0.0035822224216122854,0.022692453813010202,False,False,-0.015023352578282356,0.018120702356100082
MSFT,2019-01-17,Chronos-LoRA-V1,0.014872077089352008,0.05222364168256083,False,False,-0.023828066885471344,0.025883903726935387
MSFT,2019-05-13,Chronos-LoRA-V1,0.01112565587120525,0.0296197974668137,False,False,-0.015092885121703148,0.01867779716849327
MSFT,2019-09-04,Chronos-LoRA-V1,0.017430312022127442,0.032747935758096924,False,False,-0.017223354429006577,0.019717518240213394
MSFT,2019-12-26,Chronos-LoRA-V1,0.0018255614250268955,0.012913019714996858,False,True,-0.009105552919209003,0.01306725200265646
MSFT,2020-04-21,Chronos-LoRA-V1,0.03340075741545557,0.07915426421554306,False,False,-0.026763323694467545,0.03273330256342888
MSFT,2020-08-12,Chronos-LoRA-V1,-0.002345154083999388,0.0474107502875576,False,False,-0.024390369653701782,0.02869218774139881
MSFT,2020-12-03,Chronos-LoRA-V1,0.000559921216435259,0.030712302842185724,False,False,-0.016141636297106743,0.020883072167634964
MSFT,2021-03-30,Chronos-LoRA-V1,0.01676600861552437,0.03290125159977762,False,False,-0.019306741654872894,0.02224471978843212
MSFT,2021-07-22,Chronos-LoRA-V1,0.012260860771018369,0.01805819605153792,False,False,-0.011218411847949028,0.015478262677788734
MSFT,2021-11-11,Chronos-LoRA-V1,0.01282237424869702,0.023804444959101938,False,False,-0.013035822659730911,0.016215968877077103
MSFT,2022-03-08,Chronos-LoRA-V1,0.044837786210020054,0.043598762317416176,True,False,-0.0267157182097435,0.027301378548145294
MSFT,2022-06-30,Chronos-LoRA-V1,0.010650488199254016,0.0465691435232946,False,False,-0.03222161903977394,0.03237316757440567
MSFT,2022-10-21,Chronos-LoRA-V1,0.020966481408816462,0.048004484864539995,False,False,-0.024665508419275284,0.02409609779715538
MSFT,2023-02-15,Chronos-LoRA-V1,-0.026983409230140285,0.04286169418295984,False,False,-0.026873502880334854,0.02547181397676468
MSFT,2023-06-09,Chronos-LoRA-V1,0.015364992951105693,0.028916426723550714,False,False,-0.019471004605293274,0.02074747160077095
MSFT,2023-10-03,Chronos-LoRA-V1,0.01761730727036663,0.026949648333060884,False,False,-0.01642504334449768,0.017731864005327225
MSFT,2024-01-26,Chronos-LoRA-V1,0.014232405242177879,0.016402696840657597,False,False,-0.011239070445299149,0.014851970598101616
MSFT,2024-05-20,Chronos-LoRA-V1,0.008661348971833563,0.028625633222993982,False,False,-0.014940756373107433,0.016207322478294373
MSFT,2024-09-12,Chronos-LoRA-V1,0.008372369035759542,0.02350628156823535,False,False,-0.014612277038395405,0.016792448237538338
MSFT,2025-01-06,Chronos-LoRA-V1,-0.012890818317096082,0.023785328350633475,False,False,-0.014370093122124672,0.015910394489765167
MSFT,2025-05-01,Chronos-LoRA-V1,0.022959569991071918,0.06886670186951155,False,False,-0.026327501982450485,0.031190158799290657
MSFT,2025-08-25,Chronos-LoRA-V1,-0.004412251907813678,0.02727238110017713,False,False,-0.013246714137494564,0.014742089435458183
MSFT,2025-12-16,Chronos-LoRA-V1,-0.0005670144578096566,0.028540408020713767,False,False,-0.01688772439956665,0.01736055128276348
MSFT,2026-04-13,Chronos-LoRA-V1,0.02248380906043869,0.032298569969164026,False,False,-0.021375739946961403,0.02271995320916176
MSFT,2026-08-06,Chronos-LoRA-V1,0.00026004905973253683,0.07701573395003532,False,False,-0.030805347487330437,0.031261250376701355
NVDA,2011-03-11,Chronos-LoRA-V1,0.00827598558737279,0.08392890430901953,False,False,-0.04550231620669365,0.04089470952749252
NVDA,2011-07-05,Chronos-LoRA-V1,-0.013312519933267774,0.036946031477589,False,False,-0.028816595673561096,0.03028208389878273
NVDA,2011-10-25,Chronos-LoRA-V1,0.011696028239942665,0.08392580167127314,False,False,-0.04513774812221527,0.04277367144823074
NVDA,2012-02-17,Chronos-LoRA-V1,0.005034642417659065,0.03806956471099442,False,False,-0.03613383695483208,0.03315948694944382
NVDA,2012-06-12,Chronos-LoRA-V1,-0.026732885599628345,0.04941210736675583,False,False,-0.03264283388853073,0.02894272282719612
NVDA,2012-10-03,Chronos-LoRA-V1,0.0435177862960771,0.02952085485556574,True,False,-0.020471516996622086,0.018254876136779785
