ticker,horizon,model,model_type,observations,mean_price_mae,median_price_mae,mean_return_abs_error,directional_accuracy
MSFT,5,ARIMA,statistical_ml,200,4.558964274951018,1.1778899786485955,0.02404548516003618,0.44
MSFT,5,Chronos-LoRA-V1,chronos_lora,50,4.155921134191032,1.3597528650252215,0.022739106146900636,0.76
MSFT,5,Chronos-LoRA-V2,chronos_lora,50,4.103394322798064,1.5478452290538876,0.02245436406019324,0.7
MSFT,5,Chronos-LoRA-V3,chronos_lora,50,4.128084657452144,1.4575461749447385,0.022631048161336473,0.72
MSFT,5,Chronos-LoRA-V4,chronos_lora,50,4.125530012510332,1.3240220384070014,0.022491800438792318,0.76
MSFT,5,EGARCH,statistical_ml,0,,,,
MSFT,5,ETS,statistical_ml,200,4.419502638729048,1.0573331719565715,0.02351802511818736,0.56
MSFT,5,GARCH,statistical_ml,200,4.237094322146184,1.1228486810671683,0.022939348036224435,0.68
MSFT,5,GJR-GARCH,statistical_ml,200,4.285482651802267,1.201208359264161,0.02311297503474135,0.7
MSFT,5,LightGBM,statistical_ml,200,4.754589162438264,2.3311585795985508,0.026178284049115645,0.54
MSFT,5,Naive,statistical_ml,200,4.5117690658569325,1.0463991165161115,0.023970905774410314,
MSFT,5,VAR,statistical_ml,0,,,,
MSFT,5,XGBoost,statistical_ml,200,4.556370676336346,1.7134987733779958,0.024339181561144216,0.56
MSFT,10,ARIMA,statistical_ml,200,6.538217962878701,1.93338160500128,0.033059121466052804,0.5
MSFT,10,Chronos-LoRA-V1,chronos_lora,50,5.709333224928409,1.4086601057849215,0.028627748944491046,0.82
MSFT,10,Chronos-LoRA-V2,chronos_lora,50,5.663415567621595,1.3125750998332961,0.027845668314594105,0.76
MSFT,10,Chronos-LoRA-V3,chronos_lora,50,5.706047456214281,1.329709218218449,0.02836031808385383,0.78
MSFT,10,Chronos-LoRA-V4,chronos_lora,50,5.6475356005453135,1.1951418228851338,0.027951394218305826,0.82
MSFT,10,EGARCH,statistical_ml,0,,,,
MSFT,10,ETS,statistical_ml,200,6.366752446557971,1.8318788235188208,0.03198656282630037,0.64
MSFT,10,GARCH,statistical_ml,200,6.053670676229193,1.6689277139350196,0.030458384464944643,0.74
MSFT,10,GJR-GARCH,statistical_ml,200,6.107941931027722,1.5974276369970717,0.030925532698586736,0.72
MSFT,10,LightGBM,statistical_ml,200,6.512355741508442,1.846871795140359,0.03591572447457918,0.68
MSFT,10,Naive,statistical_ml,200,6.479351158142089,2.0161209106445312,0.03299012317273015,
MSFT,10,VAR,statistical_ml,0,,,,
MSFT,10,XGBoost,statistical_ml,200,6.070255917218873,2.101106307129939,0.03453032389197396,0.66
MSFT,20,ARIMA,statistical_ml,200,7.411391311851502,3.5227222830846294,0.042255332198380534,0.58
MSFT,20,Chronos-LoRA-V1,chronos_lora,50,6.974960497721757,2.8406432668765262,0.03837143826150364,0.72
MSFT,20,Chronos-LoRA-V2,chronos_lora,50,6.673687621690577,2.7502299051177204,0.03705206452098111,0.74
MSFT,20,Chronos-LoRA-V3,chronos_lora,50,6.836204250127118,2.6537648006126986,0.037652040572137946,0.72
MSFT,20,Chronos-LoRA-V4,chronos_lora,50,6.854079947220041,2.73322514710771,0.037971403839572766,0.7
MSFT,20,EGARCH,statistical_ml,0,,,,
MSFT,20,ETS,statistical_ml,200,6.992269221059701,2.9798010825668975,0.04077802647905346,0.56
MSFT,20,GARCH,statistical_ml,200,6.294012861635444,2.362396334920092,0.03701587646186519,0.7
MSFT,20,GJR-GARCH,statistical_ml,200,6.384466712027336,2.650120814080651,0.03775147596436799,0.72
MSFT,20,LightGBM,statistical_ml,200,10.993678553008463,4.369843439932538,0.06338109129828894,0.5
MSFT,20,Naive,statistical_ml,200,7.375335121154786,3.4894924163818324,0.04230020653972795,
MSFT,20,VAR,statistical_ml,0,,,,
MSFT,20,XGBoost,statistical_ml,200,9.63262441589336,3.268278534749925,0.05844610930287705,0.56
NVDA,1,ARIMA,statistical_ml,200,0.8323706330786759,0.06568513098560125,0.020465286876526205,0.48
NVDA,1,Chronos-LoRA-V1,chronos_lora,50,0.8154280257682305,0.0700227761486687,0.019928441938216176,0.6
NVDA,1,Chronos-LoRA-V2,chronos_lora,50,0.8093349857937686,0.07004209801510575,0.01969527446186299,0.62
NVDA,1,Chronos-LoRA-V3,chronos_lora,50,0.808415377632096,0.06469922782650483,0.019729187096333645,0.6
NVDA,1,Chronos-LoRA-V4,chronos_lora,50,0.814344158002157,0.07033363239661172,0.01982020104205328,0.58
NVDA,1,EGARCH,statistical_ml,200,0.8194687851732607,0.060413025466172776,0.02007676176191318,0.66
NVDA,1,ETS,statistical_ml,200,0.8285582556771157,0.07147812203624637,0.020287067556554374,0.48
NVDA,1,GARCH,statistical_ml,200,0.8171079658500647,0.06292958201750887,0.020042090393901993,0.66
NVDA,1,GJR-GARCH,statistical_ml,200,0.8188300394293635,0.06108165606006555,0.020071262261099322,0.66
NVDA,1,LightGBM,statistical_ml,200,0.9145928122827474,0.09033537582434814,0.024362753774211564,0.38
NVDA,1,Naive,statistical_ml,200,0.8314018368720988,0.047803640365600586,0.020311803803834003,
NVDA,1,VAR,statistical_ml,0,,,,
NVDA,1,XGBoost,statistical_ml,200,0.8357193435653708,0.08177650274796378,0.021193172897021037,0.5
NVDA,5,ARIMA,statistical_ml,200,2.1161606475398886,0.18484754152862792,0.05139965466147795,0.54
NVDA,5,Chronos-LoRA-V1,chronos_lora,50,2.0550902064146066,0.17771574935270706,0.04883560379293022,0.62
NVDA,5,Chronos-LoRA-V2,chronos_lora,50,2.016563669981154,0.18168301254084307,0.04821958695968858,0.62
NVDA,5,Chronos-LoRA-V3,chronos_lora,50,2.024390190644731,0.18057783817281248,0.04847977563115727,0.62
NVDA,5,Chronos-LoRA-V4,chronos_lora,50,2.0484468091422645,0.1895255229678534,0.04881882948584795,0.6
NVDA,5,EGARCH,statistical_ml,0,,,,
NVDA,5,ETS,statistical_ml,200,2.084711406782983,0.2008436178534725,0.049932611256356785,0.62
NVDA,5,GARCH,statistical_ml,200,2.0264524101427397,0.18798710454403578,0.049397171709331236,0.7
NVDA,5,GJR-GARCH,statistical_ml,200,2.0371847362487943,0.18799393290367306,0.049619973189634875,0.7
NVDA,5,LightGBM,statistical_ml,200,2.1275656333715594,0.20542634822929617,0.05644079339514893,0.5
NVDA,5,Naive,statistical_ml,200,2.1155920594930633,0.18220853805541992,0.05135673727822297,
NVDA,5,VAR,statistical_ml,0,,,,
NVDA,5,XGBoost,statistical_ml,200,2.056016138070359,0.3969903520262694,0.060018548550880874,0.48
NVDA,10,ARIMA,statistical_ml,200,2.6085872795704437,0.321478356576264,0.06944427131068404,0.5
NVDA,10,Chronos-LoRA-V1,chronos_lora,50,2.3965188816688268,0.2621346478101405,0.06471986488539916,0.58
NVDA,10,Chronos-LoRA-V2,chronos_lora,50,2.369844217064292,0.20245036344310807,0.06227345558519704,0.66
NVDA,10,Chronos-LoRA-V3,chronos_lora,50,2.3693919177250526,0.22527664917477774,0.06334249343599653,0.62
NVDA,10,Chronos-LoRA-V4,chronos_lora,50,2.3776249299074017,0.248700179204685,0.06321071783856,0.6
NVDA,10,EGARCH,statistical_ml,0,,,,
NVDA,10,ETS,statistical_ml,200,2.5276317717427705,0.1898049231004384,0.06676666818810566,0.62
NVDA,10,GARCH,statistical_ml,200,2.492922844009872,0.23100963979097333,0.06552434739800164,0.7
NVDA,10,GJR-GARCH,statistical_ml,200,2.5051817228207347,0.22382607835618606,0.06602947523654329,0.7
NVDA,10,LightGBM,statistical_ml,200,2.817964467963902,0.26237473433336866,0.08145111939933368,0.56
NVDA,10,Naive,statistical_ml,200,2.6066425001621245,0.3213188648223877,0.06941045348519824,
NVDA,10,VAR,statistical_ml,0,,,,
NVDA,10,XGBoost,statistical_ml,200,2.5523248938224543,0.2960898839441102,0.07682143272516682,0.54
NVDA,20,ARIMA,statistical_ml,200,4.0339508563567374,0.19500641369393312,0.0939773671880086,0.56
NVDA,20,Chronos-LoRA-V1,chronos_lora,50,3.5315494509109557,0.21010544360893713,0.08613798605644578,0.6
NVDA,20,Chronos-LoRA-V2,chronos_lora,50,3.4190403249741905,0.2769881827478957,0.08508097098947914,0.62
NVDA,20,Chronos-LoRA-V3,chronos_lora,50,3.4787514721070614,0.26144922661834036,0.08583077842940962,0.62
NVDA,20,Chronos-LoRA-V4,chronos_lora,50,3.5570799537828193,0.1989708822850611,0.08557342645180593,0.6
NVDA,20,EGARCH,statistical_ml,0,,,,
NVDA,20,ETS,statistical_ml,200,3.955623410708467,0.2729607778911576,0.09112818665659264,0.62
NVDA,20,GARCH,statistical_ml,200,3.624380505800566,0.283984386490292,0.08770123711061671,0.68
NVDA,20,GJR-GARCH,statistical_ml,200,3.675177464468462,0.26817524965596107,0.0884970119316317,0.68
NVDA,20,LightGBM,statistical_ml,200,4.420393796033921,0.4794657220527083,0.11635593247812177,0.54
NVDA,20,Naive,statistical_ml,200,4.036516761779784,0.20063602924346724,0.09396481711120223,
NVDA,20,VAR,statistical_ml,0,,,,
NVDA,20,XGBoost,statistical_ml,200,4.131072562797525,0.35961444349629623,0.11428141296045152,0.52
PLUG,1,ARIMA,statistical_ml,200,0.26669984619945797,0.0943735053280188,0.04382174005140918,0.52
PLUG,1,Chronos-LoRA-V1,chronos_lora,50,0.264355554967215,0.0950904646348043,0.04376055212824609,0.42
PLUG,1,Chronos-LoRA-V2,chronos_lora,50,0.2627816434099892,0.09376376819595977,0.04374329693128252,0.46
PLUG,1,Chronos-LoRA-V3,chronos_lora,50,0.26404027026890164,0.09498405146715894,0.04380630697930618,0.42
PLUG,1,Chronos-LoRA-V4,chronos_lora,50,0.26355978750461145,0.09703098958662348,0.04379173751458521,0.44
PLUG,1,EGARCH,statistical_ml,200,0.2654189618603607,0.10020368437290617,0.04367851945993348,0.46
PLUG,1,ETS,statistical_ml,200,0.272495579078133,0.07959710171351397,0.043473929694693894,0.52
PLUG,1,GARCH,statistical_ml,200,0.265133798571588,0.10039706022995865,0.04360298041754173,0.46
PLUG,1,GJR-GARCH,statistical_ml,200,0.26540513017041245,0.10019065696346319,0.043670106189635904,0.46
PLUG,1,LightGBM,statistical_ml,200,0.28507983571833395,0.09955748854199076,0.048846379373758075,0.52
PLUG,1,Naive,statistical_ml,200,0.2648000222444533,0.09500014781951904,0.04345497497476845,
PLUG,1,VAR,statistical_ml,0,,,,
PLUG,1,XGBoost,statistical_ml,200,0.3374894179856886,0.10423181844833973,0.054753578064234,0.38
PLUG,5,ARIMA,statistical_ml,200,0.6172363998285954,0.22361530121321516,0.09713973112147672,0.52
PLUG,5,Chronos-LoRA-V1,chronos_lora,50,0.6195898741229139,0.2012125192666635,0.0991585617762466,0.48
PLUG,5,Chronos-LoRA-V2,chronos_lora,50,0.6436419407424053,0.19668441205110587,0.09968157188220311,0.5
PLUG,5,Chronos-LoRA-V3,chronos_lora,50,0.6340217248450921,0.19199011218879347,0.09951228935228155,0.48
PLUG,5,Chronos-LoRA-V4,chronos_lora,50,0.642460067420583,0.20119559061689418,0.0997195568827395,0.5
PLUG,5,EGARCH,statistical_ml,0,,,,
PLUG,5,ETS,statistical_ml,200,0.6180671420368204,0.2332711546919195,0.09792584963774348,0.56
PLUG,5,GARCH,statistical_ml,200,0.5972389212800252,0.20383938349574204,0.09666937722500528,0.52
PLUG,5,GJR-GARCH,statistical_ml,200,0.5976850212332093,0.20410690462690972,0.09708556686583991,0.52
PLUG,5,LightGBM,statistical_ml,200,0.8617825019835792,0.17907190961375763,0.11239188201021529,0.48
PLUG,5,Naive,statistical_ml,200,0.6144000351428983,0.22500014305114746,0.09695871195839506,
PLUG,5,VAR,statistical_ml,0,,,,
PLUG,5,XGBoost,statistical_ml,200,0.6876742572275151,0.18510831092093039,0.11058087823189464,0.46
PLUG,10,ARIMA,statistical_ml,200,0.7758590815516265,0.1912839985590613,0.12001263096558247,0.5
PLUG,10,Chronos-LoRA-V1,chronos_lora,50,0.8183819201723632,0.24309472982439417,0.12450756813026058,0.44
PLUG,10,Chronos-LoRA-V2,chronos_lora,50,0.8522199559305363,0.20372847220066911,0.12559322856727168,0.5
PLUG,10,Chronos-LoRA-V3,chronos_lora,50,0.835585413891316,0.20885405159973247,0.12525475052598078,0.44
PLUG,10,Chronos-LoRA-V4,chronos_lora,50,0.8515802205477171,0.1955845648167396,0.1251137301585317,0.46
PLUG,10,EGARCH,statistical_ml,0,,,,
PLUG,10,ETS,statistical_ml,200,0.7655034399731018,0.17236944898965212,0.12058938569084844,0.5
PLUG,10,GARCH,statistical_ml,200,0.7464538903215874,0.1901457309722387,0.12125154346161522,0.52
PLUG,10,GJR-GARCH,statistical_ml,200,0.7413597424307647,0.18955719681949512,0.1208117769007026,0.52
PLUG,10,LightGBM,statistical_ml,200,0.842729621569149,0.18380900677369094,0.1237798346583826,0.5
PLUG,10,Naive,statistical_ml,200,0.7743999719619749,0.19499991834163663,0.11994263462440795,
PLUG,10,VAR,statistical_ml,0,,,,
PLUG,10,XGBoost,statistical_ml,200,0.9420182056865057,0.21168122272571277,0.12469333730964134,0.54
PLUG,20,ARIMA,statistical_ml,200,1.1903098190259642,0.3173058467762241,0.15844102484297592,0.44
PLUG,20,Chronos-LoRA-V1,chronos_lora,50,1.3049359150613833,0.30733359022045614,0.17242358162610402,0.48
PLUG,20,Chronos-LoRA-V2,chronos_lora,50,1.3374760336299851,0.27999223595143974,0.16584881011302183,0.5
PLUG,20,Chronos-LoRA-V3,chronos_lora,50,1.3163928956882496,0.29663200093404174,0.1688562170831156,0.48
PLUG,20,Chronos-LoRA-V4,chronos_lora,50,1.350233589561913,0.2784967296206753,0.16731193920201318,0.48
PLUG,20,EGARCH,statistical_ml,0,,,,
PLUG,20,ETS,statistical_ml,200,1.170532547012862,0.3186697832338563,0.15755814494025125,0.58
PLUG,20,GARCH,statistical_ml,200,1.1559057006982492,0.2782539927211952,0.16637755886353323,0.56
PLUG,20,GJR-GARCH,statistical_ml,200,1.1521161039719052,0.2794910274472668,0.16692694984860526,0.56
PLUG,20,LightGBM,statistical_ml,200,1.3390775168040527,0.2811078119164856,0.20135604208643879,0.64
PLUG,20,Naive,statistical_ml,200,1.1891999301314353,0.315000057220459,0.15849129991434585,
PLUG,20,VAR,statistical_ml,0,,,,
PLUG,20,XGBoost,statistical_ml,200,1.6648103598696156,0.31930227979324677,0.2321098882675956,0.5
RKLB,1,ARIMA,statistical_ml,200,1.5921450056731634,0.22429657382956725,0.03903961389683789,0.52
RKLB,1,Chronos-LoRA-V1,chronos_lora,50,1.6046359767996308,0.20456753952263762,0.039475647781348024,0.5
RKLB,1,Chronos-LoRA-V2,chronos_lora,50,1.609145871196642,0.2072172029769348,0.03936928442140052,0.58
RKLB,1,Chronos-LoRA-V3,chronos_lora,50,1.6077683304764419,0.20584548979082662,0.03936455008068393,0.52
RKLB,1,Chronos-LoRA-V4,chronos_lora,50,1.604931977038219,0.20487742181669022,0.03945181174169604,0.5
RKLB,1,EGARCH,statistical_ml,200,1.5860151471428776,0.2238530987193048,0.039187751501950495,0.52
RKLB,1,ETS,statistical_ml,200,1.6136380961827583,0.2244107776335802,0.03972507466053641,0.5
RKLB,1,GARCH,statistical_ml,200,1.585479225283749,0.22549433446430278,0.039220108828556664,0.42
RKLB,1,GJR-GARCH,statistical_ml,200,1.5854635182702628,0.2251623671211198,0.03921368255346455,0.5
RKLB,1,LightGBM,statistical_ml,200,1.8029185935685401,0.2132507103006107,0.04632088637104423,0.46
RKLB,1,Naive,statistical_ml,200,1.5838000440597528,0.22499990463256836,0.03918925956187164,
RKLB,1,VAR,statistical_ml,0,,,,
RKLB,1,XGBoost,statistical_ml,200,1.7778545374735346,0.20869654475167287,0.044843689860056914,0.42
RKLB,5,ARIMA,statistical_ml,200,2.319032348245339,0.5131679253554051,0.06737837129308323,0.38
RKLB,5,Chronos-LoRA-V1,chronos_lora,50,2.6276374864587133,0.5039805292174204,0.07046078769740377,0.48
RKLB,5,Chronos-LoRA-V2,chronos_lora,50,2.7092705030353192,0.5451957107363592,0.07202815051972392,0.44
RKLB,5,Chronos-LoRA-V3,chronos_lora,50,2.662928342841572,0.5127843394789777,0.07103961078683997,0.44
RKLB,5,Chronos-LoRA-V4,chronos_lora,50,2.6495983510133594,0.5473503704436298,0.07091948080757574,0.48
RKLB,5,EGARCH,statistical_ml,0,,,,
RKLB,5,ETS,statistical_ml,200,2.462747450109118,0.5343415644819951,0.06908629863310367,0.38
RKLB,5,GARCH,statistical_ml,200,2.333615492157901,0.4734734784514887,0.06682553709132596,0.44
RKLB,5,GJR-GARCH,statistical_ml,200,2.335023416903027,0.4736437711691035,0.06686486706903585,0.4
RKLB,5,LightGBM,statistical_ml,200,3.7208755687317203,0.8226534279959608,0.11278941197368823,0.44
RKLB,5,Naive,statistical_ml,200,2.31019998073578,0.47500014305114746,0.06663645339672306,
RKLB,5,VAR,statistical_ml,0,,,,
RKLB,5,XGBoost,statistical_ml,200,3.312405678504517,0.7425587708954069,0.10019581485517925,0.48
RKLB,10,ARIMA,statistical_ml,200,4.04689200242289,0.6011915022847085,0.10688669410601255,0.52
RKLB,10,Chronos-LoRA-V1,chronos_lora,50,4.334632260110187,0.5885458241724564,0.11392228522045862,0.4
RKLB,10,Chronos-LoRA-V2,chronos_lora,50,4.456621214466808,0.5670906768974273,0.1139014992213442,0.42
RKLB,10,Chronos-LoRA-V3,chronos_lora,50,4.377586878475131,0.5901968068524912,0.11370383045843631,0.44
RKLB,10,Chronos-LoRA-V4,chronos_lora,50,4.384416611588336,0.5951571346448903,0.11384326259721807,0.42
RKLB,10,EGARCH,statistical_ml,0,,,,
RKLB,10,ETS,statistical_ml,200,4.209239309182029,0.5247332470475605,0.10833189325026847,0.5
RKLB,10,GARCH,statistical_ml,200,4.0742594645049905,0.5709507629074411,0.10744121222011391,0.38
RKLB,10,GJR-GARCH,statistical_ml,200,4.0741557214704684,0.5771043448971627,0.107338090514805,0.38
RKLB,10,LightGBM,statistical_ml,200,5.233981490303336,0.789797512219585,0.15508406593436697,0.5
RKLB,10,Naive,statistical_ml,200,4.047200083732605,0.5400004386901855,0.10679763412336435,
RKLB,10,VAR,statistical_ml,0,,,,
RKLB,10,XGBoost,statistical_ml,200,4.938910350237682,0.8575970175187075,0.15159438104861034,0.48
RKLB,20,ARIMA,statistical_ml,200,6.473961103160881,1.4891511784906437,0.2074548954179499,0.38
RKLB,20,Chronos-LoRA-V1,chronos_lora,50,6.817675583755966,1.5637483760565436,0.20135696387297283,0.58
RKLB,20,Chronos-LoRA-V2,chronos_lora,50,6.971928062419495,1.5036225443637758,0.19948234956645902,0.58
RKLB,20,Chronos-LoRA-V3,chronos_lora,50,6.872633242383589,1.5894924097749685,0.1997940908840555,0.58
RKLB,20,Chronos-LoRA-V4,chronos_lora,50,6.898818030055625,1.4611286236878902,0.20047896257144554,0.56
RKLB,20,EGARCH,statistical_ml,0,,,,
RKLB,20,ETS,statistical_ml,200,6.619923512927918,1.4629825295510943,0.20373572505164056,0.48
RKLB,20,GARCH,statistical_ml,200,6.517517497357302,1.4684765137868938,0.20640348832362673,0.48
RKLB,20,GJR-GARCH,statistical_ml,200,6.5165615478608085,1.475030535644958,0.20622428630615022,0.52
RKLB,20,LightGBM,statistical_ml,200,8.062047199594772,1.5057730218746124,0.26664423416964217,0.64
RKLB,20,Naive,statistical_ml,200,6.459099698066711,1.4749999046325684,0.20570434219817474,
RKLB,20,VAR,statistical_ml,0,,,,
RKLB,20,XGBoost,statistical_ml,200,7.841517227609782,1.3196537784209563,0.25426964355670395,0.62
SMCI,1,ARIMA,statistical_ml,200,0.3146926143946629,0.04532432797594854,0.02365052273494176,0.5
SMCI,1,Chronos-LoRA-V1,chronos_lora,50,0.32441603834606625,0.05121211821774385,0.02370297158963156,0.54
SMCI,1,Chronos-LoRA-V2,chronos_lora,50,0.3234310896236853,0.05229431829407727,0.023577303397673548,0.56
SMCI,1,Chronos-LoRA-V3,chronos_lora,50,0.32384813446113847,0.052262209453389,0.023588417059908565,0.54
SMCI,1,Chronos-LoRA-V4,chronos_lora,50,0.3264647803940792,0.05106027916006173,0.023857659539138723,0.48
SMCI,1,EGARCH,statistical_ml,200,0.3155505574864431,0.04944039206761042,0.023679075714608092,0.62
SMCI,1,ETS,statistical_ml,200,0.32202433655920465,0.0492449437642275,0.024103035221292562,0.42
SMCI,1,GARCH,statistical_ml,200,0.3155424574503196,0.04970843263348068,0.023671842834668545,0.64
SMCI,1,GJR-GARCH,statistical_ml,200,0.3155662206474932,0.049629397335728576,0.023676561825386796,0.64
SMCI,1,LightGBM,statistical_ml,200,0.2944651302927697,0.05304312522884258,0.025296316933682384,0.56
SMCI,1,Naive,statistical_ml,200,0.3167200446128846,0.04949992895126354,0.023822691906984394,
SMCI,1,VAR,statistical_ml,0,,,,
SMCI,1,XGBoost,statistical_ml,200,0.3099976031305017,0.07217508631196701,0.0275626941024623,0.52
SMCI,5,ARIMA,statistical_ml,200,0.9879626479735722,0.13082686503006746,0.0632549791886983,0.56
SMCI,5,Chronos-LoRA-V1,chronos_lora,50,0.9958818760413396,0.09360832026528754,0.06206825418760742,0.56
SMCI,5,Chronos-LoRA-V2,chronos_lora,50,1.0241594997392998,0.10457239362971782,0.06202750344486611,0.6
SMCI,5,Chronos-LoRA-V3,chronos_lora,50,1.0099538363866605,0.10548599548630455,0.06189650730810383,0.56
SMCI,5,Chronos-LoRA-V4,chronos_lora,50,1.009111664815024,0.0903350993197447,0.06241945463675123,0.58
SMCI,5,EGARCH,statistical_ml,0,,,,
SMCI,5,ETS,statistical_ml,200,1.0043918035382307,0.12081914534288751,0.06434936528610248,0.6
SMCI,5,GARCH,statistical_ml,200,0.9962174263493355,0.12000293915412041,0.06284212763485185,0.6
SMCI,5,GJR-GARCH,statistical_ml,200,0.9962769856930197,0.12061617574600758,0.06289367528581216,0.6
SMCI,5,LightGBM,statistical_ml,200,1.0879316172596742,0.16877437782751614,0.07643547609417853,0.58
SMCI,5,Naive,statistical_ml,200,0.985999993085861,0.13050007820129395,0.06338267709999769,
SMCI,5,VAR,statistical_ml,0,,,,
SMCI,5,XGBoost,statistical_ml,200,1.0116310643696211,0.16150925428733232,0.07046299700610581,0.62
SMCI,10,ARIMA,statistical_ml,200,1.7198871168168153,0.1940950110179258,0.10076579040150462,0.52
SMCI,10,Chronos-LoRA-V1,chronos_lora,50,1.7755675782487526,0.1947628360691518,0.1002344213658875,0.56
SMCI,10,Chronos-LoRA-V2,chronos_lora,50,1.8163367872868157,0.17081805781341264,0.09985892726602646,0.54
SMCI,10,Chronos-LoRA-V3,chronos_lora,50,1.7979099180190963,0.18477721475898723,0.10016407263161785,0.52
SMCI,10,Chronos-LoRA-V4,chronos_lora,50,1.8132196931638458,0.17795467621643213,0.10060367503284448,0.5
SMCI,10,EGARCH,statistical_ml,0,,,,
SMCI,10,ETS,statistical_ml,200,1.7570653490397785,0.1946822299838904,0.1027195100315452,0.6
SMCI,10,GARCH,statistical_ml,200,1.7318180132172152,0.17311325937947708,0.10001620576689746,0.6
SMCI,10,GJR-GARCH,statistical_ml,200,1.7320667700621186,0.17409864417023946,0.10009908361253517,0.6
SMCI,10,LightGBM,statistical_ml,200,1.707893505881518,0.23806743918676215,0.1196244395376157,0.42
SMCI,10,Naive,statistical_ml,200,1.7189599061012266,0.19550001621246338,0.10075548656400132,
SMCI,10,VAR,statistical_ml,0,,,,
SMCI,10,XGBoost,statistical_ml,200,1.653246761693075,0.24939821582962884,0.12312601881987734,0.44
SMCI,20,ARIMA,statistical_ml,200,1.8695808305198367,0.34284110871381346,0.1323469809758882,0.46
SMCI,20,Chronos-LoRA-V1,chronos_lora,50,2.098474581897,0.31435418447346997,0.1365669823862523,0.54
SMCI,20,Chronos-LoRA-V2,chronos_lora,50,2.127889290296711,0.32063360486155235,0.13784344388439765,0.52
SMCI,20,Chronos-LoRA-V3,chronos_lora,50,2.1196660040215813,0.31622672030043164,0.13723966026694273,0.52
SMCI,20,Chronos-LoRA-V4,chronos_lora,50,2.1285498085089545,0.3213158028913331,0.13732233055731446,0.52
SMCI,20,EGARCH,statistical_ml,0,,,,
SMCI,20,ETS,statistical_ml,200,1.947008124361638,0.332010860177661,0.13664648353330092,0.5
SMCI,20,GARCH,statistical_ml,200,1.7942611769127381,0.3050078815117404,0.13072958032146356,0.58
SMCI,20,GJR-GARCH,statistical_ml,200,1.7945885339775334,0.3063920151288567,0.1307796615006761,0.58
SMCI,20,LightGBM,statistical_ml,200,2.460380147269392,0.35043873162260075,0.16963722054987176,0.52
SMCI,20,Naive,statistical_ml,200,1.8688801360130314,0.3424999713897706,0.13208970372594653,
SMCI,20,VAR,statistical_ml,0,,,,
SMCI,20,XGBoost,statistical_ml,200,2.3977109547112825,0.3717879646721425,0.17195921521473104,0.54
