ticker,cutoff_date,model,horizon,lead,realized_return,q10,q50,q90,inside_80,lower_breach,upper_breach,interval_width
AAPL,2011-07-05,Chronos-2,5,3,0.007002041185355523,-0.015723219141364098,0.0014891016762703657,0.018714046105742455,1.0,0.0,0.0,0.03443726524710655
AAPL,2011-07-05,Chronos-2,5,4,-0.016001509411843973,-0.01556532084941864,0.0012918254360556602,0.018489249050617218,0.0,1.0,0.0,0.03405456990003586
AAPL,2011-07-05,Chronos-2,5,5,-0.0007058667785329042,-0.015270106494426727,0.0013514671009033918,0.0183385219424963,1.0,0.0,0.0,0.03360862843692303
AAPL,2011-07-05,Chronos-2,10,1,0.006645443727850697,-0.014851372689008713,0.0019574027974158525,0.019199764356017113,1.0,0.0,0.0,0.034051137045025826
AAPL,2011-07-05,Chronos-2,10,2,0.015347072903914238,-0.015549961477518082,0.0016068544937297702,0.01891397126019001,1.0,0.0,0.0,0.03446393273770809
AAPL,2011-07-05,Chronos-2,10,3,0.007002041185355523,-0.015723219141364098,0.0014891016762703657,0.018714046105742455,1.0,0.0,0.0,0.03443726524710655
AAPL,2011-07-05,Chronos-2,10,4,-0.016001509411843973,-0.01556532084941864,0.0012918254360556602,0.018489249050617218,0.0,1.0,0.0,0.03405456990003586
AAPL,2011-07-05,Chronos-2,10,5,-0.0007058667785329042,-0.015270106494426727,0.0013514671009033918,0.0183385219424963,1.0,0.0,0.0,0.03360862843692303
AAPL,2011-07-05,Chronos-2,10,6,0.011998134335696964,-0.015316151082515717,0.0012813996290788054,0.0179708544164896,1.0,0.0,0.0,0.03328700549900532
AAPL,2011-07-05,Chronos-2,10,7,-0.0006983836209419891,-0.015409201383590698,0.0010951091535389423,0.01768023893237114,1.0,0.0,0.0,0.03308944031596184
AAPL,2011-07-05,Chronos-2,10,8,0.01978747468977815,-0.015364333987236023,0.0008747183019295335,0.01748928800225258,0.0,0.0,1.0,0.0328536219894886
AAPL,2011-07-05,Chronos-2,10,9,0.02404315862851325,-0.015196438878774643,0.0009994202991947532,0.017317958176136017,0.0,0.0,1.0,0.03251439705491066
AAPL,2011-07-05,Chronos-2,10,10,0.008126190528291666,-0.01515500620007515,0.000995592214167118,0.01747892238199711,1.0,0.0,0.0,0.03263392858207226
AAPL,2011-07-05,Chronos-2,20,1,0.006645443727850697,-0.015160268172621727,0.0017066462896764278,0.01898759976029396,1.0,0.0,0.0,0.03414786793291569
AAPL,2011-07-05,Chronos-2,20,2,0.015347072903914238,-0.015658890828490257,0.0014203226892277598,0.01865154318511486,1.0,0.0,0.0,0.03431043401360512
AAPL,2011-07-05,Chronos-2,20,3,0.007002041185355523,-0.015787124633789062,0.0013303327141329646,0.018405279144644737,1.0,0.0,0.0,0.0341924037784338
AAPL,2011-07-05,Chronos-2,20,4,-0.016001509411843973,-0.015615282580256462,0.001134290243498981,0.018179941922426224,0.0,1.0,0.0,0.033795224502682686
AAPL,2011-07-05,Chronos-2,20,5,-0.0007058667785329042,-0.01526288315653801,0.0012073295656591654,0.0179895032197237,1.0,0.0,0.0,0.03325238637626171
AAPL,2011-07-05,Chronos-2,20,6,0.011998134335696964,-0.015269620344042778,0.0011476820800453424,0.017588438466191292,1.0,0.0,0.0,0.03285805881023407
AAPL,2011-07-05,Chronos-2,20,7,-0.0006983836209419891,-0.015346307307481766,0.0009722624672576785,0.017341576516628265,1.0,0.0,0.0,0.03268788382411003
AAPL,2011-07-05,Chronos-2,20,8,0.01978747468977815,-0.015300178900361061,0.0007699279231019318,0.017133764922618866,0.0,0.0,1.0,0.03243394382297993
AAPL,2011-07-05,Chronos-2,20,9,0.02404315862851325,-0.015145579352974892,0.0009177846368402243,0.017017485573887825,0.0,0.0,1.0,0.03216306492686272
AAPL,2011-07-05,Chronos-2,20,10,0.008126190528291666,-0.015096325427293777,0.0009407059988006949,0.017151691019535065,1.0,0.0,0.0,0.03224801644682884
AAPL,2011-07-05,Chronos-2,20,11,0.02631883678608471,-0.015629807487130165,0.0008633866091258824,0.017435338348150253,0.0,0.0,1.0,0.03306514583528042
AAPL,2011-07-05,Chronos-2,20,12,0.0010075555983988238,-0.01583063416182995,0.0009458240820094943,0.01778247207403183,1.0,0.0,0.0,0.03361310623586178
AAPL,2011-07-05,Chronos-2,20,13,0.015398853080780484,-0.015615450218319893,0.0010849873069673777,0.017908118665218353,1.0,0.0,0.0,0.033523568883538246
AAPL,2011-07-05,Chronos-2,20,14,0.013134971677819518,-0.01586860418319702,0.0008722280617803335,0.018254561349749565,1.0,0.0,0.0,0.03412316553294659
AAPL,2011-07-05,Chronos-2,20,15,0.012245917632259129,-0.015803638845682144,0.0009243200183846056,0.01797156035900116,1.0,0.0,0.0,0.033775199204683304
AAPL,2011-07-05,Chronos-2,20,16,-0.027187727001159345,-0.015873881056904793,0.000987666891887784,0.01786685362458229,0.0,1.0,0.0,0.03374073468148708
AAPL,2011-07-05,Chronos-2,20,17,-0.001963329708356998,-0.015390902757644653,0.0011469586752355099,0.01791522651910782,1.0,0.0,0.0,0.03330612927675247
AAPL,2011-07-05,Chronos-2,20,18,-0.0034258177497239473,-0.015597393736243248,0.001126756425946951,0.017950471490621567,1.0,0.0,0.0,0.033547865226864815
AAPL,2011-07-05,Chronos-2,20,19,0.015930092326364775,-0.015645161271095276,0.0012003133306279778,0.01821206510066986,1.0,0.0,0.0,0.03385722637176514
AAPL,2011-07-05,Chronos-2,20,20,-0.019958959283059574,-0.015621287748217583,0.0011791698634624481,0.018202196806669235,0.0,1.0,0.0,0.03382348455488682
AAPL,2011-10-25,Chronos-2,1,1,0.007089639963325123,-0.028540169820189476,0.0010135684860870242,0.029902325943112373,1.0,0.0,0.0,0.05844249576330185
AAPL,2011-10-25,Chronos-2,5,1,0.007089639963325123,-0.028540169820189476,0.0010135684860870242,0.029902325943112373,1.0,0.0,0.0,0.05844249576330185
AAPL,2011-10-25,Chronos-2,5,2,0.010157705024217645,-0.028362656012177467,0.0010452648857608438,0.029880689457058907,1.0,0.0,0.0,0.058243345469236374
AAPL,2011-10-25,Chronos-2,5,3,0.000642477013890197,-0.02825814113020897,0.0012231094297021627,0.029775943607091904,1.0,0.0,0.0,0.05803408473730087
AAPL,2011-10-25,Chronos-2,5,4,-0.0004200798544258255,-0.028362484648823738,0.001297121518291533,0.03047567419707775,1.0,0.0,0.0,0.05883815884590149
AAPL,2011-10-25,Chronos-2,5,5,-0.020642206739887925,-0.028317004442214966,0.001639415742829442,0.03015580028295517,1.0,0.0,0.0,0.058472804725170135
AAPL,2011-10-25,Chronos-2,10,1,0.007089639963325123,-0.028540169820189476,0.0010135684860870242,0.029902325943112373,1.0,0.0,0.0,0.05844249576330185
AAPL,2011-10-25,Chronos-2,10,2,0.010157705024217645,-0.028362656012177467,0.0010452648857608438,0.029880689457058907,1.0,0.0,0.0,0.058243345469236374
AAPL,2011-10-25,Chronos-2,10,3,0.000642477013890197,-0.02825814113020897,0.0012231094297021627,0.029775943607091904,1.0,0.0,0.0,0.05803408473730087
AAPL,2011-10-25,Chronos-2,10,4,-0.0004200798544258255,-0.028362484648823738,0.001297121518291533,0.03047567419707775,1.0,0.0,0.0,0.05883815884590149
AAPL,2011-10-25,Chronos-2,10,5,-0.020642206739887925,-0.028317004442214966,0.001639415742829442,0.03015580028295517,1.0,0.0,0.0,0.058472804725170135
AAPL,2011-10-25,Chronos-2,10,6,0.0022670497415866464,-0.02779284492135048,0.0014122865395620465,0.030434953048825264,1.0,0.0,0.0,0.05822779797017574
AAPL,2011-10-25,Chronos-2,10,7,0.01414207922339683,-0.02772344835102558,0.0014907176373526454,0.03062361665070057,1.0,0.0,0.0,0.05834706500172615
AAPL,2011-10-25,Chronos-2,10,8,-0.007045641693625981,-0.0279526449739933,0.0013897177996113896,0.030258486047387123,1.0,0.0,0.0,0.058211131021380424
AAPL,2011-10-25,Chronos-2,10,9,-0.001275694669403471,-0.0273785050958395,0.001590529689565301,0.03040059469640255,1.0,0.0,0.0,0.05777909979224205
AAPL,2011-10-25,Chronos-2,10,10,0.01613046931083284,-0.027624312788248062,0.0013959596399217844,0.030321402475237846,1.0,0.0,0.0,0.05794571526348591
AAPL,2011-10-25,Chronos-2,20,1,0.007089639963325123,-0.028823601081967354,0.0009082522010430694,0.029982734471559525,1.0,0.0,0.0,0.05880633555352688
AAPL,2011-10-25,Chronos-2,20,2,0.010157705024217645,-0.02867407165467739,0.0009483180474489927,0.030072221532464027,1.0,0.0,0.0,0.05874629318714142
AAPL,2011-10-25,Chronos-2,20,3,0.000642477013890197,-0.028596727177500725,0.0010831839172169566,0.029843809083104134,1.0,0.0,0.0,0.05844053626060486
AAPL,2011-10-25,Chronos-2,20,4,-0.0004200798544258255,-0.028547514230012894,0.0012046049814671278,0.03040941059589386,1.0,0.0,0.0,0.058956924825906754
AAPL,2011-10-25,Chronos-2,20,5,-0.020642206739887925,-0.028471529483795166,0.0014725085347890854,0.030161196365952492,1.0,0.0,0.0,0.05863272584974766
AAPL,2011-10-25,Chronos-2,20,6,0.0022670497415866464,-0.027858618646860123,0.0013045837404206395,0.03034369833767414,1.0,0.0,0.0,0.058202316984534264
AAPL,2011-10-25,Chronos-2,20,7,0.01414207922339683,-0.02764618769288063,0.0014118198305368423,0.030455872416496277,1.0,0.0,0.0,0.05810206010937691
AAPL,2011-10-25,Chronos-2,20,8,-0.007045641693625981,-0.027806486934423447,0.0013181896647438407,0.03007706068456173,1.0,0.0,0.0,0.057883547618985176
AAPL,2011-10-25,Chronos-2,20,9,-0.001275694669403471,-0.027079883962869644,0.0015023986343294382,0.030282730236649513,1.0,0.0,0.0,0.05736261419951916
AAPL,2011-10-25,Chronos-2,20,10,0.01613046931083284,-0.02724309265613556,0.0013580084778368473,0.02999063767492771,1.0,0.0,0.0,0.05723373033106327
AAPL,2011-10-25,Chronos-2,20,11,-0.027325317942546334,-0.026916883885860443,0.001311171567067504,0.029659627005457878,0.0,1.0,0.0,0.05657651089131832
AAPL,2011-10-25,Chronos-2,20,12,-0.025779615285591806,-0.02721119485795498,0.0014116843231022358,0.02964848093688488,1.0,0.0,0.0,0.05685967579483986
AAPL,2011-10-25,Chronos-2,20,13,-0.0015585573923320162,-0.026576142758131027,0.0015277245547622442,0.030397526919841766,1.0,0.0,0.0,0.056973669677972794
AAPL,2011-10-25,Chronos-2,20,14,-0.014034003133979844,-0.026849379763007164,0.0015254439786076546,0.029893076047301292,1.0,0.0,0.0,0.056742455810308456
AAPL,2011-10-25,Chronos-2,20,15,0.02492005099477268,-0.02613968588411808,0.0015255436301231384,0.029445357620716095,1.0,0.0,0.0,0.055585043504834175
AAPL,2011-10-25,Chronos-2,20,16,-0.010496408612817643,-0.025867652148008347,0.0014631820376962423,0.028834769502282143,1.0,0.0,0.0,0.05470242165029049
AAPL,2011-10-25,Chronos-2,20,17,-0.01931335732665307,-0.02529686875641346,0.001462677726522088,0.028116609901189804,1.0,0.0,0.0,0.053413478657603264
AAPL,2011-10-25,Chronos-2,20,18,-0.006566418719925693,-0.02547694556415081,0.0013776245759800076,0.02772759646177292,1.0,0.0,0.0,0.05320454202592373
AAPL,2011-10-25,Chronos-2,20,19,-0.015942291719590163,-0.02533096633851528,0.0013409382663667202,0.027511533349752426,1.0,0.0,0.0,0.05284249968826771
AAPL,2011-10-25,Chronos-2,20,20,0.02012095739222408,-0.02530491352081299,0.0013723928714171052,0.028061291202902794,1.0,0.0,0.0,0.05336620472371578
AAPL,2012-02-17,Chronos-2,1,1,0.025036972759731047,-0.014920568093657494,0.0021629801485687494,0.01968979649245739,0.0,0.0,1.0,0.03461036458611488
AAPL,2012-02-17,Chronos-2,5,1,0.025036972759731047,-0.014920568093657494,0.0021629801485687494,0.01968979649245739,0.0,0.0,1.0,0.03461036458611488
AAPL,2012-02-17,Chronos-2,5,2,-0.003521832829895377,-0.015368020161986351,0.001963944872841239,0.019740501418709755,1.0,0.0,0.0,0.035108521580696106
AAPL,2012-02-17,Chronos-2,5,3,0.0065083893714787955,-0.015609173104166985,0.0020170581992715597,0.020068898797035217,1.0,0.0,0.0,0.0356780719012022
AAPL,2012-02-17,Chronos-2,5,4,0.011590281358705656,-0.016145512461662292,0.0018499796278774738,0.02042425610125065,1.0,0.0,0.0,0.03656976856291294
AAPL,2012-02-17,Chronos-2,5,5,0.006392331234701842,-0.0161614827811718,0.0019787538331001997,0.020902596414089203,1.0,0.0,0.0,0.037064079195261
AAPL,2012-02-17,Chronos-2,10,1,0.025036972759731047,-0.014920568093657494,0.0021629801485687494,0.01968979649245739,0.0,0.0,1.0,0.03461036458611488
AAPL,2012-02-17,Chronos-2,10,2,-0.003521832829895377,-0.015368020161986351,0.001963944872841239,0.019740501418709755,1.0,0.0,0.0,0.035108521580696106
AAPL,2012-02-17,Chronos-2,10,3,0.0065083893714787955,-0.015609173104166985,0.0020170581992715597,0.020068898797035217,1.0,0.0,0.0,0.0356780719012022
AAPL,2012-02-17,Chronos-2,10,4,0.011590281358705656,-0.016145512461662292,0.0018499796278774738,0.02042425610125065,1.0,0.0,0.0,0.03656976856291294
AAPL,2012-02-17,Chronos-2,10,5,0.006392331234701842,-0.0161614827811718,0.0019787538331001997,0.020902596414089203,1.0,0.0,0.0,0.037064079195261
AAPL,2012-02-17,Chronos-2,10,6,0.018188548654664682,-0.016655175015330315,0.002041428815573454,0.020982874557375908,1.0,0.0,0.0,0.03763804957270622
AAPL,2012-02-17,Chronos-2,10,7,0.013043809823135355,-0.016849491745233536,0.0020857234485447407,0.02120738849043846,1.0,0.0,0.0,0.038056880235672
AAPL,2012-02-17,Chronos-2,10,8,0.003735252769407449,-0.017043158411979675,0.0019063588697463274,0.021402252838015556,1.0,0.0,0.0,0.03844541124999523
AAPL,2012-02-17,Chronos-2,10,9,0.0013035579656350826,-0.017020637169480324,0.001964750699698925,0.021509245038032532,1.0,0.0,0.0,0.038529882207512856
AAPL,2012-02-17,Chronos-2,10,10,-0.02229429791634452,-0.016603989526629448,0.002077398356050253,0.021233441308140755,0.0,1.0,0.0,0.0378374308347702
AAPL,2012-02-17,Chronos-2,20,1,0.025036972759731047,-0.014789897948503494,0.00222332333214581,0.0197471734136343,0.0,0.0,1.0,0.034537071362137794
AAPL,2012-02-17,Chronos-2,20,2,-0.003521832829895377,-0.01515265554189682,0.0021144794300198555,0.019855663180351257,1.0,0.0,0.0,0.03500831872224808
AAPL,2012-02-17,Chronos-2,20,3,0.0065083893714787955,-0.015365181490778923,0.002132875146344304,0.020181793719530106,1.0,0.0,0.0,0.03554697521030903
AAPL,2012-02-17,Chronos-2,20,4,0.011590281358705656,-0.015866080299019814,0.0019636042416095734,0.020397644490003586,1.0,0.0,0.0,0.0362637247890234
AAPL,2012-02-17,Chronos-2,20,5,0.006392331234701842,-0.01581805944442749,0.0020546799059957266,0.020703041926026344,1.0,0.0,0.0,0.036521101370453835
AAPL,2012-02-17,Chronos-2,20,6,0.018188548654664682,-0.016249962151050568,0.0020891197491437197,0.020684823393821716,1.0,0.0,0.0,0.036934785544872284
AAPL,2012-02-17,Chronos-2,20,7,0.013043809823135355,-0.016365334391593933,0.0021122971083968878,0.020842012017965317,1.0,0.0,0.0,0.03720734640955925
AAPL,2012-02-17,Chronos-2,20,8,0.003735252769407449,-0.0165791604667902,0.0019626221619546413,0.02101103961467743,1.0,0.0,0.0,0.03759020008146763
AAPL,2012-02-17,Chronos-2,20,9,0.0013035579656350826,-0.01658375933766365,0.0020063056144863367,0.02114584855735302,1.0,0.0,0.0,0.03772960789501667
AAPL,2012-02-17,Chronos-2,20,10,-0.02229429791634452,-0.016254745423793793,0.0021012837532907724,0.020959297195076942,0.0,1.0,0.0,0.037214042618870735
AAPL,2012-02-17,Chronos-2,20,11,-0.005454575714713972,-0.016532329842448235,0.0020365347154438496,0.021025070920586586,1.0,0.0,0.0,0.03755740076303482
AAPL,2012-02-17,Chronos-2,20,12,0.0008110220821886394,-0.016717271879315376,0.002008784096688032,0.02105984091758728,1.0,0.0,0.0,0.03777711279690266
AAPL,2012-02-17,Chronos-2,20,13,0.021069531207762004,-0.016848796978592873,0.0019749095663428307,0.021233003586530685,1.0,0.0,0.0,0.03808180056512356
AAPL,2012-02-17,Chronos-2,20,14,0.0058501896345037885,-0.017071569338440895,0.0018598760943859816,0.0216995719820261,1.0,0.0,0.0,0.038771141320466995
AAPL,2012-02-17,Chronos-2,20,15,0.012450369379503723,-0.016925595700740814,0.0018830947810783982,0.021286558359861374,1.0,0.0,0.0,0.03821215406060219
AAPL,2012-02-17,Chronos-2,20,16,0.028748924054184055,-0.01737835258245468,0.0019756308756768703,0.021419314667582512,0.0,0.0,1.0,0.03879766725003719
AAPL,2012-02-17,Chronos-2,20,17,0.03711345735810756,-0.01773902028799057,0.0018657299224287271,0.0214114710688591,0.0,0.0,1.0,0.03915049135684967
AAPL,2012-02-17,Chronos-2,20,18,-0.006841908033708322,-0.018112052232027054,0.0017813878366723657,0.021374763920903206,1.0,0.0,0.0,0.03948681615293026
AAPL,2012-02-17,Chronos-2,20,19,1.68801230837623e-05,-0.018228134140372276,0.0018332891631871462,0.021537497639656067,1.0,0.0,0.0,0.03976563178002834
AAPL,2012-02-17,Chronos-2,20,20,0.02617547672173437,-0.018728923052549362,0.0016767201013863087,0.02165340818464756,0.0,0.0,1.0,0.04038233123719692
AAPL,2012-06-12,Chronos-2,1,1,-0.00696705553172583,-0.02087445557117462,0.0014680975582450628,0.024041075259447098,1.0,0.0,0.0,0.04491553083062172
AAPL,2012-06-12,Chronos-2,5,1,-0.00696705553172583,-0.02087445557117462,0.0014680975582450628,0.024041075259447098,1.0,0.0,0.0,0.04491553083062172
AAPL,2012-06-12,Chronos-2,5,2,-0.0011017872927889805,-0.021668508648872375,0.0012706273701041937,0.024370752274990082,1.0,0.0,0.0,0.04603926092386246
AAPL,2012-06-12,Chronos-2,5,3,0.00453917955249139,-0.021408749744296074,0.001660216599702835,0.024669764563441277,1.0,0.0,0.0,0.04607851430773735
AAPL,2012-06-12,Chronos-2,5,4,0.020088255527571874,-0.021769126877188683,0.0014358044136315584,0.024564042687416077,1.0,0.0,0.0,0.04633316956460476
AAPL,2012-06-12,Chronos-2,5,5,0.002778918332659863,-0.02182786725461483,0.0014405280817300081,0.02478410303592682,1.0,0.0,0.0,0.04661197029054165
AAPL,2012-06-12,Chronos-2,10,1,-0.00696705553172583,-0.02087445557117462,0.0014680975582450628,0.024041075259447098,1.0,0.0,0.0,0.04491553083062172
AAPL,2012-06-12,Chronos-2,10,2,-0.0011017872927889805,-0.021668508648872375,0.0012706273701041937,0.024370752274990082,1.0,0.0,0.0,0.04603926092386246
AAPL,2012-06-12,Chronos-2,10,3,0.00453917955249139,-0.021408749744296074,0.001660216599702835,0.024669764563441277,1.0,0.0,0.0,0.04607851430773735
AAPL,2012-06-12,Chronos-2,10,4,0.020088255527571874,-0.021769126877188683,0.0014358044136315584,0.024564042687416077,1.0,0.0,0.0,0.04633316956460476
AAPL,2012-06-12,Chronos-2,10,5,0.002778918332659863,-0.02182786725461483,0.0014405280817300081,0.02478410303592682,1.0,0.0,0.0,0.04661197029054165
AAPL,2012-06-12,Chronos-2,10,6,-0.002847178428035946,-0.02274177595973015,0.0013519664062187076,0.025149185210466385,1.0,0.0,0.0,0.04789096117019653
AAPL,2012-06-12,Chronos-2,10,7,-0.013872818113972674,-0.02292664349079132,0.0011894472409039736,0.025418538600206375,1.0,0.0,0.0,0.048345182090997696
AAPL,2012-06-12,Chronos-2,10,8,0.007638934168352041,-0.023008856922388077,0.0011969809420406818,0.02561851777136326,1.0,0.0,0.0,0.048627374693751335
AAPL,2012-06-12,Chronos-2,10,9,-0.019655743782344803,-0.023247193545103073,0.0011958556715399027,0.0258039403706789,1.0,0.0,0.0,0.049051133915781975
AAPL,2012-06-12,Chronos-2,10,10,0.0022055138057917034,-0.0234405305236578,0.0012868933845311403,0.026550401002168655,1.0,0.0,0.0,0.049990931525826454
AAPL,2012-06-12,Chronos-2,20,1,-0.00696705553172583,-0.020458253100514412,0.0017325866501778364,0.024050012230873108,1.0,0.0,0.0,0.04450826533138752
AAPL,2012-06-12,Chronos-2,20,2,-0.0011017872927889805,-0.021191831678152084,0.0016174927586689591,0.024615423753857613,1.0,0.0,0.0,0.0458072554320097
AAPL,2012-06-12,Chronos-2,20,3,0.00453917955249139,-0.02102089487016201,0.001899571274407208,0.024789774790406227,1.0,0.0,0.0,0.04581066966056824
AAPL,2012-06-12,Chronos-2,20,4,0.020088255527571874,-0.021290339529514313,0.0017117495881393552,0.024608628824353218,1.0,0.0,0.0,0.04589896835386753
AAPL,2012-06-12,Chronos-2,20,5,0.002778918332659863,-0.021305400878190994,0.0017278087325394154,0.024798467755317688,1.0,0.0,0.0,0.04610386863350868
AAPL,2012-06-12,Chronos-2,20,6,-0.002847178428035946,-0.02228003367781639,0.001686933683231473,0.025246229022741318,1.0,0.0,0.0,0.04752626270055771
AAPL,2012-06-12,Chronos-2,20,7,-0.013872818113972674,-0.022376880049705505,0.0015462746378034353,0.025540918111801147,1.0,0.0,0.0,0.04791779816150665
AAPL,2012-06-12,Chronos-2,20,8,0.007638934168352041,-0.022583039477467537,0.0015300516970455647,0.02565920539200306,1.0,0.0,0.0,0.048242244869470596
