ticker,horizon,model,model_type,observations,mean_price_mae,median_price_mae,mean_return_abs_error,directional_accuracy
AAPL,1,ARIMA,statistical_ml,50,1.081676392320915,0.6207401668022374,0.012055893530241703,0.42
AAPL,1,Chronos-2,chronos_pretrained,50,1.0851612812825069,0.5924592038052925,0.01183956891195558,0.54
AAPL,1,Chronos-LoRA-V1,chronos_lora,50,1.0739009166245688,0.5894836308204017,0.01183203095855928,0.58
AAPL,1,Chronos-LoRA-V2,chronos_lora,50,1.060412458532646,0.5729253581978799,0.011719340252550543,0.6
AAPL,1,Chronos-LoRA-V3,chronos_lora,50,1.0657555511971075,0.5719552514652406,0.011739652720425462,0.6
AAPL,1,Chronos-LoRA-V4,chronos_lora,50,1.0628663862296035,0.5443016857803631,0.011799683708059908,0.52
AAPL,1,Chronos-LoRA-V5,chronos_lora,50,1.0475934836533933,0.586075744480345,0.01151633173909506,0.62
AAPL,1,EGARCH,statistical_ml,50,1.0615025581943527,0.5849702397978653,0.011667423853896774,0.62
AAPL,1,ETS,statistical_ml,50,1.0670383126022875,0.6050423457966367,0.011823134006523699,0.46
AAPL,1,GARCH,statistical_ml,50,1.058823514320892,0.5909460451401412,0.011617953798534118,0.62
AAPL,1,GJR-GARCH,statistical_ml,50,1.0606092512872982,0.5804794754514759,0.011649033837331173,0.62
AAPL,1,LightGBM,statistical_ml,50,1.2299093697828893,0.5703071276039715,0.012650189650503853,0.5
AAPL,1,Naive,statistical_ml,50,1.0765672874450665,0.617242813110348,0.011966747583068493,0.0
AAPL,1,VAR,statistical_ml,0,,,,
AAPL,1,XGBoost,statistical_ml,50,1.2086502810244073,0.44075409049689185,0.012450007456616546,0.54
AAPL,5,ARIMA,statistical_ml,50,2.916367805247442,1.0199599484029704,0.028768097911276394,0.54
AAPL,5,Chronos-2,chronos_pretrained,50,2.986337260974996,1.0982169676939204,0.027898635421037293,0.58
AAPL,5,Chronos-LoRA-V1,chronos_lora,50,2.954032789447039,1.153761626037097,0.027930022851678005,0.56
AAPL,5,Chronos-LoRA-V2,chronos_lora,50,2.9355917159254417,1.1314814483760767,0.027808296107750822,0.58
AAPL,5,Chronos-LoRA-V3,chronos_lora,50,2.953160461044256,1.1402933301088183,0.027858594022812974,0.58
AAPL,5,Chronos-LoRA-V4,chronos_lora,50,2.94155142518845,1.1283833107803627,0.02818653736029795,0.56
AAPL,5,Chronos-LoRA-V5,chronos_lora,50,2.899392777308673,1.176171205310376,0.02759208175933698,0.64
AAPL,5,EGARCH,statistical_ml,0,,,,
AAPL,5,ETS,statistical_ml,50,2.8746184031744297,1.100793384892242,0.0281852061102538,0.56
AAPL,5,GARCH,statistical_ml,50,2.908317909597214,1.1161891634904322,0.02766542847871737,0.62
AAPL,5,GJR-GARCH,statistical_ml,50,2.9075468913629106,1.1261411514101258,0.027731476043986323,0.62
AAPL,5,LightGBM,statistical_ml,50,3.3147077153888325,1.2202608810060056,0.03225754544193249,0.5
AAPL,5,Naive,statistical_ml,50,2.9244099998474113,1.084907531738267,0.028822055126631514,0.0
AAPL,5,VAR,statistical_ml,0,,,,
