date,open,high,low,close,volume
2010-01-04,0.4237482247098055,0.4262664561278942,0.4145910592484004,0.4232903718948364,800204000
2010-01-05,0.42168782700255375,0.43405001538965027,0.42168782700255375,0.4294714331626892,728648000
2010-01-06,0.429242645487739,0.4331344363038823,0.42512191456278803,0.4322187304496765,649168000
2010-01-07,0.42992939397046337,0.4317608327795971,0.42054328713022154,0.42374828457832336,547792000
2010-01-08,0.4203144089196531,0.4276401652346132,0.41779620406558504,0.42466408014297485,478168000
2010-01-11,0.42695330196025616,0.428784740737833,0.41275967190191726,0.4187118411064148,556612000
2010-01-12,0.4125307042412043,0.4141332027244973,0.39581884467520273,0.40451815724372864,627432000
2010-01-13,0.40726545777962003,0.41138618896458407,0.39146932611901036,0.4100126028060913,508868000
2010-01-14,0.4049761564223278,0.40795221421329225,0.396734694241391,0.40360257029533386,608524000
2010-01-15,0.4006263443268778,0.40406028114624776,0.3864327169744124,0.39169809222221375,818192000
2010-01-19,0.3887220806291689,0.4015421247268149,0.38757743480939727,0.3990239202976227,545328000
2010-01-20,0.39398748194256744,0.3990239457026309,0.3887221053782807,0.3974214196205139,719728000
2010-01-21,0.3971924975889978,0.40428931287475656,0.38666174470506726,0.3903246223926544,608632000
2010-01-22,0.3857460196791981,0.3928428351128975,0.37452850087420037,0.3768177926540375,1067916000
2010-01-25,0.3829988850645917,0.3905535535946514,0.38025174031470943,0.3832278251647949,643676000
2010-01-26,0.381396244916235,0.3839144759233471,0.3708654954380406,0.3710944354534149,714636000
2010-01-27,0.3708655124615375,0.3825409079715257,0.36674478302915914,0.38116732239723206,812504000
2010-01-28,0.3841433812904546,0.3855169667753886,0.3630818827374714,0.36834725737571716,687764000
2010-01-29,0.3724680811246216,0.37658881133534156,0.34682799416481175,0.3523223102092743,774700000
2010-02-01,0.3536959095700775,0.38002279248495985,0.35071982478052466,0.37933599948883057,949832000
2010-02-02,0.3779624484747223,0.3880353489449724,0.3768178025547288,0.3832278251647949,849812000
2010-02-03,0.37979394961641777,0.3880354125065569,0.3779625103863295,0.3864328861236572,562296000
2010-02-04,0.38299879109595314,0.38299879109595314,0.35987693826881856,0.3639976680278778,783480000
2010-02-05,0.36354000207965814,0.372239318866542,0.3571299504571977,0.3713235855102539,604856000
2010-02-08,0.37017878913204566,0.3795648953063535,0.36331091455294456,0.37063664197921753,445160000
2010-02-09,0.3765888970404546,0.378420336138746,0.3639977907641583,0.36766064167022705,930144000
2010-02-10,0.36994991279119327,0.37819134672353355,0.3674316809479582,0.37475740909576416,535828000
2010-02-11,0.38070957715306486,0.39604785366588685,0.3779624325191525,0.3919271230697632,695980000
2010-02-12,0.3891800159113148,0.405205059657838,0.3848303448058079,0.3971925377845764,780212000
2010-02-16,0.40245780594956704,0.4061206830175271,0.3976502832091827,0.40451815724372864,457024000
2010-02-17,0.4095546585019498,0.4097835712836318,0.39673461485048117,0.4084100127220154,876560000
2010-02-18,0.38597490776240356,0.3880352864609228,0.3710945131986286,0.3816252648830414,1515508000
2010-02-19,0.38002279383161786,0.38414352453248485,0.3777335020300819,0.37956494092941284,510548000
2010-02-22,0.3811673217605455,0.3868905767835407,0.3777333851210499,0.38025161623954773,458084000
2010-02-23,0.381396244916235,0.3829987431523512,0.3672026189350596,0.3710944354534149,489764000
2010-02-24,0.37429947449877393,0.38254093392262084,0.3731548288727121,0.37887805700302124,445868000
2010-02-25,0.37017879772193896,0.3763599068189669,0.36079269132982916,0.3754441738128662,576972000
