date,open,high,low,close,volume
2010-01-04,22.73917720945024,23.095636855178977,22.716897950425423,22.984243392944336,38409100
2010-01-05,22.909973314265528,23.0956294976608,22.754021383662476,22.991661071777344,49749600
2010-01-06,22.932256548103787,23.08078209636129,22.664912544262734,22.850568771362305,58182400
2010-01-07,22.746599680436837,22.79858461237424,22.419845749783423,22.61292839050293,50559700
2010-01-08,22.486680219052445,22.932253981058032,22.456974546148366,22.768877029418945,51197400
2010-01-11,22.806009606808765,22.84314170103679,22.367862226474585,22.47925567626953,68754700
2010-01-12,22.390134636097606,22.575790812875272,22.211904876364354,22.330724716186523,65912100
2010-01-13,22.471825614456247,22.664908223807146,22.286169422747033,22.53866195678711,51863500
2010-01-14,22.50895527823849,23.0956294976608,22.47182460813714,22.991661071777344,63228100
2010-01-15,23.080783058894163,23.199602935877444,22.806011208092418,22.91740608215332,79913200
2010-01-19,22.835711692789065,23.199597660359373,22.783728185485355,23.095630645751953,46575700
2010-01-20,22.88026918489498,22.976811199966694,22.508956793114727,22.71689224243164,54849500
2010-01-21,22.731744188105004,22.813431947916428,22.278742634605837,22.286169052124023,73086700
2010-01-22,22.27874491713966,22.42727044983171,21.417300226992488,21.50641441345215,102004600
2010-01-25,21.714351814176663,22.026254327515122,21.610384781878704,21.773761749267578,63373000
2010-01-26,21.68464189710271,22.16734767082898,21.602952726499545,21.907428741455078,66639900
2010-01-27,21.796045890585376,22.145079160407267,21.550979676360452,22.0336856842041,63949500
2010-01-28,22.15992865969221,22.182207918150876,21.454434389392556,21.654943466186523,117513700
2010-01-29,22.204484111242287,22.21933694911175,20.54100451386614,20.927169799804688,193888500
2010-02-01,21.083123844237857,21.14996020928909,20.734090595094056,21.097976684570312,85931100
2010-02-02,21.068270191520746,21.164810810578963,20.897465378656726,21.13510513305664,54413700
2010-02-03,20.986580207167652,21.380171920899212,20.882613172630666,21.261350631713867,61397900
2010-02-04,21.0756877631353,21.164803347835303,20.65239192280966,20.674671173095703,77850000
2010-02-05,20.7934872417983,21.00142262413609,20.474158461096803,20.808340072631836,80960100
2010-02-08,20.8009197989651,20.8529033057874,20.47416450636796,20.58555793762207,52820600
2010-02-09,20.77121862427985,21.045990469526714,20.60784165084189,20.80092430114746,59195800
2010-02-10,20.81577554458655,20.971726086858002,20.674676423166293,20.786069869995117,48591300
2010-02-11,20.74150931580499,21.090542435384215,20.570705964720112,20.88260841369629,65993700
2010-02-12,20.652396693299202,20.838052905901716,20.48159331765157,20.741512298583984,81117200
2010-02-16,20.987722640105478,21.16678729744988,20.905652880479725,21.151865005493164,51935600
2010-02-17,21.28616715519892,21.375698079176082,21.15933049367429,21.3309326171875,45882900
2010-02-18,21.33092830002796,21.65921160866262,21.271240555100576,21.614444732666016,42856500
2010-02-19,21.480147511126074,21.577139559086834,21.405537477196546,21.465225219726562,44451800
2010-02-22,21.51745211644204,21.592062151411398,21.37569319230707,21.435380935668945,36707100
2010-02-23,21.39807824774318,21.50999259712564,20.95788057351311,21.136943817138672,52266200
2010-02-24,21.27870712048551,21.480153844571596,21.174252472958397,21.360776901245117,43165900
2010-02-25,21.092176328857658,21.375692748168717,20.90565195684385,21.338388442993164,48735300
2010-02-26,21.375691265645717,21.52491132213473,21.271238079944162,21.390613555908203,40370600
2010-03-01,21.465224291998357,21.674130670290445,21.286161072147433,21.651748657226562,43805400
2010-03-02,21.69651743264717,21.860658386907456,21.069795355554167,21.233936309814453,93123900
2010-03-03,21.271242042420102,21.34585208456321,21.151866544218404,21.233936309814453,48442100
2010-03-04,21.23394023308741,21.375699197044487,21.09218269219879,21.360776901245117,42890600
2010-03-05,21.383159226685574,21.39808152170456,21.204095955662872,21.3309326171875,56001800
2010-03-08,21.27870712048551,21.584607069030255,21.263784824686145,21.360776901245117,39414500
2010-03-09,21.30854661377853,21.718901139073612,21.301085467165723,21.48760986328125,50271600
2010-03-10,21.532374972808416,21.718899353590007,21.48760809681181,21.614444732666016,44891400
2010-03-11,21.554762495436737,21.778592663408844,21.524919326881527,21.77113151550293,35349700
2010-03-12,21.875576396960263,21.92034184425429,21.666670027542885,21.838272094726562,31700200
2010-03-15,21.771125914994087,21.91288484260283,21.644289279358492,21.85319709777832,37512000
2010-03-16,21.95018615296853,22.002412744676825,21.786045232875622,21.91288185119629,36723500
2010-03-17,22.00987479411352,22.28593147700315,21.93526476443514,22.10686683654785,50385700
2010-03-18,22.106872241368514,22.17402114218923,22.009880175220985,22.091951370239258,43845200
2010-03-19,22.20386108786057,22.308314279266206,21.897961236114348,22.077024459838867,81332100
2010-03-22,22.0098797758221,22.159099868953287,21.92780858229312,22.084489822387695,37718200
