ticker,cutoff_date,model,horizon,lead,realized_return,q10,q50,q90,inside_80
AAPL,2011-07-05,Chronos-LoRA-V5,10,4,-0.016001509411843973,-0.014943870715796947,0.0014855389017611742,0.01794801466166973,0.0
AAPL,2011-07-05,Chronos-LoRA-V5,10,5,-0.0007058667785329042,-0.014529562555253506,0.0015109556261450052,0.017644938081502914,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,10,6,0.011998134335696964,-0.014771941117942333,0.0014963720459491014,0.017314881086349487,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,10,7,-0.0006983836209419891,-0.014993659220635891,0.0013196221552789211,0.01714693382382393,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,10,8,0.01978747468977815,-0.014778359793126583,0.0013006175868213177,0.01743413507938385,0.0
AAPL,2011-07-05,Chronos-LoRA-V5,10,9,0.02404315862851325,-0.014609063975512981,0.0013465930242091417,0.017181284725666046,0.0
AAPL,2011-07-05,Chronos-LoRA-V5,10,10,0.008126190528291666,-0.014444184489548206,0.001424075453542173,0.017247259616851807,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,1,0.006645443727850697,-0.014489433728158474,0.0019091874128207564,0.0183761827647686,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,2,0.015347072903914238,-0.014865036122500896,0.001712135155685246,0.018442271277308464,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,3,0.007002041185355523,-0.015077651478350163,0.0016115672187879682,0.01856859400868416,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,4,-0.016001509411843973,-0.015273035503923893,0.0014887773431837559,0.018300434574484825,0.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,5,-0.0007058667785329042,-0.014867994002997875,0.0015112393302842975,0.017985405400395393,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,6,0.011998134335696964,-0.015125374309718609,0.0014809558633714914,0.017641346901655197,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,7,-0.0006983836209419891,-0.0153551260009408,0.0013103631790727377,0.017472824081778526,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,8,0.01978747468977815,-0.015119756571948528,0.0012858833651989698,0.017705634236335754,0.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,9,0.02404315862851325,-0.014970003627240658,0.0013193176127970219,0.017435945570468903,0.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,10,0.008126190528291666,-0.014782498590648174,0.0014198445715010166,0.0175002608448267,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,11,0.02631883678608471,-0.015147794969379902,0.0013556849444285035,0.017655709758400917,0.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,12,0.0010075555983988238,-0.0150857949629426,0.0014889301965013146,0.017748786136507988,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,13,0.015398853080780484,-0.015042397193610668,0.0015237824991345406,0.01760471984744072,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,14,0.013134971677819518,-0.01512219849973917,0.0013974462635815144,0.017709339037537575,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,15,0.012245917632259129,-0.015153096057474613,0.0014439696678891778,0.017566749826073647,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,16,-0.027187727001159345,-0.015297035686671734,0.001587112550623715,0.017777545377612114,0.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,17,-0.001963329708356998,-0.014865214936435223,0.0017396691255271435,0.018358983099460602,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,18,-0.0034258177497239473,-0.014965294860303402,0.0017126419115811586,0.01828726753592491,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,19,0.015930092326364775,-0.015073535032570362,0.0015719932271167636,0.01836133562028408,1.0
AAPL,2011-07-05,Chronos-LoRA-V5,20,20,-0.019958959283059574,-0.015315613709390163,0.0014613810926675797,0.01820448599755764,0.0
AAPL,2011-10-25,Chronos-LoRA-V5,1,1,0.007089639963325123,-0.02197667770087719,0.0024512798991054296,0.02707124873995781,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,5,1,0.007089639963325123,-0.02197667770087719,0.0024512798991054296,0.02707124873995781,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,5,2,0.010157705024217645,-0.02268218621611595,0.0016878454480320215,0.02649989165365696,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,5,3,0.000642477013890197,-0.022794920951128006,0.0020585234742611647,0.025894124060869217,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,5,4,-0.0004200798544258255,-0.022786077111959457,0.0016348448116332293,0.026492342352867126,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,5,5,-0.020642206739887925,-0.0226164311170578,0.0020201285369694233,0.026406511664390564,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,10,1,0.007089639963325123,-0.02197667770087719,0.0024512798991054296,0.02707124873995781,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,10,2,0.010157705024217645,-0.02268218621611595,0.0016878454480320215,0.02649989165365696,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,10,3,0.000642477013890197,-0.022794920951128006,0.0020585234742611647,0.025894124060869217,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,10,4,-0.0004200798544258255,-0.022786077111959457,0.0016348448116332293,0.026492342352867126,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,10,5,-0.020642206739887925,-0.0226164311170578,0.0020201285369694233,0.026406511664390564,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,10,6,0.0022670497415866464,-0.0227083470672369,0.0015349298482760787,0.026049258187413216,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,10,7,0.01414207922339683,-0.022366419434547424,0.0017426565755158663,0.025520464405417442,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,10,8,-0.007045641693625981,-0.022475890815258026,0.0016147485002875328,0.025842605158686638,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,10,9,-0.001275694669403471,-0.02265920490026474,0.0017923528794199228,0.026572804898023605,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,10,10,0.01613046931083284,-0.022411782294511795,0.0016666371375322342,0.0257820263504982,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,1,0.007089639963325123,-0.02184661105275154,0.002506682649254799,0.027025744318962097,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,2,0.010157705024217645,-0.022717123851180077,0.0016854071291163564,0.026532702147960663,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,3,0.000642477013890197,-0.02285221964120865,0.0020342550706118345,0.025926196947693825,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,4,-0.0004200798544258255,-0.022820377722382545,0.0016158424550667405,0.026600467041134834,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,5,-0.020642206739887925,-0.02263500913977623,0.0019755116663873196,0.026438701897859573,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,6,0.0022670497415866464,-0.022788217291235924,0.0015076451236382127,0.02605609968304634,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,7,0.01414207922339683,-0.022468289360404015,0.0017138802213594317,0.025583602488040924,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,8,-0.007045641693625981,-0.0225822813808918,0.0016016102163121104,0.025981618091464043,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,9,-0.001275694669403471,-0.022727997973561287,0.0017531662015244365,0.0265624038875103,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,10,0.01613046931083284,-0.022366592660546303,0.0016897647874429822,0.02577047049999237,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,11,-0.027325317942546334,-0.022529277950525284,0.0016954541206359863,0.025702428072690964,0.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,12,-0.025779615285591806,-0.02232380025088787,0.0016490219859406352,0.025658467784523964,0.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,13,-0.0015585573923320162,-0.022123774513602257,0.0015991751570254564,0.026032505556941032,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,14,-0.014034003133979844,-0.022422021254897118,0.0014994045486673713,0.025868333876132965,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,15,0.02492005099477268,-0.02198491431772709,0.001526178908534348,0.0251191146671772,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,16,-0.010496408612817643,-0.022127313539385796,0.001617744448594749,0.02515309862792492,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,17,-0.01931335732665307,-0.021463006734848022,0.002037015510722995,0.025887763127684593,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,18,-0.006566418719925693,-0.02175109274685383,0.001821868005208671,0.025317857041954994,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,19,-0.015942291719590163,-0.021519582718610764,0.001867215265519917,0.02475946955382824,1.0
AAPL,2011-10-25,Chronos-LoRA-V5,20,20,0.02012095739222408,-0.021541200578212738,0.0016457343008369207,0.025198956951498985,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,1,1,0.025036972759731047,-0.01288944948464632,0.002508491510525346,0.017969854176044464,0.0
AAPL,2012-02-17,Chronos-LoRA-V5,5,1,0.025036972759731047,-0.01288944948464632,0.002508491510525346,0.017969854176044464,0.0
AAPL,2012-02-17,Chronos-LoRA-V5,5,2,-0.003521832829895377,-0.013108466751873493,0.002510304329916835,0.018240265548229218,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,5,3,0.0065083893714787955,-0.012985896319150925,0.002387838438153267,0.01805306039750576,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,5,4,0.011590281358705656,-0.01313096471130848,0.002291178796440363,0.017739903181791306,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,5,5,0.006392331234701842,-0.01296453271061182,0.0022188916336745024,0.01786036416888237,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,10,1,0.025036972759731047,-0.01288944948464632,0.002508491510525346,0.017969854176044464,0.0
AAPL,2012-02-17,Chronos-LoRA-V5,10,2,-0.003521832829895377,-0.013108466751873493,0.002510304329916835,0.018240265548229218,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,10,3,0.0065083893714787955,-0.012985896319150925,0.002387838438153267,0.01805306039750576,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,10,4,0.011590281358705656,-0.01313096471130848,0.002291178796440363,0.017739903181791306,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,10,5,0.006392331234701842,-0.01296453271061182,0.0022188916336745024,0.01786036416888237,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,10,6,0.018188548654664682,-0.013334163464605808,0.0021766952704638243,0.017446955665946007,0.0
AAPL,2012-02-17,Chronos-LoRA-V5,10,7,0.013043809823135355,-0.012983235530555248,0.0021047519985586405,0.017093325033783913,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,10,8,0.003735252769407449,-0.0127434516325593,0.0021306888666003942,0.01730329357087612,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,10,9,0.0013035579656350826,-0.013069373555481434,0.0020739203318953514,0.017410315573215485,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,10,10,-0.02229429791634452,-0.01291218027472496,0.002219892805442214,0.01751013845205307,0.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,1,0.025036972759731047,-0.012894118204712868,0.0024926569312810898,0.017887266352772713,0.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,2,-0.003521832829895377,-0.013092868961393833,0.002500259317457676,0.018139366060495377,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,3,0.0065083893714787955,-0.013021033257246017,0.0023609204217791557,0.018005894497036934,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,4,0.011590281358705656,-0.013139124028384686,0.002267933916300535,0.017689311876893044,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,5,0.006392331234701842,-0.012997345067560673,0.0021925619803369045,0.01782430335879326,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,6,0.018188548654664682,-0.013359424658119678,0.002171171363443136,0.017420722171664238,0.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,7,0.013043809823135355,-0.01296303141862154,0.0021156934089958668,0.017056690528988838,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,8,0.003735252769407449,-0.012728172354400158,0.002114169532433152,0.01723526604473591,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,9,0.0013035579656350826,-0.013040444813668728,0.0020644906908273697,0.017306523397564888,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,10,-0.02229429791634452,-0.012842429801821709,0.002214247826486826,0.017376918345689774,0.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,11,-0.005454575714713972,-0.012811094522476196,0.0021550024393945932,0.01718769408762455,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,12,0.0008110220821886394,-0.01238692831248045,0.002222111914306879,0.01691640354692936,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,13,0.021069531207762004,-0.01285182312130928,0.0020409035496413708,0.016963647678494453,0.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,14,0.0058501896345037885,-0.01279309019446373,0.0020633407402783632,0.01714840903878212,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,15,0.012450369379503723,-0.012678396888077259,0.0021857533138245344,0.016821442171931267,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,16,0.028748924054184055,-0.01248424593359232,0.002274912316352129,0.016780272126197815,0.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,17,0.03711345735810756,-0.01229180209338665,0.0024297614581882954,0.01721598021686077,0.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,18,-0.006841908033708322,-0.012395261786878109,0.0023387509863823652,0.017157364636659622,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,19,1.68801230837623e-05,-0.01216189656406641,0.0023033376783132553,0.016919007524847984,1.0
AAPL,2012-02-17,Chronos-LoRA-V5,20,20,0.02617547672173437,-0.0123799042776227,0.0021856985986232758,0.016680782660841942,0.0
AAPL,2012-06-12,Chronos-LoRA-V5,1,1,-0.00696705553172583,-0.017399437725543976,0.0020088860765099525,0.02198152430355549,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,5,1,-0.00696705553172583,-0.017399437725543976,0.0020088860765099525,0.02198152430355549,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,5,2,-0.0011017872927889805,-0.0177704319357872,0.001889910432510078,0.021995320916175842,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,5,3,0.00453917955249139,-0.017596542835235596,0.0018772423500195146,0.021813292056322098,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,5,4,0.020088255527571874,-0.017703961580991745,0.0017746265511959791,0.021430671215057373,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,5,5,0.002778918332659863,-0.017614498734474182,0.001818141434341669,0.021656813099980354,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,10,1,-0.00696705553172583,-0.017399437725543976,0.0020088860765099525,0.02198152430355549,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,10,2,-0.0011017872927889805,-0.0177704319357872,0.001889910432510078,0.021995320916175842,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,10,3,0.00453917955249139,-0.017596542835235596,0.0018772423500195146,0.021813292056322098,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,10,4,0.020088255527571874,-0.017703961580991745,0.0017746265511959791,0.021430671215057373,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,10,5,0.002778918332659863,-0.017614498734474182,0.001818141434341669,0.021656813099980354,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,10,6,-0.002847178428035946,-0.018239231780171394,0.001752472948282957,0.021518344059586525,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,10,7,-0.013872818113972674,-0.018133260309696198,0.0016697286628186703,0.02133527398109436,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,10,8,0.007638934168352041,-0.017963672056794167,0.001639925641939044,0.02161070518195629,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,10,9,-0.019655743782344803,-0.01818571612238884,0.0016240407712757587,0.02178068272769451,0.0
AAPL,2012-06-12,Chronos-LoRA-V5,10,10,0.0022055138057917034,-0.018099365755915642,0.0016893630381673574,0.021843310445547104,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,1,-0.00696705553172583,-0.017482370138168335,0.0019391798414289951,0.021984253078699112,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,2,-0.0011017872927889805,-0.017777347937226295,0.0018476683180779219,0.02211086079478264,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,3,0.00453917955249139,-0.017662957310676575,0.0018163328059017658,0.02197544276714325,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,4,0.020088255527571874,-0.0177543256431818,0.0017146215541288257,0.021474521607160568,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,5,0.002778918332659863,-0.017668062821030617,0.0017132508801296353,0.02162863314151764,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,6,-0.002847178428035946,-0.018329082056879997,0.0016801441088318825,0.021534988656640053,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,7,-0.013872818113972674,-0.018199874088168144,0.0016361104790121317,0.02142205834388733,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,8,0.007638934168352041,-0.01806515082716942,0.001608921797014773,0.021692650392651558,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,9,-0.019655743782344803,-0.018269643187522888,0.0016060047782957554,0.02176792547106743,0.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,10,0.0022055138057917034,-0.018155528232455254,0.0016923525836318731,0.021783100441098213,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,11,0.004308023827387153,-0.018516289070248604,0.0016339513240382075,0.021920785307884216,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,12,-0.009531138065724143,-0.01802675798535347,0.0016353968530893326,0.021473469212651253,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,13,0.025932357845242393,-0.018039321526885033,0.0016039537731558084,0.021452046930789948,0.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,14,0.014483606988109354,-0.018203046172857285,0.001579319010488689,0.02193022146821022,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,15,0.01156111558828643,-0.01822648197412491,0.0017290347022935748,0.02187965251505375,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,16,0.01741457931276047,-0.018404386937618256,0.0018334118649363518,0.02190685085952282,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,17,-0.006678339348983098,-0.018068252131342888,0.0019363556057214737,0.022007854655385017,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,18,0.013133717985570836,-0.018376559019088745,0.0019004184287041426,0.021988214924931526,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,19,-0.009295378415838496,-0.01806708425283432,0.0018317601643502712,0.021709507331252098,1.0
AAPL,2012-06-12,Chronos-LoRA-V5,20,20,-0.006234544515732132,-0.017934171482920647,0.001745264627970755,0.02134864591062069,1.0
AAPL,2012-10-03,Chronos-LoRA-V5,1,1,-0.006949313461034112,-0.01434237789362669,0.0018280138028785586,0.0183696411550045,1.0
AAPL,2012-10-03,Chronos-LoRA-V5,5,1,-0.006949313461034112,-0.01434237789362669,0.0018280138028785586,0.0183696411550045,1.0
AAPL,2012-10-03,Chronos-LoRA-V5,5,2,-0.021541241304945835,-0.014463786967098713,0.0018243917729705572,0.018432673066854477,0.0
AAPL,2012-10-03,Chronos-LoRA-V5,5,3,-0.022344492904354585,-0.01446253526955843,0.0016546773258596659,0.01830238662660122,0.0
AAPL,2012-10-03,Chronos-LoRA-V5,5,4,-0.0036417478952261995,-0.014673597179353237,0.0015774196945130825,0.018187981098890305,1.0
AAPL,2012-10-03,Chronos-LoRA-V5,5,5,0.007926468139852094,-0.014317174442112446,0.0015799733810126781,0.017996976152062416,1.0
AAPL,2012-10-03,Chronos-LoRA-V5,10,1,-0.006949313461034112,-0.01434237789362669,0.0018280138028785586,0.0183696411550045,1.0
AAPL,2012-10-03,Chronos-LoRA-V5,10,2,-0.021541241304945835,-0.014463786967098713,0.0018243917729705572,0.018432673066854477,0.0
AAPL,2012-10-03,Chronos-LoRA-V5,10,3,-0.022344492904354585,-0.01446253526955843,0.0016546773258596659,0.01830238662660122,0.0
AAPL,2012-10-03,Chronos-LoRA-V5,10,4,-0.0036417478952261995,-0.014673597179353237,0.0015774196945130825,0.018187981098890305,1.0
AAPL,2012-10-03,Chronos-LoRA-V5,10,5,0.007926468139852094,-0.014317174442112446,0.0015799733810126781,0.017996976152062416,1.0
AAPL,2012-10-03,Chronos-LoRA-V5,10,6,-0.02018960734686237,-0.014573360793292522,0.0016487359534949064,0.017706627026200294,0.0
AAPL,2012-10-03,Chronos-LoRA-V5,10,7,0.0025595797974617973,-0.014504254795610905,0.0015992718981578946,0.0175998006016016,1.0
AAPL,2012-10-03,Chronos-LoRA-V5,10,8,0.00798854402266036,-0.014401650987565517,0.0016407519578933716,0.01809430494904518,1.0
AAPL,2012-10-03,Chronos-LoRA-V5,10,9,0.02340104244789387,-0.014375845901668072,0.0016859803581610322,0.018028590828180313,0.0
