ticker,date,actual_return,threshold,actual_spike,model,spike_warning
AAPL,2017-03-01,0.02043904268959773,0.027389205272767014,False,Chronos-LoRA-V2,False
AAPL,2017-03-01,0.02043904268959773,0.027389205272767014,False,Chronos-LoRA-V3,False
AAPL,2017-03-01,0.02043904268959773,0.027389205272767014,False,XGBoost,False
AAPL,2017-06-22,-0.0016450556162370678,0.02793663806100878,False,Chronos-LoRA-V1,False
AAPL,2017-06-22,-0.0016450556162370678,0.02793663806100878,False,Chronos-LoRA-V2,False
AAPL,2017-06-22,-0.0016450556162370678,0.02793663806100878,False,Chronos-LoRA-V3,False
AAPL,2017-06-22,-0.0016450556162370678,0.02793663806100878,False,XGBoost,False
AAPL,2017-10-13,0.0063463683018247785,0.01821537406870928,False,Chronos-LoRA-V1,False
AAPL,2017-10-13,0.0063463683018247785,0.01821537406870928,False,Chronos-LoRA-V2,False
AAPL,2017-10-13,0.0063463683018247785,0.01821537406870928,False,Chronos-LoRA-V3,False
AAPL,2017-10-13,0.0063463683018247785,0.01821537406870928,False,XGBoost,False
AAPL,2018-02-07,-0.021407164107031362,0.03441424703035487,False,Chronos-LoRA-V1,False
AAPL,2018-02-07,-0.021407164107031362,0.03441424703035487,False,Chronos-LoRA-V2,False
AAPL,2018-02-07,-0.021407164107031362,0.03441424703035487,False,Chronos-LoRA-V3,False
AAPL,2018-02-07,-0.021407164107031362,0.03441424703035487,False,XGBoost,False
AAPL,2018-06-01,0.018034057036322437,0.02081419383406024,False,Chronos-LoRA-V1,False
AAPL,2018-06-01,0.018034057036322437,0.02081419383406024,False,Chronos-LoRA-V2,False
AAPL,2018-06-01,0.018034057036322437,0.02081419383406024,False,Chronos-LoRA-V3,False
AAPL,2018-06-01,0.018034057036322437,0.02081419383406024,False,XGBoost,False
AAPL,2018-09-24,0.014380374473740964,0.0273090721707684,False,Chronos-LoRA-V1,False
AAPL,2018-09-24,0.014380374473740964,0.0273090721707684,False,Chronos-LoRA-V2,False
AAPL,2018-09-24,0.014380374473740964,0.0273090721707684,False,Chronos-LoRA-V3,False
AAPL,2018-09-24,0.014380374473740964,0.0273090721707684,False,XGBoost,False
AAPL,2019-01-18,0.006159089013166419,0.06819397608010681,False,Chronos-LoRA-V1,False
AAPL,2019-01-18,0.006159089013166419,0.06819397608010681,False,Chronos-LoRA-V2,False
AAPL,2019-01-18,0.006159089013166419,0.06819397608010681,False,Chronos-LoRA-V3,False
AAPL,2019-01-18,0.006159089013166419,0.06819397608010681,False,XGBoost,False
AAPL,2019-05-14,0.0158301003006458,0.04147145332141114,False,Chronos-LoRA-V1,False
AAPL,2019-05-14,0.0158301003006458,0.04147145332141114,False,Chronos-LoRA-V2,False
AAPL,2019-05-14,0.0158301003006458,0.04147145332141114,False,Chronos-LoRA-V3,False
AAPL,2019-05-14,0.0158301003006458,0.04147145332141114,False,XGBoost,False
AAPL,2019-09-05,0.01955146618513659,0.04006074807744136,False,Chronos-LoRA-V1,False
AAPL,2019-09-05,0.01955146618513659,0.04006074807744136,False,Chronos-LoRA-V2,False
AAPL,2019-09-05,0.01955146618513659,0.04006074807744136,False,Chronos-LoRA-V3,False
AAPL,2019-09-05,0.01955146618513659,0.04006074807744136,False,XGBoost,False
AAPL,2019-12-27,-0.00037961355973947786,0.022124974430602365,False,Chronos-LoRA-V1,False
AAPL,2019-12-27,-0.00037961355973947786,0.022124974430602365,False,Chronos-LoRA-V2,False
AAPL,2019-12-27,-0.00037961355973947786,0.022124974430602365,False,Chronos-LoRA-V3,False
AAPL,2019-12-27,-0.00037961355973947786,0.022124974430602365,False,XGBoost,False
AAPL,2020-04-22,0.028803637237555968,0.07929357388154565,False,Chronos-LoRA-V1,False
AAPL,2020-04-22,0.028803637237555968,0.07929357388154565,False,Chronos-LoRA-V2,False
AAPL,2020-04-22,0.028803637237555968,0.07929357388154565,False,Chronos-LoRA-V3,False
AAPL,2020-04-22,0.028803637237555968,0.07929357388154565,False,XGBoost,False
AAPL,2020-08-13,0.017697432091819953,0.06254374021310118,False,Chronos-LoRA-V1,False
AAPL,2020-08-13,0.017697432091819953,0.06254374021310118,False,Chronos-LoRA-V2,False
AAPL,2020-08-13,0.017697432091819953,0.06254374021310118,False,Chronos-LoRA-V3,False
AAPL,2020-08-13,0.017697432091819953,0.06254374021310118,False,XGBoost,False
AAPL,2020-12-04,-0.005612256345542632,0.03325324391036956,False,Chronos-LoRA-V1,False
AAPL,2020-12-04,-0.005612256345542632,0.03325324391036956,False,Chronos-LoRA-V2,False
AAPL,2020-12-04,-0.005612256345542632,0.03325324391036956,False,Chronos-LoRA-V3,False
AAPL,2020-12-04,-0.005612256345542632,0.03325324391036956,False,XGBoost,False
AAPL,2021-03-31,0.018765881887806923,0.041323913460440474,False,Chronos-LoRA-V1,False
AAPL,2021-03-31,0.018765881887806923,0.041323913460440474,False,Chronos-LoRA-V2,False
AAPL,2021-03-31,0.018765881887806923,0.041323913460440474,False,Chronos-LoRA-V3,False
AAPL,2021-03-31,0.018765881887806923,0.041323913460440474,False,XGBoost,False
AAPL,2021-07-23,0.011989285888479362,0.026934522770551778,False,Chronos-LoRA-V1,False
AAPL,2021-07-23,0.011989285888479362,0.026934522770551778,False,Chronos-LoRA-V2,False
AAPL,2021-07-23,0.011989285888479362,0.026934522770551778,False,Chronos-LoRA-V3,False
AAPL,2021-07-23,0.011989285888479362,0.026934522770551778,False,XGBoost,False
AAPL,2021-11-12,0.014336998971469006,0.020571554189529776,False,Chronos-LoRA-V1,False
AAPL,2021-11-12,0.014336998971469006,0.020571554189529776,False,Chronos-LoRA-V2,False
AAPL,2021-11-12,0.014336998971469006,0.020571554189529776,False,Chronos-LoRA-V3,False
AAPL,2021-11-12,0.014336998971469006,0.020571554189529776,False,XGBoost,False
AAPL,2022-03-09,0.03499723576428515,0.03289848603709963,True,Chronos-LoRA-V1,False
AAPL,2022-03-09,0.03499723576428515,0.03289848603709963,True,Chronos-LoRA-V2,False
AAPL,2022-03-09,0.03499723576428515,0.03289848603709963,True,Chronos-LoRA-V3,False
AAPL,2022-03-09,0.03499723576428515,0.03289848603709963,True,XGBoost,False
AAPL,2022-07-01,0.016164423114502835,0.049775836015079226,False,Chronos-LoRA-V1,False
AAPL,2022-07-01,0.016164423114502835,0.049775836015079226,False,Chronos-LoRA-V2,False
AAPL,2022-07-01,0.016164423114502835,0.049775836015079226,False,Chronos-LoRA-V3,False
AAPL,2022-07-01,0.016164423114502835,0.049775836015079226,False,XGBoost,False
AAPL,2022-10-24,0.014802569726696024,0.04699504326924561,False,Chronos-LoRA-V1,False
AAPL,2022-10-24,0.014802569726696024,0.04699504326924561,False,Chronos-LoRA-V2,False
AAPL,2022-10-24,0.014802569726696024,0.04699504326924561,False,Chronos-LoRA-V3,False
AAPL,2022-10-24,0.014802569726696024,0.04699504326924561,False,XGBoost,False
AAPL,2023-02-16,-0.010429329152483402,0.031007762469612756,False,Chronos-LoRA-V1,False
AAPL,2023-02-16,-0.010429329152483402,0.031007762469612756,False,Chronos-LoRA-V2,False
AAPL,2023-02-16,-0.010429329152483402,0.031007762469612756,False,Chronos-LoRA-V3,False
AAPL,2023-02-16,-0.010429329152483402,0.031007762469612756,False,XGBoost,False
AAPL,2023-06-12,0.015638804671419537,0.01723665275684881,False,Chronos-LoRA-V1,False
AAPL,2023-06-12,0.015638804671419537,0.01723665275684881,False,Chronos-LoRA-V2,False
AAPL,2023-06-12,0.015638804671419537,0.01723665275684881,False,Chronos-LoRA-V3,False
AAPL,2023-06-12,0.015638804671419537,0.01723665275684881,False,XGBoost,False
AAPL,2023-10-04,0.007308546369570346,0.02932136906241544,False,Chronos-LoRA-V1,False
AAPL,2023-10-04,0.007308546369570346,0.02932136906241544,False,Chronos-LoRA-V2,False
AAPL,2023-10-04,0.007308546369570346,0.02932136906241544,False,Chronos-LoRA-V3,False
AAPL,2023-10-04,0.007308546369570346,0.02932136906241544,False,XGBoost,False
AAPL,2024-01-29,-0.0035858916774162974,0.028846921644196735,False,Chronos-LoRA-V1,False
AAPL,2024-01-29,-0.0035858916774162974,0.028846921644196735,False,Chronos-LoRA-V2,False
AAPL,2024-01-29,-0.0035858916774162974,0.028846921644196735,False,Chronos-LoRA-V3,False
AAPL,2024-01-29,-0.0035858916774162974,0.028846921644196735,False,XGBoost,False
AAPL,2024-05-21,0.006857242566348232,0.032487030129917764,False,Chronos-LoRA-V1,False
AAPL,2024-05-21,0.006857242566348232,0.032487030129917764,False,Chronos-LoRA-V2,False
AAPL,2024-05-21,0.006857242566348232,0.032487030129917764,False,Chronos-LoRA-V3,False
AAPL,2024-05-21,0.006857242566348232,0.032487030129917764,False,XGBoost,False
AAPL,2024-09-13,-0.0012119483310931711,0.01916237887056088,False,Chronos-LoRA-V1,False
AAPL,2024-09-13,-0.0012119483310931711,0.01916237887056088,False,Chronos-LoRA-V2,False
AAPL,2024-09-13,-0.0012119483310931711,0.01916237887056088,False,Chronos-LoRA-V3,False
AAPL,2024-09-13,-0.0012119483310931711,0.01916237887056088,False,XGBoost,False
AAPL,2025-01-07,-0.011387749975879102,0.02392768102009191,False,Chronos-LoRA-V1,False
AAPL,2025-01-07,-0.011387749975879102,0.02392768102009191,False,Chronos-LoRA-V2,False
AAPL,2025-01-07,-0.011387749975879102,0.02392768102009191,False,Chronos-LoRA-V3,False
AAPL,2025-01-07,-0.011387749975879102,0.02392768102009191,False,XGBoost,False
AAPL,2025-05-02,-0.037361645758300144,0.10196754422079546,False,Chronos-LoRA-V1,False
AAPL,2025-05-02,-0.037361645758300144,0.10196754422079546,False,Chronos-LoRA-V2,False
AAPL,2025-05-02,-0.037361645758300144,0.10196754422079546,False,Chronos-LoRA-V3,False
AAPL,2025-05-02,-0.037361645758300144,0.10196754422079546,False,XGBoost,False
AAPL,2025-08-26,0.009464706476046691,0.039045681744688525,False,Chronos-LoRA-V1,False
AAPL,2025-08-26,0.009464706476046691,0.039045681744688525,False,Chronos-LoRA-V2,False
AAPL,2025-08-26,0.009464706476046691,0.039045681744688525,False,Chronos-LoRA-V3,False
AAPL,2025-08-26,0.009464706476046691,0.039045681744688525,False,XGBoost,False
AAPL,2025-12-17,-0.010087037063657212,0.018531925152240517,False,Chronos-LoRA-V1,False
AAPL,2025-12-17,-0.010087037063657212,0.018531925152240517,False,Chronos-LoRA-V2,False
AAPL,2025-12-17,-0.010087037063657212,0.018531925152240517,False,Chronos-LoRA-V3,False
AAPL,2025-12-17,-0.010087037063657212,0.018531925152240517,False,XGBoost,False
AAPL,2026-04-14,-0.0014275206833038734,0.02479581757465648,False,Chronos-LoRA-V1,False
AAPL,2026-04-14,-0.0014275206833038734,0.02479581757465648,False,Chronos-LoRA-V2,False
AAPL,2026-04-14,-0.0014275206833038734,0.02479581757465648,False,Chronos-LoRA-V3,False
AAPL,2026-04-14,-0.0014275206833038734,0.02479581757465648,False,XGBoost,False
AAPL,2026-08-07,0.0029447910342257355,0.04714774899941368,False,Chronos-LoRA-V1,False
AAPL,2026-08-07,0.0029447910342257355,0.04714774899941368,False,Chronos-LoRA-V2,False
AAPL,2026-08-07,0.0029447910342257355,0.04714774899941368,False,Chronos-LoRA-V3,False
AAPL,2026-08-07,0.0029447910342257355,0.04714774899941368,False,XGBoost,False
MSFT,2011-03-14,0.00038940062789150076,0.01699216002400379,False,Chronos-LoRA-V1,False
MSFT,2011-03-14,0.00038940062789150076,0.01699216002400379,False,Chronos-LoRA-V2,False
MSFT,2011-03-14,0.00038940062789150076,0.01699216002400379,False,Chronos-LoRA-V3,False
MSFT,2011-03-14,0.00038940062789150076,0.01699216002400379,False,XGBoost,False
MSFT,2011-07-06,0.01152560222949428,0.02636190169441356,False,Chronos-LoRA-V1,False
MSFT,2011-07-06,0.01152560222949428,0.02636190169441356,False,Chronos-LoRA-V2,False
MSFT,2011-07-06,0.01152560222949428,0.02636190169441356,False,Chronos-LoRA-V3,False
MSFT,2011-07-06,0.01152560222949428,0.02636190169441356,False,XGBoost,False
MSFT,2011-10-26,-0.00820580042843444,0.02833153164098282,False,Chronos-LoRA-V1,False
MSFT,2011-10-26,-0.00820580042843444,0.02833153164098282,False,Chronos-LoRA-V2,False
MSFT,2011-10-26,-0.00820580042843444,0.02833153164098282,False,Chronos-LoRA-V3,False
MSFT,2011-10-26,-0.00820580042843444,0.02833153164098282,False,XGBoost,False
MSFT,2012-02-21,0.006080178793221869,0.02322671477928609,False,Chronos-LoRA-V1,False
MSFT,2012-02-21,0.006080178793221869,0.02322671477928609,False,Chronos-LoRA-V2,False
MSFT,2012-02-21,0.006080178793221869,0.02322671477928609,False,Chronos-LoRA-V3,False
MSFT,2012-02-21,0.006080178793221869,0.02322671477928609,False,XGBoost,False
MSFT,2012-06-13,-0.005462963620600059,0.029285797289682832,False,Chronos-LoRA-V1,False
MSFT,2012-06-13,-0.005462963620600059,0.029285797289682832,False,Chronos-LoRA-V2,False
MSFT,2012-06-13,-0.005462963620600059,0.029285797289682832,False,Chronos-LoRA-V3,False
MSFT,2012-06-13,-0.005462963620600059,0.029285797289682832,False,XGBoost,False
MSFT,2012-10-04,0.005693368507290408,0.021938772765380168,False,Chronos-LoRA-V1,False
MSFT,2012-10-04,0.005693368507290408,0.021938772765380168,False,Chronos-LoRA-V2,False
MSFT,2012-10-04,0.005693368507290408,0.021938772765380168,False,Chronos-LoRA-V3,False
MSFT,2012-10-04,0.005693368507290408,0.021938772765380168,False,XGBoost,False
MSFT,2013-01-31,-0.014363194400999535,0.0234509760308416,False,Chronos-LoRA-V1,False
MSFT,2013-01-31,-0.014363194400999535,0.0234509760308416,False,Chronos-LoRA-V2,False
MSFT,2013-01-31,-0.014363194400999535,0.0234509760308416,False,Chronos-LoRA-V3,False
MSFT,2013-01-31,-0.014363194400999535,0.0234509760308416,False,XGBoost,False
MSFT,2013-05-24,0.0035135223938420612,0.025316433219765986,False,Chronos-LoRA-V1,False
MSFT,2013-05-24,0.0035135223938420612,0.025316433219765986,False,Chronos-LoRA-V2,False
MSFT,2013-05-24,0.0035135223938420612,0.025316433219765986,False,Chronos-LoRA-V3,False
MSFT,2013-05-24,0.0035135223938420612,0.025316433219765986,False,XGBoost,False
MSFT,2013-09-17,0.0039636407930720985,0.04809534324354191,False,Chronos-LoRA-V1,False
MSFT,2013-09-17,0.0039636407930720985,0.04809534324354191,False,Chronos-LoRA-V2,False
MSFT,2013-09-17,0.0039636407930720985,0.04809534324354191,False,Chronos-LoRA-V3,False
MSFT,2013-09-17,0.0039636407930720985,0.04809534324354191,False,XGBoost,False
MSFT,2014-01-09,-0.006432089867985047,0.02092676123131707,False,Chronos-LoRA-V1,False
MSFT,2014-01-09,-0.006432089867985047,0.02092676123131707,False,Chronos-LoRA-V2,False
MSFT,2014-01-09,-0.006432089867985047,0.02092676123131707,False,Chronos-LoRA-V3,False
MSFT,2014-01-09,-0.006432089867985047,0.02092676123131707,False,XGBoost,False
MSFT,2014-05-05,-0.00655075242126979,0.026102328692710123,False,Chronos-LoRA-V1,False
MSFT,2014-05-05,-0.00655075242126979,0.026102328692710123,False,Chronos-LoRA-V2,False
MSFT,2014-05-05,-0.00655075242126979,0.026102328692710123,False,Chronos-LoRA-V3,False
MSFT,2014-05-05,-0.00655075242126979,0.026102328692710123,False,XGBoost,False
MSFT,2014-08-26,-0.0035425357123077816,0.015756447062779528,False,Chronos-LoRA-V1,False
MSFT,2014-08-26,-0.0035425357123077816,0.015756447062779528,False,Chronos-LoRA-V2,False
MSFT,2014-08-26,-0.0035425357123077816,0.015756447062779528,False,Chronos-LoRA-V3,False
MSFT,2014-08-26,-0.0035425357123077816,0.015756447062779528,False,XGBoost,False
MSFT,2014-12-17,0.012842864143595367,0.02303657524480972,False,Chronos-LoRA-V1,False
MSFT,2014-12-17,0.012842864143595367,0.02303657524480972,False,Chronos-LoRA-V2,False
MSFT,2014-12-17,0.012842864143595367,0.02303657524480972,False,Chronos-LoRA-V3,False
MSFT,2014-12-17,0.012842864143595367,0.02303657524480972,False,XGBoost,False
MSFT,2015-04-14,-0.0026339204015698447,0.025126819354865826,False,Chronos-LoRA-V1,False
MSFT,2015-04-14,-0.0026339204015698447,0.025126819354865826,False,Chronos-LoRA-V2,False
MSFT,2015-04-14,-0.0026339204015698447,0.025126819354865826,False,Chronos-LoRA-V3,False
MSFT,2015-04-14,-0.0026339204015698447,0.025126819354865826,False,XGBoost,False
MSFT,2015-08-05,0.0008414803849277064,0.026252744466876244,False,Chronos-LoRA-V1,False
MSFT,2015-08-05,0.0008414803849277064,0.026252744466876244,False,Chronos-LoRA-V2,False
MSFT,2015-08-05,0.0008414803849277064,0.026252744466876244,False,Chronos-LoRA-V3,False
MSFT,2015-08-05,0.0008414803849277064,0.026252744466876244,False,XGBoost,False
MSFT,2015-11-25,-0.010322592115779794,0.020567005281044826,False,Chronos-LoRA-V1,False
MSFT,2015-11-25,-0.010322592115779794,0.020567005281044826,False,Chronos-LoRA-V2,False
MSFT,2015-11-25,-0.010322592115779794,0.020567005281044826,False,Chronos-LoRA-V3,False
MSFT,2015-11-25,-0.010322592115779794,0.020567005281044826,False,XGBoost,False
MSFT,2016-03-22,0.003898706215324399,0.03264835685764351,False,Chronos-LoRA-V1,False
MSFT,2016-03-22,0.003898706215324399,0.03264835685764351,False,Chronos-LoRA-V2,False
MSFT,2016-03-22,0.003898706215324399,0.03264835685764351,False,Chronos-LoRA-V3,False
MSFT,2016-03-22,0.003898706215324399,0.03264835685764351,False,XGBoost,False
MSFT,2016-07-14,0.004298124820355964,0.03186292848229578,False,Chronos-LoRA-V1,False
MSFT,2016-07-14,0.004298124820355964,0.03186292848229578,False,Chronos-LoRA-V2,False
MSFT,2016-07-14,0.004298124820355964,0.03186292848229578,False,Chronos-LoRA-V3,False
MSFT,2016-07-14,0.004298124820355964,0.03186292848229578,False,XGBoost,False
MSFT,2016-11-03,-0.00370172117854517,0.024367081089664705,False,Chronos-LoRA-V1,False
MSFT,2016-11-03,-0.00370172117854517,0.024367081089664705,False,Chronos-LoRA-V2,False
MSFT,2016-11-03,-0.00370172117854517,0.024367081089664705,False,Chronos-LoRA-V3,False
MSFT,2016-11-03,-0.00370172117854517,0.024367081089664705,False,XGBoost,False
MSFT,2017-03-01,0.015004834110202703,0.012906359568683962,True,Chronos-LoRA-V1,True
MSFT,2017-03-01,0.015004834110202703,0.012906359568683962,True,Chronos-LoRA-V2,False
MSFT,2017-03-01,0.015004834110202703,0.012906359568683962,True,Chronos-LoRA-V3,True
MSFT,2017-03-01,0.015004834110202703,0.012906359568683962,True,XGBoost,False
MSFT,2017-06-22,-0.0001422962827062335,0.02095464301137146,False,Chronos-LoRA-V1,False
MSFT,2017-06-22,-0.0001422962827062335,0.02095464301137146,False,Chronos-LoRA-V2,False
MSFT,2017-06-22,-0.0001422962827062335,0.02095464301137146,False,Chronos-LoRA-V3,False
MSFT,2017-06-22,-0.0001422962827062335,0.02095464301137146,False,XGBoost,False
MSFT,2017-10-13,0.004798054494645765,0.014467120913778343,False,Chronos-LoRA-V1,False
MSFT,2017-10-13,0.004798054494645765,0.014467120913778343,False,Chronos-LoRA-V2,False
MSFT,2017-10-13,0.004798054494645765,0.014467120913778343,False,Chronos-LoRA-V3,False
MSFT,2017-10-13,0.004798054494645765,0.014467120913778343,False,XGBoost,False
MSFT,2018-02-07,-0.0188329633758042,0.036186355482616936,False,Chronos-LoRA-V1,False
MSFT,2018-02-07,-0.0188329633758042,0.036186355482616936,False,Chronos-LoRA-V2,False
MSFT,2018-02-07,-0.0188329633758042,0.036186355482616936,False,Chronos-LoRA-V3,False
MSFT,2018-02-07,-0.0188329633758042,0.036186355482616936,False,XGBoost,False
MSFT,2018-06-01,0.01972889819126511,0.01432559665557468,True,Chronos-LoRA-V1,False
MSFT,2018-06-01,0.01972889819126511,0.01432559665557468,True,Chronos-LoRA-V2,False
MSFT,2018-06-01,0.01972889819126511,0.01432559665557468,True,Chronos-LoRA-V3,False
MSFT,2018-06-01,0.01972889819126511,0.01432559665557468,True,XGBoost,False
MSFT,2018-09-24,0.003588646248586569,0.022692453813010202,False,Chronos-LoRA-V1,False
MSFT,2018-09-24,0.003588646248586569,0.022692453813010202,False,Chronos-LoRA-V2,False
MSFT,2018-09-24,0.003588646248586569,0.022692453813010202,False,Chronos-LoRA-V3,False
MSFT,2018-09-24,0.003588646248586569,0.022692453813010202,False,XGBoost,False
MSFT,2019-01-18,0.014983216703295055,0.05222364168256083,False,Chronos-LoRA-V1,False
MSFT,2019-01-18,0.014983216703295055,0.05222364168256083,False,Chronos-LoRA-V2,False
MSFT,2019-01-18,0.014983216703295055,0.05222364168256083,False,Chronos-LoRA-V3,False
